Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.22667074028247e+23 0.00000000000000e+00 0.00000000000000e+00 
1.76364708406340e-16 3.77000000000000e+02 1.22667074028247e+23 2.21246320262980e+08 3.81229940474735e+08 
3.52729416812679e-16 3.77000000000000e+02 1.22667074028247e+23 4.42492640525954e+08 7.62459880949463e+08 
5.29094125219019e-16 3.77000000000000e+02 1.22667074028246e+23 6.63738960788923e+08 1.14368982142418e+09 
2.29274120928242e-15 3.77000000000000e+02 1.22667074028242e+23 2.87620216341811e+09 4.95598922617082e+09 
4.05638829334581e-15 3.77000000000000e+02 1.22667074028238e+23 5.08866536604673e+09 8.76828863091679e+09 
5.82003537740921e-15 3.77000000000000e+02 1.22667074028234e+23 7.30112856867477e+09 1.25805880356621e+10 
2.34565062180432e-14 3.77000000000000e+02 1.22667074028193e+23 2.94257605949052e+10 5.07035820830570e+10 
4.10929770586771e-14 3.77000000000000e+02 1.22667074028151e+23 5.15503926210788e+10 8.88265761303858e+10 
5.87294478993111e-14 3.77000000000000e+02 1.22667074028110e+23 7.36750246471946e+10 1.26949570177647e+11 
2.35094156305651e-13 3.77000000000000e+02 1.22667074027698e+23 2.94921344903358e+11 5.08179510644452e+11 
4.11458864711990e-13 3.77000000000000e+02 1.22667074027286e+23 5.16167665153839e+11 8.89409451104647e+11 
5.87823573118330e-13 3.77000000000000e+02 1.22667074026875e+23 7.37413985398530e+11 1.27063939155811e+12 
2.35147065718173e-12 3.77000000000000e+02 1.22667074022756e+23 2.94987718734609e+12 5.08293879551179e+12 
4.11511774124512e-12 3.77000000000000e+02 1.22667074018637e+23 5.16234038872537e+12 8.89523819880439e+12 
5.87876482530852e-12 3.77000000000000e+02 1.22667074014519e+23 7.37480358952563e+12 1.27075376014234e+13 
2.35152356659425e-11 3.77000000000000e+02 1.22667073973333e+23 2.94994355475931e+13 5.08305315695233e+13 
4.11517065065764e-11 3.77000000000000e+02 1.22667073932147e+23 5.16240674488335e+13 8.89535254715155e+13 
5.87881773472104e-11 3.77000000000000e+02 1.22667073890960e+23 7.37486992921710e+13 1.27076519306148e+14 
2.35152885753550e-10 3.77000000000000e+02 1.22667073479099e+23 2.94995012732030e+14 5.08306451843450e+14 
4.11517594159890e-10 3.77000000000000e+02 1.22667073067238e+23 5.16241320489191e+14 8.89536377769989e+14 
5.87882302566229e-10 3.77000000000000e+02 1.22667072655377e+23 7.37487622456059e+14 1.27076629696060e+15 
2.35152938662963e-09 3.77000000000000e+02 1.22667068536765e+23 2.94995014277276e+15 5.08306490796378e+15 
4.11517647069302e-09 3.77000000000000e+02 1.22667064418154e+23 5.16241209481864e+15 8.89536285789033e+15 
5.87882355475642e-09 3.77000000000000e+02 1.22667060299544e+23 7.37487346783380e+15 1.27076601342235e+16 
2.35152943953904e-08 3.77000000000000e+02 1.22667019113523e+23 2.94994372624365e+16 5.08305748071377e+16 
4.11517652360243e-08 3.77000000000000e+02 1.22666977927591e+23 5.16239442289853e+16 8.89534233720321e+16 
5.87882360766583e-08 3.77000000000000e+02 1.22666936741752e+23 7.37483932910246e+16 1.27076204577059e+17 
2.35152944482998e-07 3.77000000000000e+02 1.22666524891254e+23 2.94987890005614e+17 5.08298207460067e+17 
4.11517652889338e-07 3.77000000000000e+02 1.22666113049745e+23 5.16221702942913e+17 8.89513599185059e+17 
5.87882361295677e-07 3.77000000000000e+02 1.22665701217396e+23 7.37449723991029e+17 1.27072225439253e+18 
2.35152944535907e-06 3.77000000000000e+02 1.22661583684172e+23 2.94923019331240e+18 5.08222776427333e+18 
4.11517652942247e-06 3.77000000000000e+02 1.22657467051032e+23 5.16044131372578e+18 8.89307180252145e+18 
5.87882361348587e-06 3.77000000000000e+02 1.22653351335609e+23 7.37107180943910e+18 1.27032416586513e+19 
2.35152944541198e-05 3.77000000000000e+02 1.22612243356520e+23 2.94462130283167e+19 5.07689173984892e+19 
4.11517652947538e-05 3.77000000000000e+02 1.22571227368804e+23 5.14629847501105e+19 8.87673493859323e+19 
5.87882361353878e-05 3.77000000000000e+02 1.22530304686416e+23 7.34204144369108e+19 1.26697854789516e+20 
7.64247069760217e-05 3.77000000000000e+02 1.22489476235419e+23 9.53177700849336e+19 1.64560045487122e+20 
2.11788386069177e-04 3.77000000000000e+02 1.22179364393217e+23 2.61286299172405e+20 4.52846671715761e+20 
3.47152065162333e-04 3.77000000000000e+02 1.21875153193538e+23 4.23424069590676e+20 7.36993530238066e+20 
4.82515744255488e-04 3.77000000000000e+02 1.21577099810604e+23 5.81518913390184e+20 1.01691060850549e+21 
6.17879423348644e-04 3.77000000000000e+02 1.21285447162453e+23 7.35372452296194e+20 1.29250882699699e+21 
1.08357816065263e-03 3.77000000000000e+02 1.20333396117573e+23 1.23035069162321e+21 2.20665443810159e+21 
1.54927689795661e-03 3.77000000000000e+02 1.19465574450121e+23 1.66851049938785e+21 3.06597815747705e+21 
2.01497563526060e-03 3.77000000000000e+02 1.18685082282255e+23 2.04776444783583e+21 3.86845459631351e+21 
2.48067437256458e-03 3.77000000000000e+02 1.17991726100802e+23 2.36884922936895e+21 4.61299739615189e+21 
2.94637310986857e-03 3.77000000000000e+02 1.17382689474457e+23 2.63466364522414e+21 5.29944181713277e+21 
3.67291375092650e-03 3.77000000000000e+02 1.16588719771658e+23 2.95004906215886e+21 6.25661038886025e+21 
4.39945439198443e-03 3.77000000000000e+02 1.15965239058862e+23 3.16166531211160e+21 7.08033931454758e+21 
5.12599503304235e-03 3.77000000000000e+02 1.15486042811203e+23 3.29111887565225e+21 7.77982468278389e+21 
5.85253567410028e-03 3.77000000000000e+02 1.15124530794362e+23 3.35919213067987e+21 8.36670220641155e+21 
6.57907631515821e-03 3.77000000000000e+02 1.14856330157239e+23 3.38382477003073e+21 8.85383820195489e+21 
7.70641120044004e-03 3.77000000000000e+02 1.14578369110648e+23 3.36754899972839e+21 9.44231183574096e+21 
