Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.18094834675392e+23 0.00000000000000e+00 0.00000000000000e+00 
6.71530266298857e-17 3.77000000000000e+02 1.18094834675392e+23 1.92887776116247e+08 3.89802939557927e+08 
1.34306053259771e-16 3.77000000000000e+02 1.18094834675391e+23 3.85775552232492e+08 7.79605879115848e+08 
2.01459079889657e-16 3.77000000000000e+02 1.18094834675391e+23 5.78663328348735e+08 1.16940881867376e+09 
8.72989346188514e-16 3.77000000000000e+02 1.18094834675387e+23 2.50754108951098e+09 5.06743821425243e+09 
1.54451961248737e-15 3.77000000000000e+02 1.18094834675383e+23 4.43641885067303e+09 8.96546760983053e+09 
2.21604987878623e-15 3.77000000000000e+02 1.18094834675379e+23 6.36529661183486e+09 1.28634970054081e+10 
8.93135254177479e-15 3.77000000000000e+02 1.18094834675341e+23 2.56540742234352e+10 5.18437909611342e+10 
1.56466552047634e-14 3.77000000000000e+02 1.18094834675302e+23 4.49428518350151e+10 9.08240849168045e+10 
2.23619578677519e-14 3.77000000000000e+02 1.18094834675263e+23 6.42316294465742e+10 1.29804378872418e+11 
8.95149844976376e-14 3.77000000000000e+02 1.18094834674875e+23 2.57119405560366e+11 5.19607318423632e+11 
1.56668011127523e-13 3.77000000000000e+02 1.18094834674488e+23 4.50007181672112e+11 9.09410257969250e+11 
2.23821037757409e-13 3.77000000000000e+02 1.18094834674100e+23 6.42894957781771e+11 1.29921319750917e+12 
8.95351304056266e-13 3.77000000000000e+02 1.18094834670222e+23 2.57177271869852e+12 5.19724259241655e+12 
1.56688157035512e-12 3.77000000000000e+02 1.18094834666344e+23 4.50065047941060e+12 9.09527198676429e+12 
2.23841183665398e-12 3.77000000000000e+02 1.18094834662466e+23 6.42952823991414e+12 1.29933013805418e+13 
8.95371449964255e-12 3.77000000000000e+02 1.18094834623687e+23 2.57183058269646e+13 5.19735952691398e+13 
1.56690171626311e-11 3.77000000000000e+02 1.18094834584908e+23 4.50070833935480e+13 9.09538891017736e+13 
2.23843198256197e-11 3.77000000000000e+02 1.18094834546129e+23 6.42958609392769e+13 1.29934182877384e+14 
8.95373464555054e-11 3.77000000000000e+02 1.18094834158340e+23 2.57183634598078e+14 5.19737115715779e+14 
1.56690373085391e-10 3.77000000000000e+02 1.18094833770551e+23 4.50071406210173e+14 9.09540042957752e+14 
2.23843399715277e-10 3.77000000000000e+02 1.18094833382762e+23 6.42959175736810e+14 1.29934296449734e+15 
8.95373666014133e-10 3.77000000000000e+02 1.18094829504870e+23 2.57183669115434e+15 5.19737168812289e+15 
1.56690393231299e-09 3.77000000000000e+02 1.18094825626978e+23 4.50071400190097e+15 9.09539985210629e+15 
2.23843419861185e-09 3.77000000000000e+02 1.18094821749087e+23 6.42959110410137e+15 1.29934274458516e+16 
8.95373686160041e-09 3.77000000000000e+02 1.18094782970221e+23 2.57183441411017e+16 5.19736542063141e+16 
1.56690395245890e-08 3.77000000000000e+02 1.18094744191403e+23 4.50070767107115e+16 9.09538250025793e+16 
2.23843421875775e-08 3.77000000000000e+02 1.18094705412634e+23 6.42957884252315e+16 1.29933938775130e+17 
8.95373688174632e-08 3.77000000000000e+02 1.18094317629206e+23 2.57181106950804e+17 5.19730158847834e+17 
1.56690395447349e-07 3.77000000000000e+02 1.18093929850623e+23 4.50064378438039e+17 9.09520782524652e+17 
2.23843422077235e-07 3.77000000000000e+02 1.18093542076976e+23 6.42945563950555e+17 1.29930570393000e+18 
8.95373688376092e-07 3.77000000000000e+02 1.18089664766355e+23 2.57157743788483e+18 5.19666319885465e+18 
1.56690395467495e-06 3.77000000000000e+02 1.18085787940544e+23 4.50000430882362e+18 9.09346107804231e+18 
2.23843422097381e-06 3.77000000000000e+02 1.18081911608860e+23 6.42822211695846e+18 1.29896888301491e+19 
8.95373688396237e-06 3.77000000000000e+02 1.18043174697883e+23 2.56991868150439e+19 5.19215813875836e+19 
1.56690395469509e-05 3.77000000000000e+02 1.18004487084665e+23 4.49491598884079e+19 9.07968616784864e+19 
2.23843422099395e-05 3.77000000000000e+02 1.17965849280134e+23 6.41778110736106e+19 1.29615168369902e+20 
2.90996448729281e-05 3.77000000000000e+02 1.17927261579425e+23 8.33848963195222e+19 1.68376399296223e+20 
9.62526715028138e-05 3.77000000000000e+02 1.17544203488880e+23 2.74200872928767e+20 5.52860627166746e+20 
1.63405698132699e-04 3.77000000000000e+02 1.17166347515227e+23 4.62648635489305e+20 9.31677049352790e+20 
2.30558724762585e-04 3.77000000000000e+02 1.16793841132254e+23 6.48563387915089e+20 1.30486031044691e+21 
2.97711751392471e-04 3.77000000000000e+02 1.16426827403878e+23 8.31783494782049e+20 1.67244755346483e+21 
6.42045857701041e-04 3.77000000000000e+02 1.14635092338303e+23 1.72430790449621e+21 3.47086886518661e+21 
9.86379964009610e-04 3.77000000000000e+02 1.13003010884824e+23 2.52746042690879e+21 5.12872672731903e+21 
1.33071407031818e-03 3.77000000000000e+02 1.11536554690645e+23 3.23231109826973e+21 6.65193777295534e+21 
1.67504817662675e-03 3.77000000000000e+02 1.10235006116691e+23 3.83642918855796e+21 8.04679874028753e+21 
2.01938228293532e-03 3.77000000000000e+02 1.09092465037029e+23 4.34241094768141e+21 9.31991738136363e+21 
2.55914355007614e-03 3.77000000000000e+02 1.07592414204776e+23 4.95705653234644e+21 1.10907278765388e+22 
3.09890481721696e-03 3.77000000000000e+02 1.06412314075088e+23 5.37908481700786e+21 1.26068715665931e+22 
3.54004201077504e-03 3.77000000000000e+02 1.05653576462254e+23 5.60432067714487e+21 1.36738750719868e+22 
3.98117920433312e-03 3.77000000000000e+02 1.05048209603818e+23 5.74512139380877e+21 1.46030073555309e+22 
4.42231639789121e-03 3.77000000000000e+02 1.04570524285531e+23 5.82005711316833e+21 1.54085065533854e+22 
4.86345359144929e-03 3.77000000000000e+02 1.04197619290161e+23 5.84529353361489e+21 1.61038437032330e+22 
5.56419216686870e-03 3.77000000000000e+02 1.03775337818554e+23 5.81412907808845e+21 1.70107355574999e+22 
6.26493074228810e-03 3.77000000000000e+02 1.03503324240733e+23 5.73334996698005e+21 1.77163209353585e+22 
6.96566931770751e-03 3.77000000000000e+02 1.03331567016847e+23 5.63237456773813e+21 1.82617861816147e+22 
7.66640789312691e-03 3.77000000000000e+02 1.03225920031746e+23 5.52832907865492e+21 1.86811711299835e+22 
8.36714646854632e-03 3.77000000000000e+02 1.03163673245763e+23 5.43022670600054e+21 1.90018694472567e+22 
9.31271131367572e-03 3.77000000000000e+02 1.03122757926479e+23 5.31448452105671e+21 1.93151844557135e+22 
1.02582761588051e-02 3.77000000000000e+02 1.03108171093096e+23 5.22178348781732e+21 1.95297601889586e+22 
1.12038410039345e-02 3.77000000000000e+02 1.03106246702372e+23 5.15055117810405e+21 1.96760735898328e+22 
1.21494058490639e-02 3.77000000000000e+02 1.03110291690468e+23 5.09688107885302e+21 1.97753238121430e+22 
1.30949706941933e-02 3.77000000000000e+02 1.03116770915195e+23 5.05697725981460e+21 1.98421730007656e+22 
1.49487656724548e-02 3.77000000000000e+02 1.03128696534160e+23 5.00894660171708e+21 1.99143830790312e+22 
1.68025606507162e-02 3.77000000000000e+02 1.03133793434090e+23 4.98606704495349e+21 1.99499483926983e+22 
1.86563556289776e-02 3.77000000000000e+02 1.03135298571323e+23 4.97500616361118e+21 1.99690598809156e+22 
2.05101506072390e-02 3.77000000000000e+02 1.03138710378788e+23 4.96743028482274e+21 1.99773880235626e+22 
2.23639455855004e-02 3.77000000000000e+02 1.03143714461859e+23 4.96263917118224e+21 1.99769620847029e+22 
2.73428171567229e-02 3.77000000000000e+02 1.03149249822575e+23 4.95839278708039e+21 1.99743841314741e+22 
3.23216887279453e-02 3.77000000000000e+02 1.03149978772313e+23 4.95925623848985e+21 1.99711993291782e+22 
3.73005602991678e-02 3.77000000000000e+02 1.03149422416448e+23 4.96007411000079e+21 1.99706762978864e+22 
4.22794318703902e-02 3.77000000000000e+02 1.03149148467727e+23 4.96013353651296e+21 1.99711053423049e+22 
5.97315498010795e-02 3.77000000000000e+02 1.03149205990038e+23 4.95993743622230e+21 1.99713824982636e+22 
7.71836677317688e-02 3.77000000000000e+02 1.03149234452854e+23 4.95990633248465e+21 1.99713877801063e+22 
9.46357856624580e-02 3.77000000000000e+02 1.03149236956003e+23 4.95990672499803e+21 1.99713819887830e+22 
2.69156964969351e-01 3.77000000000000e+02 1.03149236599506e+23 4.95990763745393e+21 1.99713808768655e+22 
4.43678144276243e-01 3.77000000000000e+02 1.03149236551889e+23 4.95990761623669e+21 1.99713810145339e+22 
6.18199323583136e-01 3.77000000000000e+02 1.03149236552556e+23 4.95990761304098e+21 1.99713810195898e+22 
2.36341111665206e+00 3.77000000000000e+02 1.03149236552650e+23 4.95990761308105e+21 1.99713810193204e+22 
4.10862290972099e+00 3.77000000000000e+02 1.03149236552648e+23 4.95990761309015e+21 1.99713810193078e+22 
5.85383470278992e+00 3.77000000000000e+02 1.03149236552646e+23 4.95990761309017e+21 1.99713810193077e+22 
2.33059526334792e+01 3.77000000000000e+02 1.03149236552650e+23 4.95990761309016e+21 1.99713810193081e+22 
4.07580705641684e+01 3.77000000000000e+02 1.03149236552638e+23 4.95990761309020e+21 1.99713810193068e+22 
5.82101884948577e+01 3.77000000000000e+02 1.03149236552632e+23 4.95990761309022e+21 1.99713810193060e+22 
8.82101884948577e+01 3.77000000000000e+02 1.03149236552643e+23 4.95990761309018e+21 1.99713810193074e+22 
1.18210188494858e+02 3.77000000000000e+02 1.03149236552640e+23 4.95990761309020e+21 1.99713810193069e+22 
1.48210188494858e+02 3.77000000000000e+02 1.03149236552625e+23 4.95990761309025e+21 1.99713810193053e+22 
2.48210188494858e+02 3.77000000000000e+02 1.03149236552621e+23 4.95990761309026e+21 1.99713810193048e+22 
3.48210188494858e+02 3.77000000000000e+02 1.03149236552677e+23 4.95990761309006e+21 1.99713810193113e+22 
4.48210188494858e+02 3.77000000000000e+02 1.03149236552678e+23 4.95990761309005e+21 1.99713810193115e+22 
5.48210188494858e+02 3.77000000000000e+02 1.03149236552748e+23 4.95990761308980e+21 1.99713810193197e+22 
6.48210188494858e+02 3.77000000000000e+02 1.03149236552761e+23 4.95990761308976e+21 1.99713810193211e+22 
7.48210188494858e+02 3.77000000000000e+02 1.03149236552793e+23 4.95990761308964e+21 1.99713810193250e+22 
8.48210188494858e+02 3.77000000000000e+02 1.03149236552757e+23 4.95990761308977e+21 1.99713810193207e+22 
