Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.42724082148122e+23 0.00000000000000e+00 0.00000000000000e+00 
6.79435950880949e-17 3.77000000000000e+02 2.42724082148121e+23 3.64588519054133e+08 5.03915043002287e+08 
1.35887190176190e-16 3.77000000000000e+02 2.42724082148121e+23 7.29177038108262e+08 1.00783008600457e+09 
2.03830785264285e-16 3.77000000000000e+02 2.42724082148120e+23 1.09376555716239e+09 1.51174512900686e+09 
8.83266736145234e-16 3.77000000000000e+02 2.42724082148114e+23 4.73965074770338e+09 6.55089555902957e+09 
1.56270268702618e-15 3.77000000000000e+02 2.42724082148108e+23 8.38553593824406e+09 1.15900459890521e+10 
2.24213863790713e-15 3.77000000000000e+02 2.42724082148101e+23 1.20314211287844e+10 1.66291964190746e+10 
9.03649814671662e-15 3.77000000000000e+02 2.42724082148040e+23 4.84902730341610e+10 6.70207007192860e+10 
1.58308576555261e-14 3.77000000000000e+02 2.42724082147978e+23 8.49491249395067e+10 1.17412205019483e+11 
2.26252171643356e-14 3.77000000000000e+02 2.42724082147916e+23 1.21407976844821e+11 1.67803709319665e+11 
9.05688122524305e-14 3.77000000000000e+02 2.42724082147300e+23 4.85996495895252e+11 6.71718752320206e+11 
1.58512407340525e-13 3.77000000000000e+02 2.42724082146683e+23 8.50585014942596e+11 1.17563379531929e+12 
2.26456002428620e-13 3.77000000000000e+02 2.42724082146067e+23 1.21517353398680e+12 1.67954883831690e+12 
9.05891953309570e-13 3.77000000000000e+02 2.42724082139901e+23 4.86105872415759e+12 6.71869926816505e+12 
1.58532790419052e-12 3.77000000000000e+02 2.42724082133736e+23 8.50694391401975e+12 1.17578496978677e+13 
2.26476385507147e-12 3.77000000000000e+02 2.42724082127570e+23 1.21528291035674e+13 1.67970001274220e+13 
9.05912336388096e-12 3.77000000000000e+02 2.42724082065916e+23 4.86116809719240e+13 6.71885044101768e+13 
1.58534828726905e-11 3.77000000000000e+02 2.42724082004261e+23 8.50705328094173e+13 1.17580008678378e+14 
2.26478423814999e-11 3.77000000000000e+02 2.42724081942607e+23 1.21529384615463e+14 1.67971512931751e+14 
9.05914374695949e-11 3.77000000000000e+02 2.42724081326061e+23 4.86117899963892e+14 6.71886554186636e+14 
1.58535032557690e-10 3.77000000000000e+02 2.42724080709515e+23 8.50706412225992e+14 1.17580159398618e+15 
2.26478627645785e-10 3.77000000000000e+02 2.42724080092969e+23 1.21529492134333e+15 1.67971663230283e+15 
9.05914578526734e-10 3.77000000000000e+02 2.42724073927509e+23 4.86117974131336e+15 6.71886688758515e+15 
1.58535052940768e-09 3.77000000000000e+02 2.42724067762049e+23 8.50706425264914e+15 1.17580169973331e+16 
2.26478648028863e-09 3.77000000000000e+02 2.42724061596590e+23 1.21529484495063e+16 1.67971669587909e+16 
9.05914598909813e-09 3.77000000000000e+02 2.42723999942032e+23 4.86117632971894e+16 6.71886537847766e+16 
1.58535054979076e-08 3.77000000000000e+02 2.42723938287511e+23 8.50705472801159e+16 1.17580126056931e+17 
2.26478650067171e-08 3.77000000000000e+02 2.42723876633030e+23 1.21529299813067e+17 1.67971583499427e+17 
9.05914600948120e-08 3.77000000000000e+02 2.42723260091570e+23 4.86114112496285e+17 6.71884878891123e+17 
1.58535055182907e-07 3.77000000000000e+02 2.42722643553925e+23 8.50695837374626e+17 1.17579671850544e+18 
2.26478650271002e-07 3.77000000000000e+02 2.42722027020169e+23 1.21527441514679e+18 1.67970707450916e+18 
9.05914601151951e-07 3.77000000000000e+02 2.42715862018472e+23 4.86078837085045e+18 6.71868255719017e+18 
1.58535055203290e-06 3.77000000000000e+02 2.42709697399871e+23 8.50599221716984e+18 1.17575120679682e+19 
2.26478650291385e-06 3.77000000000000e+02 2.42703533172590e+23 1.21508792451473e+19 1.67961925729264e+19 
9.05914601172334e-06 3.77000000000000e+02 2.42641912110716e+23 4.85825569098873e+19 6.71749609916448e+19 
1.58535055205328e-05 3.77000000000000e+02 2.42580331063837e+23 8.49817725004962e+19 1.17538623568657e+20 
2.26478650293423e-05 3.77000000000000e+02 2.42518791268902e+23 1.21347469149162e+20 1.67886820140753e+20 
2.94422245381518e-05 3.77000000000000e+02 2.42457293831696e+23 1.57678693903829e+20 2.18219245043984e+20 
8.59254153534146e-05 3.77000000000000e+02 2.41947905953866e+23 4.58188058318449e+20 6.35976271874119e+20 
1.42408606168677e-04 3.77000000000000e+02 2.41442107094851e+23 7.55742700330918e+20 1.05246470588065e+21 
1.98891796983940e-04 3.77000000000000e+02 2.40940424841081e+23 1.04988847085209e+21 1.46753767237742e+21 
2.55374987799203e-04 3.77000000000000e+02 2.40443393356335e+23 1.34016739162141e+21 1.88104280033106e+21 
5.64649719591232e-04 3.77000000000000e+02 2.37824536521487e+23 2.84403093072030e+21 4.11102939182873e+21 
8.73924451383261e-04 3.77000000000000e+02 2.35429036482227e+23 4.16184049424830e+21 6.26641034329296e+21 
1.18319918317529e-03 3.77000000000000e+02 2.33306065319228e+23 5.25485522524114e+21 8.32632320730493e+21 
1.49247391496732e-03 3.77000000000000e+02 2.31479494956505e+23 6.10787744932045e+21 1.02734194845922e+22 
1.80174864675935e-03 3.77000000000000e+02 2.29950210761633e+23 6.72664912987349e+21 1.20944445132315e+22 
2.13674251356145e-03 3.77000000000000e+02 2.28605209508234e+23 7.16192653906933e+21 1.39138922016378e+22 
2.47173638036354e-03 3.77000000000000e+02 2.27550591797532e+23 7.38856024498892e+21 1.55698602112024e+22 
2.80673024716564e-03 3.77000000000000e+02 2.26743826039768e+23 7.44921575592487e+21 1.70620807048575e+22 
3.14172411396774e-03 3.77000000000000e+02 2.26139744724228e+23 7.38718588223917e+21 1.83943030833089e+22 
3.76551491350318e-03 3.77000000000000e+02 2.25416900936564e+23 7.06968963945604e+21 2.04749831442031e+22 
4.38930571303862e-03 3.77000000000000e+02 2.25027841397806e+23 6.65054859811280e+21 2.20913843044061e+22 
4.88808760659787e-03 3.77000000000000e+02 2.24842507964373e+23 6.33073827150038e+21 2.31016718244958e+22 
5.38686950015711e-03 3.77000000000000e+02 2.24720411504884e+23 6.04991254382940e+21 2.39075161988172e+22 
5.88565139371636e-03 3.77000000000000e+02 2.24638189570963e+23 5.81237214736321e+21 2.45470408595903e+22 
6.38443328727560e-03 3.77000000000000e+02 2.24581353829360e+23 5.61660898448374e+21 2.50522386685556e+22 
6.88321518083485e-03 3.77000000000000e+02 2.24540063810068e+23 5.45924844355906e+21 2.54495397889899e+22 
