Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.20013549781991e+22 0.00000000000000e+00 0.00000000000000e+00 
1.37069862724021e-16 3.77000000000000e+02 2.20013549781990e+22 5.77518739193733e+07 1.86499529910896e+08 
2.74139725448042e-16 3.77000000000000e+02 2.20013549781988e+22 1.15503747838745e+08 3.72999059821788e+08 
4.11209588172063e-16 3.77000000000000e+02 2.20013549781987e+22 1.73255621758116e+08 5.59498589732674e+08 
1.78190821541227e-15 3.77000000000000e+02 2.20013549781972e+22 7.50774360951719e+08 2.42449388884113e+09 
3.15260684265248e-15 3.77000000000000e+02 2.20013549781956e+22 1.32829310014520e+09 4.28948918794913e+09 
4.52330546989269e-15 3.77000000000000e+02 2.20013549781941e+22 1.90581183933856e+09 6.15448448705665e+09 
1.82302917422948e-14 3.77000000000000e+02 2.20013549781790e+22 7.68099923126161e+09 2.48044374780910e+10 
3.19372780146969e-14 3.77000000000000e+02 2.20013549781639e+22 1.34561866231726e+10 4.34543904690788e+10 
4.56442642870990e-14 3.77000000000000e+02 2.20013549781488e+22 1.92313740150714e+10 6.21043434600191e+10 
1.82714127011120e-13 3.77000000000000e+02 2.20013549779978e+22 7.69832479330032e+10 2.48603873365335e+11 
3.19783989735141e-13 3.77000000000000e+02 2.20013549778468e+22 1.34735121849733e+11 4.35103403265998e+11 
4.56853852459162e-13 3.77000000000000e+02 2.20013549776958e+22 1.92486995765239e+11 6.21602933161922e+11 
1.82755247969937e-12 3.77000000000000e+02 2.20013549761858e+22 7.70005734814695e+11 2.48659823171234e+12 
3.19825110693958e-12 3.77000000000000e+02 2.20013549746758e+22 1.34752447374398e+12 4.35159352979752e+12 
4.56894973417979e-12 3.77000000000000e+02 2.20013549731658e+22 1.92504321255081e+12 6.21658882740867e+12 
1.82759360065819e-11 3.77000000000000e+02 2.20013549580656e+22 7.70023059005914e+12 2.48665417626389e+13 
3.19829222789840e-11 3.77000000000000e+02 2.20013549429654e+22 1.34754179555500e+13 4.35164946513458e+13 
4.56899085513861e-11 3.77000000000000e+02 2.20013549278653e+22 1.92506053087960e+13 6.21664474926485e+13 
1.82759771275407e-10 3.77000000000000e+02 2.20013547768636e+22 7.70024777852567e+13 2.48665971817561e+14 
3.19829633999428e-10 3.77000000000000e+02 2.20013546258620e+22 1.34754349059975e+14 4.35165491490136e+14 
4.56899496723449e-10 3.77000000000000e+02 2.20013544748604e+22 1.92506219110197e+14 6.21665006422290e+14 
1.82759812396366e-09 3.77000000000000e+02 2.20013529648444e+22 7.70024814012548e+14 2.48665974693247e+15 
3.19829675120387e-09 3.77000000000000e+02 2.20013514548288e+22 1.34754328874061e+15 4.35165402220909e+15 
4.56899537844408e-09 3.77000000000000e+02 2.20013499448136e+22 1.92506164101907e+15 6.21664782344381e+15 
1.82759816508462e-08 3.77000000000000e+02 2.20013348446920e+22 7.70023460381912e+15 2.48665449547603e+16 
3.19829679232483e-08 3.77000000000000e+02 2.20013197446058e+22 1.34753955491740e+16 4.35163955628603e+16 
4.56899541956504e-08 3.77000000000000e+02 2.20013046445555e+22 1.92505442495556e+16 6.21661987670657e+16 
1.82759816919671e-07 3.77000000000000e+02 2.20011536471524e+22 7.70009752573670e+16 2.48660142811015e+17 
3.19829679643692e-07 3.77000000000000e+02 2.20010026532773e+22 1.34750204504118e+17 4.35149434671714e+17 
4.56899542367713e-07 3.77000000000000e+02 2.20008516629967e+22 1.92498209241227e+17 6.21633986438974e+17 
1.82759816960792e-06 3.77000000000000e+02 2.19993420701350e+22 7.69872659468651e+17 2.48607080925733e+18 
3.19829679684813e-06 3.77000000000000e+02 2.19978328300060e+22 1.34712691707377e+18 4.35004255211533e+18 
4.56899542408834e-06 3.77000000000000e+02 2.19963239491968e+22 1.92425871149101e+18 6.21354058158502e+18 
1.82759816964904e-05 3.77000000000000e+02 2.19812542817496e+22 7.68904485734760e+18 2.48233031843087e+19 
3.19829679688925e-05 3.77000000000000e+02 2.19662202636434e+22 1.34416541214311e+19 4.33861208686589e+19 
4.56899542412946e-05 3.77000000000000e+02 2.19512220962102e+22 1.91819950484460e+19 6.19017738810020e+19 
5.93969405136967e-05 3.77000000000000e+02 2.19362598159117e+22 2.49100314284901e+19 8.03702617178818e+19 
1.96466803237718e-04 3.77000000000000e+02 2.17885935688707e+22 8.15112697594181e+19 2.62500279138039e+20 
3.33536665961739e-04 3.77000000000000e+02 2.16444583917331e+22 1.36876319619211e+20 4.40040533693609e+20 
4.70606528685760e-04 3.77000000000000e+02 2.15038041398186e+22 1.91003058809260e+20 6.13095559142512e+20 
6.07676391409781e-04 3.77000000000000e+02 2.13665770854615e+22 2.43891413629030e+20 7.81772958217255e+20 
1.18406785551851e-03 3.77000000000000e+02 2.08257680425025e+22 4.52860097682690e+20 1.44545367602793e+21 
1.76045931962723e-03 3.77000000000000e+02 2.03403407855582e+22 6.40543048719862e+20 2.04094228784214e+21 
2.33685078373596e-03 3.77000000000000e+02 1.99059511221222e+22 8.07846780664522e+20 2.57511415082481e+21 
2.91324224784469e-03 3.77000000000000e+02 1.95182581115705e+22 9.55999122669264e+20 3.05419548791884e+21 
3.48963371195341e-03 3.77000000000000e+02 1.91730365142746e+22 1.08641825416607e+21 3.48380041951700e+21 
4.81192143837582e-03 3.77000000000000e+02 1.85205657175494e+22 1.32681531406598e+21 4.30794789316771e+21 
6.13420916479822e-03 3.77000000000000e+02 1.80272941825394e+22 1.49944216590404e+21 4.94923725951163e+21 
7.45649689122062e-03 3.77000000000000e+02 1.76566089233275e+22 1.62030451153253e+21 5.44888308667906e+21 
8.77878461764302e-03 3.77000000000000e+02 1.73793987245993e+22 1.70277940412000e+21 5.83835369896088e+21 
1.01010723440654e-02 3.77000000000000e+02 1.71730152471848e+22 1.75737588337680e+21 6.14192769527678e+21 
1.18404730760515e-02 3.77000000000000e+02 1.69802214546304e+22 1.80000097490213e+21 6.44226509733513e+21 
1.35798738080376e-02 3.77000000000000e+02 1.68508021436815e+22 1.82100426630491e+21 6.65909713642696e+21 
1.53192745400236e-02 3.77000000000000e+02 1.67646345701962e+22 1.82891040771869e+21 6.81562000056953e+21 
1.70586752720097e-02 3.77000000000000e+02 1.67076513780449e+22 1.82934387524536e+21 6.92871944981851e+21 
1.87980760039957e-02 3.77000000000000e+02 1.66701267630951e+22 1.82591459609337e+21 7.01062723802180e+21 
2.05374767359818e-02 3.77000000000000e+02 1.66455286647758e+22 1.82079010909958e+21 7.07007240864783e+21 
2.33622257371977e-02 3.77000000000000e+02 1.66222196002952e+22 1.81189876779634e+21 7.13447322021497e+21 
2.61869747384136e-02 3.77000000000000e+02 1.66111278779921e+22 1.80376787517313e+21 7.17291845006616e+21 
2.90117237396295e-02 3.77000000000000e+02 1.66065468967739e+22 1.79705187519983e+21 7.19551241244704e+21 
3.18364727408455e-02 3.77000000000000e+02 1.66047795459449e+22 1.79216025941203e+21 7.20883034567899e+21 
3.46612217420614e-02 3.77000000000000e+02 1.66038629854165e+22 1.78902195912225e+21 7.21694006731475e+21 
