Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.42252792769279e+23 0.00000000000000e+00 0.00000000000000e+00 
6.12655573770543e-17 3.77000000000000e+02 2.42252792769279e+23 1.58206846783185e+08 6.45034431626262e+08 
1.22531114754109e-16 3.77000000000000e+02 2.42252792769278e+23 3.16413693566368e+08 1.29006886325252e+09 
1.83796672131163e-16 3.77000000000000e+02 2.42252792769278e+23 4.74620540349550e+08 1.93510329487878e+09 
7.96452245901706e-16 3.77000000000000e+02 2.42252792769273e+23 2.05668900818125e+09 8.38544761114118e+09 
1.40910781967225e-15 3.77000000000000e+02 2.42252792769268e+23 3.63875747601281e+09 1.48357919274034e+10 
2.02176339344279e-15 3.77000000000000e+02 2.42252792769264e+23 5.22082594384424e+09 2.12861362436654e+10 
8.14831913114822e-15 3.77000000000000e+02 2.42252792769215e+23 2.10415106221464e+10 8.57895794062671e+10 
1.42748748688537e-14 3.77000000000000e+02 2.42252792769167e+23 3.68621953004348e+10 1.50293022568848e+11 
2.04014306065591e-14 3.77000000000000e+02 2.42252792769119e+23 5.26828799787093e+10 2.14796465731408e+11 
8.16669879836134e-14 3.77000000000000e+02 2.42252792768639e+23 2.10889726760248e+11 8.59830897355201e+11 
1.42932545360668e-13 3.77000000000000e+02 2.42252792768158e+23 3.69096573540414e+11 1.50486532897693e+12 
2.04198102737722e-13 3.77000000000000e+02 2.42252792767677e+23 5.27303420319182e+11 2.14989976059657e+12 
8.16853676508265e-13 3.77000000000000e+02 2.42252792762870e+23 2.10937188798627e+12 8.60024407661197e+12 
1.42950925027881e-12 3.77000000000000e+02 2.42252792758063e+23 3.69144035551612e+12 1.50505883924215e+13 
2.04216482404935e-12 3.77000000000000e+02 2.42252792753255e+23 5.27350882290613e+12 2.15009327080211e+13 
8.16872056175478e-12 3.77000000000000e+02 2.42252792705183e+23 2.10941934847470e+13 8.60043758459236e+13 
1.42952762994602e-11 3.77000000000000e+02 2.42252792657111e+23 3.69148781328641e+13 1.50507818963234e+14 
2.04218320371656e-11 3.77000000000000e+02 2.42252792609038e+23 5.27355627669978e+13 2.15011262059564e+14 
8.16873894142199e-11 3.77000000000000e+02 2.42252792128314e+23 2.10942407902404e+14 8.60045691213429e+14 
1.42952946791274e-10 3.77000000000000e+02 2.42252791647590e+23 3.69149251665442e+14 1.50508011830814e+15 
2.04218504168329e-10 3.77000000000000e+02 2.42252791166866e+23 5.27356094030129e+14 2.15011454330470e+15 
8.16874077938872e-10 3.77000000000000e+02 2.42252786359626e+23 2.10942439708372e+15 8.60045861232702e+15 
1.42952965170941e-09 3.77000000000000e+02 2.42252781552386e+23 3.69149256290003e+15 1.50508024754326e+16 
2.04218522547996e-09 3.77000000000000e+02 2.42252776745146e+23 5.27356058888034e+15 2.15011461287221e+16 
8.16874096318539e-09 3.77000000000000e+02 2.42252728672768e+23 2.10942287891393e+16 8.60045645669037e+16 
1.42952967008908e-08 3.77000000000000e+02 2.42252680600415e+23 3.69148832651506e+16 1.50507962412515e+17 
2.04218524385963e-08 3.77000000000000e+02 2.42252632528086e+23 5.27355237567405e+16 2.15011339275079e+17 
8.16874098156506e-08 3.77000000000000e+02 2.42252151806908e+23 2.10940722501569e+17 8.60043298044406e+17 
1.42952967192705e-07 3.77000000000000e+02 2.42251671088133e+23 3.69144548302923e+17 1.50507319665967e+18 
2.04218524569759e-07 3.77000000000000e+02 2.42251190371807e+23 5.27346974841241e+17 2.15010099552935e+18 
