scheme,experiment_name,pressures,pressure_folder,num_pressures,species,num_species,num_grouped_samples,input_size,output_size,hidden_size,arch_folder,seed,config_tag,config_signature,status,results_dir,saved_weights_dir,saved_weights_path,num_parameters,n_train,n_val,n_test,effective_train_fraction,effective_val_fraction,effective_test_fraction,epochs_ran,best_epoch,best_val_loss,final_train_loss,final_val_loss,current_run_training_time_s,cached_training_time_s,test_mse_scaled,test_rmse_scaled,test_mse_log10,test_rmse_log10,mean_relative_error_percent,max_relative_error_percent,K1_mean_relative_error_percent,K1_max_relative_error_percent,K2_mean_relative_error_percent,K2_max_relative_error_percent,K3_mean_relative_error_percent,K3_max_relative_error_percent,K4_mean_relative_error_percent,K4_max_relative_error_percent,K5_mean_relative_error_percent,K5_max_relative_error_percent,K6_mean_relative_error_percent,K6_max_relative_error_percent,K7_mean_relative_error_percent,K7_max_relative_error_percent,K8_mean_relative_error_percent,K8_max_relative_error_percent,K9_mean_relative_error_percent,K9_max_relative_error_percent
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,42,cfg_9c5521dc9ce000f6,9c5521dc9ce000f6f0e7df00b7b10b510c541a56722a4fc568310bed4071bfc0,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0042\arch_100_100_100\cfg_9c5521dc9ce000f6,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0042\cfg_9c5521dc9ce000f6,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0042\cfg_9c5521dc9ce000f6\model.pth,22409,144,36,20,0.72,0.18,0.1,1325,1225,0.40769335627555847,0.2075352817773819,0.40769335627555847,17.25442671775818,17.25442671775818,0.4133372902870178,0.6429131281028704,0.02688027979337895,0.1639520655355673,28.5375090936307,263.83432887353825,13.559858003136524,69.5596265261922,47.59501538602683,138.11248355050773,22.327275612538926,65.28596190067282,30.345767835422578,109.72681782037222,40.575964373115966,263.83432887353825,14.722046780446496,51.16621698993329,26.91070448878472,88.69518003168967,40.433015457023394,193.89860289593065,20.36793390618082,72.32324915114863
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,43,cfg_eed1ad5257907c3a,eed1ad5257907c3a6d650dc0a359aa31a5ec6619dc9ae0857e1d25d7790d4b36,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0043\arch_100_100_100\cfg_eed1ad5257907c3a,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0043\cfg_eed1ad5257907c3a,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0043\cfg_eed1ad5257907c3a\model.pth,22409,144,36,20,0.72,0.18,0.1,816,716,0.4004597067832947,0.3338860869407654,0.4004597067832947,12.022249460220337,12.022249460220337,0.5626104474067688,0.7500736279904585,0.036105857400581705,0.19001541358685012,39.5133076505221,392.2156619964961,25.628326993259755,110.79719090569078,55.900727262670394,392.2156619964961,34.397604363697425,154.40083015277176,42.17694589425531,161.1806911689571,48.638383378240725,247.0025808653749,30.401387083413816,106.734001482788,31.797073191868495,114.06490702175971,51.88388398457021,319.3015379531891,34.79543670272275,158.2371244341076
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,44,cfg_c184e1d6924dcb93,c184e1d6924dcb935fd440fdb8710ecdf9f9930b170c9c6e141463e6d48d694a,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0044\arch_100_100_100\cfg_c184e1d6924dcb93,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0044\cfg_c184e1d6924dcb93,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0044\cfg_c184e1d6924dcb93\model.pth,22409,144,36,20,0.72,0.18,0.1,1469,1369,0.44302651286125183,0.18513637781143188,0.44302651286125183,15.691573143005371,15.691573143005371,0.3552636206150055,0.5960399488415231,0.0231699879052758,0.15221691070730545,27.35084190522474,483.02213614745375,12.207666679922905,37.60984780354414,53.92962799941884,483.02213614745375,17.94102805284455,50.083098723375876,28.939149542730032,66.2805676797008,35.590922473097635,104.94572937509412,13.719369781864291,46.44288862696755,28.953558037579143,146.80036627370777,37.95994696265207,197.56691046707292,16.91630761691319,46.857734980363645
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,45,cfg_99116341edc96588,99116341edc9658876da57357f6c911cff2e140fd84f7c022b57ddbbd3680318,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0045\arch_100_100_100\cfg_99116341edc96588,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0045\cfg_99116341edc96588,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0045\cfg_99116341edc96588\model.pth,22409,144,36,20,0.72,0.18,0.1,1166,1066,0.3407808840274811,0.21977375447750092,0.3407808840274811,12.444453001022339,12.444453001022339,0.3832471966743469,0.6190696218312985,0.025304243145450014,0.15907307486010955,29.61911640540043,227.10505803032746,12.912539870874346,52.97086533021146,54.272923050020104,132.83182906961824,15.4893662332946,40.72534828689444,38.77574996091467,112.50690624712858,41.620197048334276,211.2292844090975,15.884294957831768,61.575012398548026,18.764662408500143,49.53329633106067,48.770915894256376,227.10505803032746,20.081398224577608,56.69638369185898
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,46,cfg_65d8a838deec0bdc,65d8a838deec0bdc6e6d0cce85eca32c2c3e246102229134bed0b29cd7ed1ac0,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0046\arch_100_100_100\cfg_65d8a838deec0bdc,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0046\cfg_65d8a838deec0bdc,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0046\cfg_65d8a838deec0bdc\model.pth,22409,144,36,20,0.72,0.18,0.1,674,574,0.49298298358917236,0.3441171646118164,0.49298298358917236,7.691716194152832,7.691716194152832,0.5133607983589172,0.7164920085799403,0.03342255584823931,0.1828183684650952,33.725472697668934,327.6153596472473,13.998310748938442,64.18225982000416,52.50124316757358,163.72025580379588,25.220453576098834,196.36813272917107,38.307786706554516,133.6232995485381,54.362271223969685,327.6153596472473,14.89504176249133,70.64057295003087,34.516557184404284,241.46543704247406,45.70828134166052,283.7565209587043,24.019308567329162,150.46340096149368
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,47,cfg_8b3b21d2dc897fd1,8b3b21d2dc897fd10e0e981a4512342aa8f090294eba70c76ef40f87675fdab6,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0047\arch_100_100_100\cfg_8b3b21d2dc897fd1,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0047\cfg_8b3b21d2dc897fd1,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0047\cfg_8b3b21d2dc897fd1\model.pth,22409,144,36,20,0.72,0.18,0.1,418,318,0.5597343444824219,0.44931963086128235,0.5597343444824219,4.784800291061401,4.784800291061401,0.5976704955101013,0.7730915181982669,0.03562574503330865,0.18874783451289884,39.57664261012182,422.1377144394634,17.895443896187828,83.4521864725625,43.47687732358495,205.74675367032378,29.741616379889063,93.23356079857572,31.4350463936443,87.26988648874777,59.05226001126174,314.86635117783425,21.772988426676108,118.69922019018794,36.012096369551706,126.42725236091835,85.9604584046317,422.1377144394634,30.842996285669027,89.81811609935043
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,48,cfg_0528b799dac65754,0528b799dac65754cbffcc05796968554612b652f954a4d54e6d3cd05164308b,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0048\arch_100_100_100\cfg_0528b799dac65754,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0048\cfg_0528b799dac65754,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0048\cfg_0528b799dac65754\model.pth,22409,144,36,20,0.72,0.18,0.1,1016,916,0.4709893763065338,0.24382124841213226,0.4709893763065338,11.524540662765503,11.524540662765503,0.5297954082489014,0.7278704611734848,0.03349370851121353,0.18301286433257508,34.536133629694255,270.43449364937,19.080309338128824,63.689808901115356,45.887250464961866,225.82935990336344,24.179586260429367,67.34801648636153,52.87963961369273,270.43449364937,44.93823070231568,217.56776524743825,17.920257281748945,59.240919287519176,25.71816009882652,64.75827394033452,58.43544796412819,154.99990572136957,21.78632094301614,45.8743032719179
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,49,cfg_0c289eaedc00cca4,0c289eaedc00cca4476ec714ea067a9694011071b614fbe82fc1251858d261bf,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0049\arch_100_100_100\cfg_0c289eaedc00cca4,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0049\cfg_0c289eaedc00cca4,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0049\cfg_0c289eaedc00cca4\model.pth,22409,144,36,20,0.72,0.18,0.1,1280,1180,0.33855700492858887,0.20883546769618988,0.33855700492858887,14.257107734680176,14.257107734680176,0.3835420310497284,0.6193077030440751,0.025622762592591306,0.16007111729662946,28.1770375391663,186.78853134090954,14.2641209862404,35.1934814566418,45.15386893476735,186.78853134090954,27.060621723347676,138.67443229238648,32.49492737332607,80.88226193923259,32.983074253686254,72.99954841535627,18.02593735911807,84.38925188214222,33.27195528982213,172.9881024529589,25.119736740810733,67.25008175940683,25.21909519137798,130.8187023377611
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,50,cfg_a0b0df32d84890ac,a0b0df32d84890ac46f7051578052a15758b2be89ecac6c334c12c09d6476fb0,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0050\arch_100_100_100\cfg_a0b0df32d84890ac,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0050\cfg_a0b0df32d84890ac,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0050\cfg_a0b0df32d84890ac\model.pth,22409,144,36,20,0.72,0.18,0.1,313,213,0.4908084571361542,0.48336753249168396,0.4908084571361542,3.180922269821167,3.180922269821167,0.5303542017936707,0.728254215088159,0.03349625446480146,0.18301981986878213,35.94428655402358,335.3738210582876,21.559545609393137,51.87968667328511,44.694245664039386,141.86602903062527,18.929666899010396,73.31329039176484,42.96859741607062,175.9502846242005,88.23641076765178,335.3738210582876,18.02991226409137,41.990482416581614,21.88690359890245,59.79630923696251,50.11975436338366,311.5118784921191,17.073542403669386,48.3939609011069
O2_simple_9K,RunDefault9K,"1,2,5,10",pressures_1_2_5_10,4,"O2(X),O2(a),O(3P)",3,200,12,9,"100,100,100",arch_100_100_100,51,cfg_a42cec26de16b3f6,a42cec26de16b3f6f9bf698ea1b24a9754a8c153362472ac9fb3554d37780375,trained,Results_NN\O2_simple_9K\RunDefault9K\run_c81f19b138bf21f5\pressures_1_2_5_10\seed_0051\arch_100_100_100\cfg_a42cec26de16b3f6,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0051\cfg_a42cec26de16b3f6,saved_weights\O2_simple_9K\pressures_1_2_5_10\arch_100_100_100\seed_0051\cfg_a42cec26de16b3f6\model.pth,22409,144,36,20,0.72,0.18,0.1,1019,919,0.494552880525589,0.2582108676433563,0.494552880525589,12.158917427062988,12.158917427062988,0.24741418659687042,0.4974074653610161,0.016193330669199087,0.12725301831076183,21.894588634081074,215.48331673351777,8.99222243855294,21.072017498003568,31.726055178567297,174.1473880341214,15.126740305611841,52.519899473459795,22.839088919951344,82.91472851287209,33.43944626034104,215.48331673351777,14.211360476053297,56.44748677535216,17.852287834556975,83.61515960365644,36.26586983818535,150.1004649132858,16.598226454909565,40.9480331547552
