Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.30297550387783e+22 0.00000000000000e+00 0.00000000000000e+00 
1.47370850222034e-16 3.77000000000000e+02 2.30297550387782e+22 2.53445322777000e+07 2.18783544679824e+08 
2.94741700444068e-16 3.77000000000000e+02 2.30297550387780e+22 5.06890645553994e+07 4.37567089359639e+08 
4.42112550666102e-16 3.77000000000000e+02 2.30297550387779e+22 7.60335968330983e+07 6.56350634039446e+08 
1.91582105288644e-15 3.77000000000000e+02 2.30297550387766e+22 3.29478919610037e+08 2.84418608083672e+09 
3.38952955510678e-15 3.77000000000000e+02 2.30297550387752e+22 5.82924242386918e+08 5.03202152763309e+09 
4.86323805732712e-15 3.77000000000000e+02 2.30297550387739e+22 8.36369565163742e+08 7.21985697442855e+09 
1.96003230795305e-14 3.77000000000000e+02 2.30297550387604e+22 3.37082279292697e+09 2.90982114423042e+10 
3.43374081017339e-14 3.77000000000000e+02 2.30297550387469e+22 5.90527602068451e+09 5.09765659100899e+10 
4.90744931239373e-14 3.77000000000000e+02 2.30297550387335e+22 8.43972924843625e+09 7.28549203777841e+10 
1.96445343345971e-13 3.77000000000000e+02 2.30297550385987e+22 3.37842615254532e+10 2.91638465046830e+11 
3.43816193568005e-13 3.77000000000000e+02 2.30297550384640e+22 5.91287938019008e+10 5.10422009706889e+11 
4.91187043790040e-13 3.77000000000000e+02 2.30297550383292e+22 8.44733260777681e+10 7.29205554357792e+11 
1.96489554601038e-12 3.77000000000000e+02 2.30297550369819e+22 3.37918648786404e+11 2.91704100007718e+12 
3.43860404823072e-12 3.77000000000000e+02 2.30297550356345e+22 5.91363971438098e+11 5.10487644489796e+12 
4.91231255045106e-12 3.77000000000000e+02 2.30297550342872e+22 8.44809294031770e+11 7.29271188880310e+12 
1.96493975726545e-11 3.77000000000000e+02 2.30297550208135e+22 3.37926251496478e+12 2.91710662488908e+13 
3.43864825948579e-11 3.77000000000000e+02 2.30297550073399e+22 5.91371573020350e+12 5.10494205191165e+13 
4.91235676170613e-11 3.77000000000000e+02 2.30297549938663e+22 8.44816893964010e+12 7.29277746977789e+13 
1.96494417839095e-10 3.77000000000000e+02 2.30297548591300e+22 3.37927005336352e+13 2.91711308588031e+14 
3.43865268061129e-10 3.77000000000000e+02 2.30297547243937e+22 5.91372315582004e+13 5.10494833492091e+14 
4.91236118283164e-10 3.77000000000000e+02 2.30297545896574e+22 8.44817620025545e+13 7.29278349239819e+14 
1.96494462050350e-09 3.77000000000000e+02 2.30297532422949e+22 3.37927016409004e+14 2.91711271708022e+15 
3.43865312272385e-09 3.77000000000000e+02 2.30297518949330e+22 5.91372213872474e+14 5.10494618630182e+15 
4.91236162494419e-09 3.77000000000000e+02 2.30297505475716e+22 8.44817353314841e+14 7.29277873989116e+15 
1.96494466471476e-08 3.77000000000000e+02 2.30297370740019e+22 3.37926374403586e+15 2.91710253124379e+16 
3.43865316693510e-08 3.77000000000000e+02 2.30297236004829e+22 5.91370444046140e+15 5.10491820235199e+16 
4.91236166915544e-08 3.77000000000000e+02 2.30297101270154e+22 8.44813933478852e+15 7.29272471723318e+16 
1.96494466913588e-07 3.77000000000000e+02 2.30295753967891e+22 3.37919879142598e+16 2.91700002666722e+17 
3.43865317135623e-07 3.77000000000000e+02 2.30294406716250e+22 5.91352670666770e+16 5.10463772429587e+17 
4.91236167357657e-07 3.77000000000000e+02 2.30293059516188e+22 8.44779660211278e+16 7.29218386921759e+17 
1.96494466957800e-06 3.77000000000000e+02 2.30279591962160e+22 3.37854925654506e+17 2.91597527335244e+18 
3.43865317179834e-06 3.77000000000000e+02 2.30266129468325e+22 5.91174945083117e+17 5.10183400138822e+18 
4.91236167401868e-06 3.77000000000000e+02 2.30252672127426e+22 8.44436956622508e+17 7.28677815826527e+18 
1.95050984184344e-05 3.77000000000000e+02 2.30119685756004e+22 3.34921728623062e+18 2.88744917832707e+19 
3.40978351628502e-05 3.77000000000000e+02 2.29987199355376e+22 5.84835038476205e+18 5.03735057118443e+19 
4.86905719072659e-05 3.77000000000000e+02 2.29855214716505e+22 8.34179998783366e+18 7.17835342799027e+19 
6.32833086516816e-05 3.77000000000000e+02 2.29723731242361e+22 1.08295560333967e+19 9.31047170176271e+19 
2.09210676095839e-04 3.77000000000000e+02 2.28435829253492e+22 3.53952836018680e+19 3.01553659654525e+20 
3.55138043539996e-04 3.77000000000000e+02 2.27196007332603e+22 5.93965423917219e+19 5.01515526252561e+20 
5.01065410984154e-04 3.77000000000000e+02 2.26002624854722e+22 8.28382835275645e+19 6.93308539557134e+20 
6.46992778428311e-04 3.77000000000000e+02 2.24854011169443e+22 1.05726345447743e+20 8.77255152772497e+20 
1.26074425172079e-03 3.77000000000000e+02 2.20478673765259e+22 1.96094657204235e+20 1.57158601009646e+21 
1.87449572501327e-03 3.77000000000000e+02 2.16756948348931e+22 2.77369654766774e+20 2.15338109823701e+21 
2.48824719830576e-03 3.77000000000000e+02 2.13590823550399e+22 3.50211696567554e+20 2.64092197434171e+21 
3.10199867159824e-03 3.77000000000000e+02 2.10896934333021e+22 4.15332499959608e+20 3.04945821103329e+21 
3.71575014489072e-03 3.77000000000000e+02 2.08604534072345e+22 4.73448093820567e+20 3.39170707544655e+21 
4.70942368772542e-03 3.77000000000000e+02 2.05591942177272e+22 5.54420714121063e+20 3.83228021386009e+21 
5.70309723056012e-03 3.77000000000000e+02 2.03267227480074e+22 6.21513528758681e+20 4.16303752402458e+21 
6.69677077339482e-03 3.77000000000000e+02 2.01470729831723e+22 6.77082842399021e+20 4.41119842641410e+21 
7.69044431622952e-03 3.77000000000000e+02 2.00079073182570e+22 7.23121568771546e+20 4.59745230349955e+21 
8.68411785906422e-03 3.77000000000000e+02 1.98996413678070e+22 7.61301365862393e+20 4.73762461021778e+21 
9.67779140189892e-03 3.77000000000000e+02 1.98151605648660e+22 7.93000880944561e+20 4.84318718593566e+21 
1.16844864358114e-02 3.77000000000000e+02 1.96957105468932e+22 8.41737772417590e+20 4.98461343893518e+21 
1.36911814697240e-02 3.77000000000000e+02 1.96223740073688e+22 8.75512956473245e+20 5.06373614987178e+21 
1.56978765036365e-02 3.77000000000000e+02 1.95773369417377e+22 8.99036524031830e+20 5.10676314601547e+21 
1.77045715375490e-02 3.77000000000000e+02 1.95486146961927e+22 9.15574129068412e+20 5.13113242703088e+21 
1.97112665714615e-02 3.77000000000000e+02 1.95290867422486e+22 9.27329384457098e+20 5.14667782414134e+21 
2.17179616053741e-02 3.77000000000000e+02 1.95156119816916e+22 9.35713651427747e+20 5.15685881131404e+21 
2.50313139997244e-02 3.77000000000000e+02 1.95009487857442e+22 9.44807903301985e+20 5.16799669946132e+21 
2.83446663940748e-02 3.77000000000000e+02 1.94933158553603e+22 9.50048953905229e+20 5.17278045902411e+21 
3.16580187884252e-02 3.77000000000000e+02 1.94902041735042e+22 9.52947802213677e+20 5.17320612612033e+21 
3.49713711827755e-02 3.77000000000000e+02 1.94892388589788e+22 9.54479571787786e+20 5.17207321602329e+21 
3.82847235771259e-02 3.77000000000000e+02 1.94885129562534e+22 9.55350306214473e+20 5.17178355262047e+21 
4.15980759714763e-02 3.77000000000000e+02 1.94876093191475e+22 9.55929393896851e+20 5.17243265146775e+21 
4.71574005258680e-02 3.77000000000000e+02 1.94867536337153e+22 9.56431002143652e+20 5.17314080583913e+21 
5.27167250802597e-02 3.77000000000000e+02 1.94870227676291e+22 9.56723543740367e+20 5.17201745481834e+21 
5.82760496346514e-02 3.77000000000000e+02 1.94872483951389e+22 9.56830046355455e+20 5.17135319456840e+21 
6.38353741890432e-02 3.77000000000000e+02 1.94871378282144e+22 9.56818954963590e+20 5.17159651119793e+21 
