Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.65085477318782e+22 0.00000000000000e+00 0.00000000000000e+00 
1.08138414010708e-16 3.77000000000000e+02 4.65085477318780e+22 9.10272020100695e+07 2.65831078629719e+08 
2.16276828021417e-16 3.77000000000000e+02 4.65085477318778e+22 1.82054404020138e+08 5.31662157259432e+08 
3.24415242032125e-16 3.77000000000000e+02 4.65085477318775e+22 2.73081606030204e+08 7.97493235889138e+08 
1.40579938213921e-15 3.77000000000000e+02 4.65085477318753e+22 1.18335362613075e+09 3.45580402218560e+09 
2.48718352224629e-15 3.77000000000000e+02 4.65085477318731e+22 2.09362564623115e+09 6.11411480848139e+09 
3.56856766235337e-15 3.77000000000000e+02 4.65085477318708e+22 3.00389766633140e+09 8.77242559477648e+09 
1.43824090634242e-14 3.77000000000000e+02 4.65085477318484e+22 1.21066178673214e+10 3.53555334576679e+10 
2.51962504644950e-14 3.77000000000000e+02 4.65085477318260e+22 2.12093380682973e+10 6.19386413204914e+10 
3.60100918655659e-14 3.77000000000000e+02 4.65085477318036e+22 3.03120582692586e+10 8.85217491832460e+10 
1.44148505876274e-13 3.77000000000000e+02 4.65085477315797e+22 1.21339260277622e+11 3.54352827804835e+11 
2.52286919886982e-13 3.77000000000000e+02 4.65085477313557e+22 2.12366462284562e+11 6.20183906419647e+11 
3.60425333897691e-13 3.77000000000000e+02 4.65085477311318e+22 3.03393664290053e+11 8.86014985027552e+11 
1.44180947400477e-12 3.77000000000000e+02 4.65085477288924e+22 1.21366568421996e+12 3.54432577051101e+12 
2.52319361411186e-12 3.77000000000000e+02 4.65085477266529e+22 2.12393770400761e+12 6.20263655531668e+12 
3.60457775421894e-12 3.77000000000000e+02 4.65085477244135e+22 3.03420972365031e+12 8.86094733943171e+12 
1.44184191552898e-11 3.77000000000000e+02 4.65085477020192e+22 1.21369299075769e+13 3.54440551210228e+13 
2.52322605563606e-11 3.77000000000000e+02 4.65085476796250e+22 2.12396500772777e+13 6.20271628348345e+13 
3.60461019574314e-11 3.77000000000000e+02 4.65085476572307e+22 3.03423702324836e+13 8.86102704795836e+13 
1.44184515968140e-10 3.77000000000000e+02 4.65085474332880e+22 1.21369570534498e+14 3.54441340971146e+14 
2.52322929978848e-10 3.77000000000000e+02 4.65085472093452e+22 2.12396769413943e+14 6.20272404684772e+14 
3.60461343989556e-10 3.77000000000000e+02 4.65085469854025e+22 3.03423966843885e+14 8.86103461492130e+14 
1.44184548409664e-09 3.77000000000000e+02 4.65085447459757e+22 1.21369581613892e+15 3.54441343397305e+15 
2.52322962420372e-09 3.77000000000000e+02 4.65085425065493e+22 2.12396752317704e+15 6.20272272866042e+15 
3.60461376431080e-09 3.77000000000000e+02 4.65085402671234e+22 3.03423908526482e+15 8.86103133272142e+15 
