Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.45592366893477e+23 0.00000000000000e+00 0.00000000000000e+00 
4.92860780759362e-17 3.77000000000000e+02 2.45592366893476e+23 3.07970038560537e+08 5.42654444108940e+08 
9.85721561518725e-17 3.77000000000000e+02 2.45592366893475e+23 6.15940077121073e+08 1.08530888821787e+09 
1.47858234227809e-16 3.77000000000000e+02 2.45592366893475e+23 9.23910115681606e+08 1.62796333232679e+09 
6.40719014987171e-16 3.77000000000000e+02 2.45592366893469e+23 4.00361050128680e+09 7.05450777341507e+09 
1.13357979574653e-15 3.77000000000000e+02 2.45592366893463e+23 7.08331088689182e+09 1.24810522145023e+10 
1.62644057650590e-15 3.77000000000000e+02 2.45592366893457e+23 1.01630112724967e+10 1.79075966555885e+10 
6.55504838409952e-15 3.77000000000000e+02 2.45592366893400e+23 4.09600151285305e+10 7.21730410663593e+10 
1.14836561916931e-14 3.77000000000000e+02 2.45592366893342e+23 7.17570189845475e+10 1.26438485477026e+11 
1.64122639992868e-14 3.77000000000000e+02 2.45592366893284e+23 1.02554022840547e+11 1.80703929887588e+11 
6.56983420752230e-14 3.77000000000000e+02 2.45592366892704e+23 4.10524061399075e+11 7.23358373984093e+11 
1.14984420151159e-13 3.77000000000000e+02 2.45592366892125e+23 7.18494099955927e+11 1.26601281807023e+12 
1.64270498227096e-13 3.77000000000000e+02 2.45592366891546e+23 1.02646413851107e+12 1.80866726214580e+12 
6.57131278986458e-13 3.77000000000000e+02 2.45592366885753e+23 4.10616452391528e+12 7.23521170199050e+12 
1.14999205974582e-12 3.77000000000000e+02 2.45592366879960e+23 7.18586490915194e+12 1.26617561407984e+13 
1.64285284050518e-12 3.77000000000000e+02 2.45592366874167e+23 1.02655652942179e+13 1.80883005785500e+13 
6.57146064809881e-12 3.77000000000000e+02 2.45592366816237e+23 4.10625691301538e+13 7.23537448649620e+13 
1.15000684556924e-11 3.77000000000000e+02 2.45592366758308e+23 7.18595729493342e+13 1.26619189047697e+14 
1.64286762632861e-11 3.77000000000000e+02 2.45592366700378e+23 1.02656576751442e+14 1.80884633124793e+14 
6.57147543392223e-11 3.77000000000000e+02 2.45592366121081e+23 4.10626613300180e+14 7.23539064785423e+14 
1.15000832415159e-10 3.77000000000000e+02 2.45592365541783e+23 7.18596648173371e+14 1.26619348607837e+15 
1.64286910491095e-10 3.77000000000000e+02 2.45592364962486e+23 1.02656668133929e+15 1.80884789680732e+15 
6.57147691250457e-10 3.77000000000000e+02 2.45592359169514e+23 4.10626686576422e+15 7.23539109306466e+15 
1.15000847200982e-09 3.77000000000000e+02 2.45592353376543e+23 7.18596688263390e+15 1.26619332525534e+16 
1.64286925276918e-09 3.77000000000000e+02 2.45592347583573e+23 1.02656667287755e+16 1.80884743556438e+16 
6.57147706036281e-09 3.77000000000000e+02 2.45592289653929e+23 4.10626504664884e+16 7.23537942833925e+16 
1.15000848679564e-08 3.77000000000000e+02 2.45592231724354e+23 7.18596174480247e+16 1.26619010534217e+17 
1.64286926755501e-08 3.77000000000000e+02 2.45592173794849e+23 1.02656567355714e+17 1.80884121145300e+17 
6.57147707514863e-08 3.77000000000000e+02 2.45591594505824e+23 4.10624593787796e+17 7.23526117012340e+17 
1.15000848827423e-07 3.77000000000000e+02 2.45591015223660e+23 7.18590943950203e+17 1.26615774513924e+18 
1.64286926903359e-07 3.77000000000000e+02 2.45590435948486e+23 1.02655558568902e+18 1.80877880938551e+18 
6.57147707662721e-07 3.77000000000000e+02 2.45584643799763e+23 4.10605446418761e+18 7.23407849911398e+18 
1.15000848842208e-06 3.77000000000000e+02 2.45578852337729e+23 7.18538506393679e+18 1.26583413672393e+19 
1.64286926918145e-06 3.77000000000000e+02 2.45573061575723e+23 1.02645437831722e+19 1.80815479411503e+19 
6.57147707677507e-06 3.77000000000000e+02 2.45515191422331e+23 4.10468185535146e+19 7.22573051841066e+19 
1.15000848843687e-05 3.77000000000000e+02 2.45457391297055e+23 7.18115312307859e+19 1.26328130381870e+20 
1.64286926919623e-05 3.77000000000000e+02 2.45399662083709e+23 1.02558151125655e+20 1.80293317283085e+20 
2.13573004995559e-05 3.77000000000000e+02 2.45342004367395e+23 1.33286206602163e+20 2.34152638958776e+20 
7.03336836188022e-05 3.77000000000000e+02 2.44773081331196e+23 4.37477101475947e+20 7.63616921609994e+20 
1.19310066738049e-04 3.77000000000000e+02 2.44211663500021e+23 7.39371085716497e+20 1.28266461547840e+21 
1.68286449857295e-04 3.77000000000000e+02 2.43658095549366e+23 1.03860208862458e+21 1.79133851097230e+21 
2.17262832976541e-04 3.77000000000000e+02 2.43112713185237e+23 1.33480751524770e+21 2.28969238598435e+21 
4.54148710031308e-04 3.77000000000000e+02 2.40598468219387e+23 2.71541409046638e+21 4.55696916724656e+21 
6.91034587086076e-04 3.77000000000000e+02 2.38307286194391e+23 3.98787590714286e+21 6.59440958388492e+21 
9.27920464140843e-04 3.77000000000000e+02 2.36252979965872e+23 5.13203937884924e+21 8.41469509751141e+21 
1.16480634119561e-03 3.77000000000000e+02 2.34437279956058e+23 6.13863799178401e+21 1.00328978912691e+22 
1.40169221825038e-03 3.77000000000000e+02 2.32852651045871e+23 7.00705307553448e+21 1.14653255441428e+22 
1.73538289186252e-03 3.77000000000000e+02 2.30983873542362e+23 8.00852779540145e+21 1.31999311114265e+22 
2.06907356547466e-03 3.77000000000000e+02 2.29496312591961e+23 8.77412243452394e+21 1.46438637339839e+22 
2.40276423908680e-03 3.77000000000000e+02 2.28334371550049e+23 9.33828243858360e+21 1.58394258096891e+22 
2.73645491269895e-03 3.77000000000000e+02 2.27442334506983e+23 9.73778520612191e+21 1.68244943607455e+22 
3.07014558631109e-03 3.77000000000000e+02 2.26769000517546e+23 1.00067822363407e+22 1.76331682791819e+22 
3.76262797300233e-03 3.77000000000000e+02 2.25887902786427e+23 1.02707555229280e+22 1.88674171682406e+22 
4.45511035969356e-03 3.77000000000000e+02 2.25456548917117e+23 1.02997631662039e+22 1.96721096203084e+22 
5.14759274638480e-03 3.77000000000000e+02 2.25270568764465e+23 1.02243287276566e+22 2.01949388027108e+22 
5.84007513307604e-03 3.77000000000000e+02 2.25210563428106e+23 1.01151726078633e+22 2.05332617150209e+22 
6.53255751976728e-03 3.77000000000000e+02 2.25207869552833e+23 1.00085378552355e+22 2.07519189708190e+22 
7.28947870683031e-03 3.77000000000000e+02 2.25237545627302e+23 9.90450933741358e+21 2.09006238575222e+22 
8.04639989389335e-03 3.77000000000000e+02 2.25276042654369e+23 9.82063461409312e+21 2.09913792500246e+22 
8.80332108095638e-03 3.77000000000000e+02 2.25311954760468e+23 9.75697889128036e+21 2.10468664834475e+22 
9.56024226801942e-03 3.77000000000000e+02 2.25342248115726e+23 9.70994908694208e+21 2.10803393816037e+22 
1.03171634550825e-02 3.77000000000000e+02 2.25366764891726e+23 9.67558597866821e+21 2.11000320461486e+22 
1.19269171450740e-02 3.77000000000000e+02 2.25403994272778e+23 9.63148537438217e+21 2.11137744926209e+22 
1.35366708350656e-02 3.77000000000000e+02 2.25423562502380e+23 9.61106523689004e+21 2.11154783084131e+22 
1.51464245250571e-02 3.77000000000000e+02 2.25431194840068e+23 9.60258299634194e+21 2.11171781141470e+22 
1.67561782150487e-02 3.77000000000000e+02 2.25429462382002e+23 9.60089613442651e+21 2.11240167541141e+22 
1.83659319050402e-02 3.77000000000000e+02 2.25428048577747e+23 9.60026846896588e+21 2.11280996935437e+22 
2.10638329945502e-02 3.77000000000000e+02 2.25428355040634e+23 9.59950168765771e+21 2.11290203303823e+22 
2.37617340840601e-02 3.77000000000000e+02 2.25430719379016e+23 9.59849994681748e+21 2.11262951352777e+22 
2.64596351735700e-02 3.77000000000000e+02 2.25431244977510e+23 9.59850421770556e+21 2.11252353964956e+22 
2.91575362630799e-02 3.77000000000000e+02 2.25430522150923e+23 9.59891998724567e+21 2.11258495105867e+22 
3.18554373525899e-02 3.77000000000000e+02 2.25430160564042e+23 9.59900296102773e+21 2.11264067367881e+22 
4.05385654791790e-02 3.77000000000000e+02 2.25430263228022e+23 9.59888599379364e+21 2.11264353433000e+22 
4.92216936057681e-02 3.77000000000000e+02 2.25430438529086e+23 9.59881471400519e+21 2.11262273007433e+22 
5.79048217323572e-02 3.77000000000000e+02 2.25430417659228e+23 9.59884985315981e+21 2.11261987621447e+22 
6.65879498589463e-02 3.77000000000000e+02 2.25430393510365e+23 9.59886401976542e+21 2.11262187266602e+22 
1.53419231124837e-01 3.77000000000000e+02 2.25430395852503e+23 9.59885948905453e+21 2.11262231038047e+22 
2.40250512390728e-01 3.77000000000000e+02 2.25430396516543e+23 9.59885910224084e+21 2.11262225493502e+22 
3.27081793656619e-01 3.77000000000000e+02 2.25430396514462e+23 9.59885911828304e+21 2.11262225214292e+22 
1.19539460631553e+00 3.77000000000000e+02 2.25430396512548e+23 9.59885911954967e+21 2.11262225227263e+22 
