scheme,experiment_name,run_timestamp,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,training_time_s,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3
O2_novib,4_species_O2(X)_O2(a)_O2(b)_O(3P),2026-04-09_15-31-41,"30, 30",2,1293,8,3,2,11,4,"O2(X), O2(a), O2(b), O(3P)","O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,3376,3276,5.7871528416500145e-06,6.777676990168402e-06,4.669485533668194e-06,5.199939550948329e-06,0.002280337595828374,1.401298464324817e-45,3.743392130574644e-23,230.37340450286865,0.00576099194586277,0.02872316725552082,0.0014065568102523685,0.005335346795618534,0.0011036149226129055,0.0038737873546779156
O2_novib,4_species_O2(X)_O2(a)_O2(b)_O(3P),2026-04-09_15-31-41,"50, 50",2,3153,8,3,2,11,4,"O2(X), O2(a), O2(b), O(3P)","O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,4009,3909,2.671669201390614e-06,6.129204157332424e-06,1.850984031079861e-06,1.6180238162633032e-06,0.0012720156509506096,1.401298464324817e-45,3.743392130574644e-23,346.5971260070801,0.0031042739283293486,0.01747157983481884,0.0009175703162327409,0.005365463905036449,0.0007431283011101186,0.002601678017526865
O2_novib,4_species_O2(X)_O2(a)_O2(b)_O(3P),2026-04-09_15-31-41,"30, 30, 30",3,2223,8,3,2,11,4,"O2(X), O2(a), O2(b), O(3P)","O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,1981,1881,4.4971293568273215e-06,4.794723836312187e-06,2.6513104148762067e-06,2.3603831778018503e-06,0.0015363538582637303,2.802596928649634e-45,5.293955920339377e-23,162.19987988471985,0.003271423978731036,0.018380889669060707,0.0012368978932499886,0.0042059822008013725,0.001550937187857926,0.004609719384461641
