Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.41117990155868e+23 0.00000000000000e+00 0.00000000000000e+00 
8.04848225647987e-17 3.77000000000000e+02 2.41117990155868e+23 3.41883020590040e+08 5.14940209925214e+08 
1.60969645129597e-16 3.77000000000000e+02 2.41117990155867e+23 6.83766041180077e+08 1.02988041985042e+09 
2.41454467694396e-16 3.77000000000000e+02 2.41117990155866e+23 1.02564906177011e+09 1.54482062977563e+09 
1.04630269334238e-15 3.77000000000000e+02 2.41117990155860e+23 4.44447926767024e+09 6.69422272902737e+09 
1.85115091899037e-15 3.77000000000000e+02 2.41117990155854e+23 7.86330947357011e+09 1.18436248282787e+10 
2.65599914463836e-15 3.77000000000000e+02 2.41117990155848e+23 1.12821396794697e+10 1.69930269275297e+10 
1.07044814011182e-14 3.77000000000000e+02 2.41117990155788e+23 4.54704417384437e+10 6.84870479200069e+10 
1.87529636575981e-14 3.77000000000000e+02 2.41117990155729e+23 7.96587437973924e+10 1.19981068912447e+11 
2.68014459140780e-14 3.77000000000000e+02 2.41117990155669e+23 1.13847045856315e+11 1.71475089904849e+11 
1.07286268478877e-13 3.77000000000000e+02 2.41117990155069e+23 4.55730066443329e+11 6.86415299825602e+11 
1.87771091043675e-13 3.77000000000000e+02 2.41117990154470e+23 7.97613087027820e+11 1.20135550974263e+12 
2.68255913608474e-13 3.77000000000000e+02 2.41117990153871e+23 1.13949610760974e+12 1.71629571965588e+12 
1.07310413925646e-12 3.77000000000000e+02 2.41117990147877e+23 4.55832631320727e+12 6.86569781846146e+12 
1.87795236490445e-12 3.77000000000000e+02 2.41117990141883e+23 7.97715651855253e+12 1.20150999168951e+13 
2.68280059055244e-12 3.77000000000000e+02 2.41117990135890e+23 1.13959867236407e+13 1.71645020149497e+13 
1.07312828470323e-11 3.77000000000000e+02 2.41117990075955e+23 4.55842887523553e+13 6.86585229628117e+13 
1.87797651035122e-11 3.77000000000000e+02 2.41117990016019e+23 7.97725907558429e+13 1.20152543873478e+14 
2.68282473599920e-11 3.77000000000000e+02 2.41117989956084e+23 1.13960892733626e+14 1.71646564746245e+14 
1.07313069924791e-10 3.77000000000000e+02 2.41117989356731e+23 4.55843910294702e+14 6.86586770205472e+14 
1.87797892489589e-10 3.77000000000000e+02 2.41117988757378e+23 7.97726925333077e+14 1.20152697194516e+15 
2.68282715054388e-10 3.77000000000000e+02 2.41117988158025e+23 1.13960993780099e+15 1.71646716989489e+15 
1.07313094070238e-09 3.77000000000000e+02 2.41117982164494e+23 4.55843984080381e+15 6.86586882254786e+15 
1.87797916635036e-09 3.77000000000000e+02 2.41117976170964e+23 7.97726949153449e+15 1.20152701032469e+16 
2.68282739199835e-09 3.77000000000000e+02 2.41117970177434e+23 1.13960988852153e+16 1.71646710049494e+16 
1.07313096484782e-08 3.77000000000000e+02 2.41117910242174e+23 4.55843706535295e+16 6.86586473374582e+16 
1.87797919049581e-08 3.77000000000000e+02 2.41117850306958e+23 7.97726171925796e+16 1.20152586474347e+17 
2.68282741614380e-08 3.77000000000000e+02 2.41117790371786e+23 1.13960838023378e+17 1.71646487711243e+17 
1.07313096726237e-07 3.77000000000000e+02 2.41117191023924e+23 4.55840828614613e+17 6.86582231542802e+17 
1.87797919291035e-07 3.77000000000000e+02 2.41116591680446e+23 7.97718294230760e+17 1.20151425558833e+18 
2.68282741855834e-07 3.77000000000000e+02 2.41115992341438e+23 1.13959318575728e+18 1.71644248929112e+18 
1.07313096750382e-06 3.77000000000000e+02 2.41109999337462e+23 4.55811946218225e+18 6.86539788683950e+18 
1.87797919315181e-06 3.77000000000000e+02 2.41104006774134e+23 7.97639119296407e+18 1.20139810818088e+19 
2.68282741879980e-06 3.77000000000000e+02 2.41098014661166e+23 1.13944022520245e+19 1.71621848992785e+19 
