Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.47248336198970e+22 0.00000000000000e+00 0.00000000000000e+00 
2.63882100480946e-16 3.77000000000000e+02 2.47248336198969e+22 6.52650275302552e+07 1.94648607813019e+08 
5.27764200961892e-16 3.77000000000000e+02 2.47248336198967e+22 1.30530055060508e+08 3.89297215626016e+08 
7.91646301442837e-16 3.77000000000000e+02 2.47248336198965e+22 1.95795082590759e+08 5.83945823438988e+08 
3.43046730625230e-15 3.77000000000000e+02 2.47248336198949e+22 8.48445357893077e+08 2.53043190156668e+09 
6.06928831106175e-15 3.77000000000000e+02 2.47248336198933e+22 1.50109563319518e+09 4.47691797969205e+09 
8.70810931587121e-15 3.77000000000000e+02 2.47248336198917e+22 2.15374590849706e+09 6.42340405781506e+09 
3.50963193639658e-14 3.77000000000000e+02 2.47248336198754e+22 8.68024866149680e+09 2.58882648388415e+10 
6.14845294120604e-14 3.77000000000000e+02 2.47248336198592e+22 1.52067514144748e+10 4.53531256196363e+10 
8.78727394601550e-14 3.77000000000000e+02 2.47248336198429e+22 2.17332541674308e+10 6.48179864001949e+10 
3.51754839941101e-13 3.77000000000000e+02 2.47248336196803e+22 8.69982816950839e+10 2.59466594185418e+11 
6.15636940422047e-13 3.77000000000000e+02 2.47248336195177e+22 1.52263309220568e+11 4.54115201947466e+11 
8.79519040902992e-13 3.77000000000000e+02 2.47248336193551e+22 2.17528336743841e+11 6.48763809685903e+11 
3.51834004571245e-12 3.77000000000000e+02 2.47248336177292e+22 8.70178611785947e+11 2.59524988503392e+12 
6.15716105052191e-12 3.77000000000000e+02 2.47248336161033e+22 1.52282888661112e+12 4.54173595806454e+12 
8.79598205533137e-12 3.77000000000000e+02 2.47248336144775e+22 2.17547916121524e+12 6.48822202873389e+12 
3.51841921034260e-11 3.77000000000000e+02 2.47248335982185e+22 8.70198188819379e+12 2.59530825317929e+13 
6.15724021515205e-11 3.77000000000000e+02 2.47248335819596e+22 1.52284845934787e+13 4.54179428031126e+13 
8.79606121996151e-11 3.77000000000000e+02 2.47248335657006e+22 2.17549872766592e+13 6.48828028383054e+13 
3.51842712680561e-10 3.77000000000000e+02 2.47248334031113e+22 8.70200122021930e+13 2.59531382826779e+14 
6.15724813161507e-10 3.77000000000000e+02 2.47248332405220e+22 1.52285034958361e+14 4.54179939641332e+14 
8.79606913642453e-10 3.77000000000000e+02 2.47248330779327e+22 2.17550055504090e+14 6.48828472843204e+14 
3.51842791845191e-09 3.77000000000000e+02 2.47248314520411e+22 8.70200070334305e+14 2.59531176851913e+15 
6.15724892326137e-09 3.77000000000000e+02 2.47248298261508e+22 1.52284986822797e+15 4.54179274680597e+15 
8.79606992807083e-09 3.77000000000000e+02 2.47248282002619e+22 2.17549944507778e+15 6.48827136383216e+15 
3.51842799761654e-08 3.77000000000000e+02 2.47248119414939e+22 8.70197615091221e+15 2.59528539025134e+16 
6.15724900242600e-08 3.77000000000000e+02 2.47247956828635e+22 1.52284311631157e+16 4.54172047054472e+16 
8.79607000723546e-08 3.77000000000000e+02 2.47247794243733e+22 2.17548640710188e+16 6.48813193899035e+16 
3.51842800553300e-07 3.77000000000000e+02 2.47246168515572e+22 8.70172869271110e+16 2.59502105772333e+17 
6.15724901034246e-07 3.77000000000000e+02 2.47244542924957e+22 1.52277540443895e+17 4.54099721739631e+17 
8.79607001515192e-07 3.77000000000000e+02 2.47242917474467e+22 2.17535583616397e+17 6.48673733446833e+17 
3.51842800632465e-06 3.77000000000000e+02 2.47226670435284e+22 8.69998177265091e+17 2.59315638273163e+18 
6.15724901113411e-06 3.77000000000000e+02 2.47210437302868e+22 1.52224117056386e+18 4.53529687937782e+18 
8.79607001594357e-06 3.77000000000000e+02 2.47194218159867e+22 2.17426305910718e+18 6.47508170246862e+18 
1.14348910207530e-05 3.77000000000000e+02 2.47178013024980e+22 2.82606333718142e+18 8.41250812364666e+18 
3.78231010688476e-05 3.77000000000000e+02 2.47016727112155e+22 9.33188119991397e+18 2.76580549631471e+19 
6.42113111169422e-05 3.77000000000000e+02 2.46856825432758e+22 1.58155616249037e+19 4.66710299927617e+19 
9.05995211650368e-05 3.77000000000000e+02 2.46698293909980e+22 2.22771324952591e+19 6.54541928075320e+19 
1.16987731213131e-04 3.77000000000000e+02 2.46541117917758e+22 2.87166247261817e+19 8.40104067900629e+19 
2.96167291554244e-04 3.77000000000000e+02 2.45508641438730e+22 7.18604592259488e+19 2.04218033596180e+20 
4.75346851895357e-04 3.77000000000000e+02 2.44533706420776e+22 1.13999426228741e+20 3.14927103181490e+20 
6.54526412236470e-04 3.77000000000000e+02 2.43612271172386e+22 1.55146617949312e+20 4.16919769418269e+20 
8.33705972577583e-04 3.77000000000000e+02 2.42740609997641e+22 1.95316796383585e+20 5.10911647498796e+20 
