Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.46181287979545e+23 0.00000000000000e+00 0.00000000000000e+00 
4.51767446836749e-17 3.77000000000000e+02 2.46181287979545e+23 1.73093655518166e+08 6.39424355045020e+08 
9.03534893673498e-17 3.77000000000000e+02 2.46181287979544e+23 3.46187311036330e+08 1.27884871009003e+09 
1.35530234051025e-16 3.77000000000000e+02 2.46181287979544e+23 5.19280966554494e+08 1.91827306513502e+09 
5.87297680887774e-16 3.77000000000000e+02 2.46181287979539e+23 2.25021752173602e+09 8.31251661558376e+09 
1.03906512772452e-15 3.77000000000000e+02 2.46181287979534e+23 3.98115407691741e+09 1.47067601660311e+10 
1.49083257456127e-15 3.77000000000000e+02 2.46181287979529e+23 5.71209063209868e+09 2.11010037164771e+10 
6.00850704292876e-15 3.77000000000000e+02 2.46181287979480e+23 2.30214561839003e+10 8.50434392208181e+10 
1.05261815112963e-14 3.77000000000000e+02 2.46181287979430e+23 4.03308217356893e+10 1.48985874725023e+11 
1.50438559796637e-14 3.77000000000000e+02 2.46181287979381e+23 5.76401872874654e+10 2.12928310229091e+11 
6.02206006633387e-14 3.77000000000000e+02 2.46181287978888e+23 2.30733842804120e+11 8.52352665257855e+11 
1.05397345347014e-13 3.77000000000000e+02 2.46181287978396e+23 4.03827498319514e+11 1.49177702027307e+12 
1.50574090030688e-13 3.77000000000000e+02 2.46181287977903e+23 5.76921153833624e+11 2.13120137527447e+12 
6.02341536867438e-13 3.77000000000000e+02 2.46181287972975e+23 2.30785770886400e+12 8.52544492409762e+12 
1.05410898370419e-12 3.77000000000000e+02 2.46181287968047e+23 4.03879426376836e+12 1.49196884715655e+13 
1.50587643054094e-12 3.77000000000000e+02 2.46181287963118e+23 5.76973081854433e+12 2.13139320176525e+13 
