epoch,train_loss,val_loss,train_loss_smooth,val_loss_smooth
1,0.20749152382214864,0.11619486808776855,0.13209078169531296,0.08251520290374756
2,0.07896683595246738,0.05411657154560089,0.1255540729012754,0.07954570533037185
3,0.051955429994397694,0.047907317131757735,0.11899011422660614,0.07655725781321525
4,0.04984652166565259,0.04729487136006355,0.11239716103606752,0.07354103218317032
5,0.04934552995695008,0.046833418011665344,0.10577564711239601,0.07049257888793946
6,0.04882107497917281,0.04631274938583374,0.09912714387973148,0.0674221353828907
7,0.04829377227359348,0.04597080960869789,0.0924477638516161,0.06432000239491462
8,0.047761764691935646,0.045409018695354464,0.0857364955359035,0.061190680658817276
9,0.04719536390569475,0.04476247429847717,0.07899586485756767,0.05803771809935569
10,0.04663300847013791,0.04431515708565712,0.07222485903832648,0.05485834983587265
11,0.045985785921414696,0.04367545977234841,0.06542409418821335,0.05165776926875114
12,0.04536115596691767,0.04311153337359428,0.05859313617083761,0.04842845978736876
13,0.04471348891655604,0.042637407183647155,0.051737732266055214,0.04517188364267349
14,0.04407380397121111,0.041957428753376005,0.04485607461929322,0.04189197551608086
15,0.043392556955416994,0.04148368015885353,0.043092326525847116,0.04107569338083267
16,0.04266769405868318,0.040789227336645126,0.04238480080266794,0.04048894357681274
17,0.04195367573036088,0.03998353570699692,0.041743984026710194,0.0399091874063015
18,0.041278943005535335,0.03943378046154976,0.04110598135160076,0.039334867137670516
19,0.04050702311926418,0.0386415433883667,0.04047485982146528,0.0387672627568245
20,0.03970981592933337,0.03796182468533516,0.03985107614431116,0.03820348284244538
21,0.038975756863753,0.03737080410122871,0.03923808464143012,0.037655896741151815
22,0.0382163783411185,0.03671066150069237,0.03863715185523034,0.03712523937821389
23,0.03747240256932047,0.036180353909730914,0.03805433709522089,0.036604728215932844
24,0.03671757338775529,0.035462131053209306,0.03749129140410159,0.0361054561316967
25,0.03610642620258861,0.034780464470386505,0.03694838274982241,0.03562608436942101
26,0.03545008265309864,0.034197164922952654,0.03642634292427037,0.03516198908090591
27,0.03487313361631499,0.03370951816439629,0.03592841749174728,0.034720706224441525
28,0.034267286914918156,0.03323857203125954,0.035454843947456946,0.034295130598545075
29,0.03382610226670901,0.03280096709728241,0.035007387668391066,0.03390648244917393
30,0.033395463079214094,0.03247541129589081,0.03458736419098245,0.03353836407959461
31,0.033043036725786,0.03212263986468315,0.03419034874919388,0.033188892152905464
32,0.03269918034474055,0.03187631174921989,0.03382259252816438,0.03286813201606274
33,0.032436977119909394,0.031719366163015364,0.033486595109932946,0.03257241253554821
34,0.03217204425070021,0.03149604022502899,0.033174686278733934,0.03229989350140095
35,0.03206263946990172,0.03130237802863121,0.03289268668078713,0.03205994412899018
36,0.03190964364343219,0.031193657666444777,0.03263605350835455,0.031833598232269285
37,0.0317884396099382,0.031127239316701888,0.032408125388125576,0.03163133810758591
38,0.03166249327775505,0.031035024970769882,0.03220200344671805,0.03145310961604118
39,0.03162566815813383,0.03092535734176636,0.032020279754698275,0.03129506140947342
40,0.03155321834815873,0.030844289511442184,0.03186039158585998,0.031154844596982003
41,0.03148128708203634,0.031073023602366447,0.03172147863060235,0.031031739044189453
42,0.03145308879514535,0.03078057646751404,0.03159831781867477,0.030928116896748546
43,0.03135355696082115,0.03069698229432106,0.03148789366135994,0.030831731954216953
44,0.03131311759352684,0.03062253996729851,0.031389630490707025,0.03075212858021259
45,0.03130988047354751,0.030568837672472,0.03130172019021379,0.030673876875638963
46,0.031178036083777744,0.030557828247547148,0.031223594461381433,0.03060376068353653
47,0.031166388392448424,0.03071192719042301,0.031151601956453584,0.030535343170166016
48,0.031056573258505926,0.030521706491708756,0.031080029050343568,0.030468366235494614
49,0.031019370382030804,0.0304056279361248,0.031013334721823535,0.030403229871392247
50,0.030953377667400573,0.030324752181768416,0.03094520411607292,0.030339632087945937
51,0.030906990352604125,0.030245959758758545,0.03088001751701037,0.03027766385674477
52,0.030875929395357767,0.030204097852110864,0.030813441264298226,0.030214136853814126
53,0.030794463033477465,0.03016093321144581,0.03074589330686463,0.030155014926195146
54,0.030747081968519423,0.03021041341125965,0.030677557479341824,0.03007663623392582
55,0.030634859146343337,0.030065787732601167,0.030606661592258347,0.030006667828559874
56,0.030586457459463014,0.030132555514574052,0.030536360460850925,0.02993803803026676
57,0.03050142283240954,0.029920019134879114,0.030463588860962128,0.029868567571043964
58,0.030483833899100622,0.02996646136045456,0.030388053689400354,0.029809530413150785
59,0.03037223162750403,0.029785602390766143,0.030313689807719653,0.029733956196904176
60,0.030273316817151175,0.02962795466184616,0.0302324356675148,0.029646421161293984
61,0.030242285430431365,0.02956524856388569,0.03015157973865668,0.02956487748622894
62,0.030085174466172853,0.02953729473054409,0.03006908696691195,0.02948102238476276
63,0.03003282830119133,0.029485819190740586,0.029982633798652226,0.029396999609470363
64,0.02996126184033023,0.02933718226850033,0.029892543547021012,0.02931089857816696
65,0.029864519412318866,0.029366241320967674,0.029798567680517828,0.029223327451944354
66,0.029772891393966144,0.029113556295633315,0.029703282405270467,0.029131545904278754
67,0.029680691618058416,0.02903136633336544,0.029606272646784778,0.02903981080949307
68,0.029596028675635655,0.028981237336993218,0.029508718649215164,0.028941300931572912
69,0.0294938275963068,0.02888577848672867,0.029407577039798096,0.028833558934926985
70,0.02942150118450324,0.029092908725142478,0.02930049209329817,0.028735721543431278
71,0.029318939041760233,0.028668472841382027,0.029192219925920165,0.028624537259340284
72,0.029135034887327087,0.028523551300168037,0.029081243385208976,0.028514047399163245
73,0.029035175037052895,0.028483114615082742,0.028966664763291676,0.028406346085667614
74,0.0289570510884126,0.02830925039947033,0.028848076767060492,0.028292236873507508
75,0.028792048460907407,0.028224182799458503,0.028729466871089404,0.028188273420929916
76,0.02865473406182395,0.0280934339761734,0.02861123217476739,0.02806486668288708
77,0.028526532732778127,0.028014819696545602,0.028486691604389085,0.02794229816496373
78,0.028412331152293416,0.02786639451980591,0.02835822451247109,0.027812353527545935
79,0.02832183800637722,0.027917036041617393,0.02822488594783677,0.02769446517527104
80,0.02819600920710299,0.027603040784597396,0.0280892046580712,0.02756467955410481
81,0.028057917224036322,0.027439005598425867,0.02794975079331133,0.027434948292374618
82,0.02782429916991128,0.027474084347486497,0.027806168210506438,0.02729914862811566
83,0.027777029714650577,0.027186854258179665,0.027660454085469244,0.027146138375997546
84,0.027597818109724257,0.027023355886340143,0.027510478953520455,0.02700315221548081
85,0.027408851269218656,0.026935421824455262,0.027360378527310162,0.026861943858861925
86,0.02727758552465174,0.026712518259882925,0.02720724967353874,0.02672274712622166
87,0.027119927066895696,0.026938208416104316,0.02704924002786478,0.026573258301615714
