scheme,experiment_name,run_timestamp,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,training_time_s,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3
O2_novib,10__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd)_O-(gnd)_O3(X),2026-04-10_11-50-30,"30, 30",2,1653,20,3,2,11,10,"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",O3(exc),tanh,0.0001,16,2477,2377,1.148085754215976e-05,1.2000857223029016e-05,7.531791543442523e-06,8.447114851151127e-06,0.002906392067693402,1.401298464324817e-45,3.743392130574644e-23,173.06698393821716,0.00754734268411994,0.04089250788092613,0.001834237715229392,0.006799451075494289,0.0011042918777093291,0.0038760763127356768
O2_novib,10__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd)_O-(gnd)_O3(X),2026-04-10_11-50-30,"50, 50",2,3753,20,3,2,11,10,"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",O3(exc),tanh,0.0001,16,2324,2224,7.7397470613505e-06,6.951849736651639e-06,2.9453372735588346e-06,3.591597305785399e-06,0.0018951509981490653,1.401298464324817e-45,3.743392130574644e-23,194.12411642074585,0.004581144545227289,0.02541806735098362,0.0013972293818369508,0.006521463859826326,0.0010636202059686184,0.0049198828637599945
O2_novib,10__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd)_O-(gnd)_O3(X),2026-04-10_11-50-30,"30, 30, 30",3,2583,20,3,2,11,10,"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",O3(exc),tanh,0.0001,16,2229,2129,6.237758374886148e-06,1.592927033925662e-05,2.5800715138757368e-06,2.7876019430550514e-06,0.0016696113149637707,5.605193857299268e-45,7.486784261149288e-23,175.07206344604492,0.0028037619777023792,0.011910391971468925,0.0016627047443762422,0.0060958354733884335,0.002485410077497363,0.009000803343951702
