Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.46437801594019e+23 0.00000000000000e+00 0.00000000000000e+00 
4.87508605555489e-17 3.77000000000000e+02 2.46437801594018e+23 2.94847974259041e+08 5.52392308050080e+08 
9.75017211110978e-17 3.77000000000000e+02 2.46437801594018e+23 5.89695948518080e+08 1.10478461610015e+09 
1.46252581666647e-16 3.77000000000000e+02 2.46437801594017e+23 8.84543922777117e+08 1.65717692415021e+09 
6.33761187222136e-16 3.77000000000000e+02 2.46437801594011e+23 3.83302366536729e+09 7.18110000464981e+09 
1.12126979277762e-15 3.77000000000000e+02 2.46437801594006e+23 6.78150340795724e+09 1.27050230851483e+10 
1.60877839833311e-15 3.77000000000000e+02 2.46437801594000e+23 9.72998315054697e+09 1.82289461656457e+10 
6.48386445388800e-15 3.77000000000000e+02 2.46437801593943e+23 3.92147805764248e+10 7.34681769705216e+10 
1.13589505094429e-14 3.77000000000000e+02 2.46437801593886e+23 6.86995780022806e+10 1.28707407775286e+11 
1.62340365649978e-14 3.77000000000000e+02 2.46437801593829e+23 9.81843754281139e+10 1.83946638579938e+11 
6.49848971205467e-14 3.77000000000000e+02 2.46437801593258e+23 3.93032349684505e+11 7.36338946616691e+11 
1.13735757676096e-13 3.77000000000000e+02 2.46437801592687e+23 6.87880323938687e+11 1.28873125464233e+12 
1.62486618231644e-13 3.77000000000000e+02 2.46437801592116e+23 9.82728298190618e+11 1.84112356265665e+12 
6.49995223787133e-13 3.77000000000000e+02 2.46437801586405e+23 3.93120804051579e+12 7.36504664182351e+12 
1.13750382934262e-12 3.77000000000000e+02 2.46437801580695e+23 6.87968778262004e+12 1.28889697198793e+13 
1.62501243489811e-12 3.77000000000000e+02 2.46437801574984e+23 9.82816752449917e+12 1.84128927968029e+13 
6.50009849045300e-12 3.77000000000000e+02 2.46437801517880e+23 3.93129649238771e+13 7.36521234684041e+13 
1.13751845460079e-11 3.77000000000000e+02 2.46437801460775e+23 6.87977623011622e+13 1.28891354028895e+14 
1.62502706015628e-11 3.77000000000000e+02 2.46437801403671e+23 9.82825596559362e+13 1.84130584476173e+14 
6.50011311571117e-11 3.77000000000000e+02 2.46437800832627e+23 3.93130531262332e+14 7.36522879185449e+14 
1.13751991712661e-10 3.77000000000000e+02 2.46437800261583e+23 6.87978500659447e+14 1.28891516278372e+15 
1.62502852268209e-10 3.77000000000000e+02 2.46437799690539e+23 9.82826467805452e+14 1.84130743506060e+15 
6.50011457823698e-10 3.77000000000000e+02 2.46437793980098e+23 3.93130594513088e+15 7.36522918147983e+15 
1.13752006337919e-09 3.77000000000000e+02 2.46437788269659e+23 6.87978520152794e+15 1.28891498167980e+16 
1.62502866893468e-09 3.77000000000000e+02 2.46437782559220e+23 9.82826423281343e+15 1.84130693199781e+16 
6.50011472448956e-09 3.77000000000000e+02 2.46437725454900e+23 3.93130351320603e+16 7.36521667168511e+16 
1.13752007800445e-08 3.77000000000000e+02 2.46437668350658e+23 6.87977839381113e+16 1.28891153003443e+17 
1.62502868355993e-08 3.77000000000000e+02 2.46437611246496e+23 9.82825102324428e+16 1.84130026076157e+17 
6.50011473911482e-08 3.77000000000000e+02 2.46437040211691e+23 3.93127831669007e+17 7.36508993347409e+17 
1.13752007946697e-07 3.77000000000000e+02 2.46436469184651e+23 6.87970943427812e+17 1.28887684941585e+18 
1.62502868502246e-07 3.77000000000000e+02 2.46435898165523e+23 9.82811803451240e+17 1.84123338402337e+18 
6.50011474057735e-07 3.77000000000000e+02 2.46430188656701e+23 3.93102610712013e+18 7.36382242153399e+18 
1.13752007961322e-06 3.77000000000000e+02 2.46424479924852e+23 6.87901908499637e+18 1.28853001642209e+19 
1.62502868516871e-06 3.77000000000000e+02 2.46418771984848e+23 9.82678632637928e+18 1.84056456884220e+19 
6.50011474072360e-06 3.77000000000000e+02 2.46361734891570e+23 3.92923424673292e+19 7.35487199633096e+19 
1.13752007962785e-05 3.77000000000000e+02 2.46304776770213e+23 6.87352050324308e+19 1.28579237547260e+20 
1.62502868518334e-05 3.77000000000000e+02 2.46247898414367e+23 9.81549936679394e+19 1.83496371968243e+20 
2.11253729073883e-05 3.77000000000000e+02 2.46191100270069e+23 1.27551419997765e+20 2.38299807903713e+20 
6.98762334629372e-05 3.77000000000000e+02 2.45627621429617e+23 4.20147648590681e+20 7.80065031622451e+20 
1.18627094018486e-04 3.77000000000000e+02 2.45072436912433e+23 7.10151753952375e+20 1.31042585526783e+21 
1.67377954574035e-04 3.77000000000000e+02 2.44525751096098e+23 9.97363674342196e+20 1.82937364715683e+21 
2.16128815129584e-04 3.77000000000000e+02 2.43987756911662e+23 1.28158664960068e+21 2.33691606551269e+21 
4.30911049064000e-04 3.77000000000000e+02 2.41724329826034e+23 2.49421060629826e+21 4.43852232337299e+21 
6.45693282998416e-04 3.77000000000000e+02 2.39641645245585e+23 3.63338601742219e+21 6.32554066202377e+21 
8.60475516932832e-04 3.77000000000000e+02 2.37743158241906e+23 4.69082963106494e+21 8.00762744209499e+21 
1.07525775086725e-03 3.77000000000000e+02 2.36026447329514e+23 5.66246802293118e+21 9.49777248314614e+21 
1.29003998480166e-03 3.77000000000000e+02 2.34484654188038e+23 6.54764226553356e+21 1.08110102808921e+22 
1.66537005572363e-03 3.77000000000000e+02 2.32178218474401e+23 7.89492123132315e+21 1.27293237765859e+22 
2.04070012664559e-03 3.77000000000000e+02 2.30312163436785e+23 9.00582637590304e+21 1.42396235626586e+22 
2.41603019756755e-03 3.77000000000000e+02 2.28818664952651e+23 9.90942367454254e+21 1.54194259336479e+22 
2.79136026848952e-03 3.77000000000000e+02 2.27631911035906e+23 1.06378094384396e+22 1.63361622393442e+22 
3.16669033941148e-03 3.77000000000000e+02 2.26693445412775e+23 1.12214575432907e+22 1.70457972759024e+22 
3.78231294374454e-03 3.77000000000000e+02 2.25568328016875e+23 1.19329227759067e+22 1.78731016024702e+22 
4.39793554807761e-03 3.77000000000000e+02 2.24808868242513e+23 1.24218873622201e+22 1.84140919785617e+22 
5.01355815241067e-03 3.77000000000000e+02 2.24295059270781e+23 1.27580408652739e+22 1.87694029159132e+22 
5.62918075674373e-03 3.77000000000000e+02 2.23948259610403e+23 1.29887539344424e+22 1.90015760983267e+22 
6.24480336107680e-03 3.77000000000000e+02 2.23715313419980e+23 1.31466522115047e+22 1.91516719250456e+22 
7.13350291741467e-03 3.77000000000000e+02 2.23507519971253e+23 1.32908064182512e+22 1.92789504090004e+22 
8.02220247375255e-03 3.77000000000000e+02 2.23384513144940e+23 1.33778732032704e+22 1.93508304915792e+22 
8.91090203009043e-03 3.77000000000000e+02 2.23309633864290e+23 1.34316494043620e+22 1.93930366506868e+22 
9.79960158642831e-03 3.77000000000000e+02 2.23266665359586e+23 1.34633437848265e+22 1.94155848991584e+22 
1.06883011427662e-02 3.77000000000000e+02 2.23244558072109e+23 1.34805822301869e+22 1.94253225833884e+22 
1.25266801934700e-02 3.77000000000000e+02 2.23227110140987e+23 1.34956841487255e+22 1.94300146085493e+22 
1.43650592441738e-02 3.77000000000000e+02 2.23220631275702e+23 1.35013760858853e+22 1.94315884647984e+22 
1.62034382948776e-02 3.77000000000000e+02 2.23215937626934e+23 1.35047509566427e+22 1.94342260208192e+22 
1.80418173455814e-02 3.77000000000000e+02 2.23213650477079e+23 1.35062880671057e+22 1.94357260996040e+22 
1.98801963962853e-02 3.77000000000000e+02 2.23213489901910e+23 1.35064676503015e+22 1.94356880835490e+22 
2.76947715039459e-02 3.77000000000000e+02 2.23213245193717e+23 1.35067275717050e+22 1.94356576571293e+22 
3.55093466116065e-02 3.77000000000000e+02 2.23214093034852e+23 1.35061695772178e+22 1.94350779638326e+22 
4.33239217192672e-02 3.77000000000000e+02 2.23214079888272e+23 1.35061621759142e+22 1.94351190596009e+22 
5.11384968269278e-02 3.77000000000000e+02 2.23213946746696e+23 1.35062484837653e+22 1.94352127270503e+22 
1.29284247903534e-01 3.77000000000000e+02 2.23213924803727e+23 1.35062659755507e+22 1.94352216294181e+22 
2.07429998980141e-01 3.77000000000000e+02 2.23213928855580e+23 1.35062633367195e+22 1.94352188033744e+22 
2.85575750056747e-01 3.77000000000000e+02 2.23213929051759e+23 1.35062631941497e+22 1.94352186961555e+22 
1.06703326082281e+00 3.77000000000000e+02 2.23213929044112e+23 1.35062631983338e+22 1.94352187030811e+22 
1.84849077158888e+00 3.77000000000000e+02 2.23213929043293e+23 1.35062631989461e+22 1.94352187034933e+22 
2.62994828235494e+00 3.77000000000000e+02 2.23213929043289e+23 1.35062631989496e+22 1.94352187034916e+22 
1.04445233900156e+01 3.77000000000000e+02 2.23213929043299e+23 1.35062631989497e+22 1.94352187034918e+22 
1.82590984976762e+01 3.77000000000000e+02 2.23213929043312e+23 1.35062631989498e+22 1.94352187034923e+22 
2.60736736053369e+01 3.77000000000000e+02 2.23213929043303e+23 1.35062631989497e+22 1.94352187034919e+22 
3.31067912022314e+01 3.77000000000000e+02 2.23213929043297e+23 1.35062631989497e+22 1.94352187034917e+22 
4.01399087991260e+01 3.77000000000000e+02 2.23213929043296e+23 1.35062631989497e+22 1.94352187034916e+22 
4.71730263960206e+01 3.77000000000000e+02 2.23213929043295e+23 1.35062631989497e+22 1.94352187034916e+22 
1.17504202364966e+02 3.77000000000000e+02 2.23213929043325e+23 1.35062631989499e+22 1.94352187034928e+22 
1.87835378333912e+02 3.77000000000000e+02 2.23213929043332e+23 1.35062631989500e+22 1.94352187034930e+22 
2.58166554302858e+02 3.77000000000000e+02 2.23213929043294e+23 1.35062631989496e+22 1.94352187034916e+22 
3.58166554302858e+02 3.77000000000000e+02 2.23213929043176e+23 1.35062631989486e+22 1.94352187034869e+22 
4.58166554302858e+02 3.77000000000000e+02 2.23213929043122e+23 1.35062631989481e+22 1.94352187034848e+22 
5.58166554302858e+02 3.77000000000000e+02 2.23213929043209e+23 1.35062631989489e+22 1.94352187034882e+22 
6.58166554302858e+02 3.77000000000000e+02 2.23213929043099e+23 1.35062631989479e+22 1.94352187034839e+22 
7.58166554302858e+02 3.77000000000000e+02 2.23213929043024e+23 1.35062631989472e+22 1.94352187034810e+22 
8.58166554302858e+02 3.77000000000000e+02 2.23213929043004e+23 1.35062631989470e+22 1.94352187034802e+22 
9.58166554302858e+02 3.77000000000000e+02 2.23213929042916e+23 1.35062631989462e+22 1.94352187034767e+22 
1.00000000000000e+03 3.77000000000000e+02 2.23213929042970e+23 1.35062631989467e+22 1.94352187034789e+22 
