Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.50828930501665e+23 0.00000000000000e+00 0.00000000000000e+00 
1.28396849621849e-16 3.77000000000000e+02 2.50828930501665e+23 4.73444873553574e+08 4.09386558476109e+08 
2.56793699243698e-16 3.77000000000000e+02 2.50828930501664e+23 9.46889747107138e+08 8.18773116952209e+08 
3.85190548865546e-16 3.77000000000000e+02 2.50828930501663e+23 1.42033462066069e+09 1.22815967542830e+09 
1.66915904508403e-15 3.77000000000000e+02 2.50828930501657e+23 6.15478335619534e+09 5.32202526018848e+09 
2.95312754130252e-15 3.77000000000000e+02 2.50828930501650e+23 1.08892320917290e+10 9.41589084494782e+09 
4.23709603752101e-15 3.77000000000000e+02 2.50828930501643e+23 1.56236808272616e+10 1.35097564297063e+10 
1.70767809997059e-14 3.77000000000000e+02 2.50828930501575e+23 6.29681681824983e+10 5.44484122772176e+10 
2.99164659618908e-14 3.77000000000000e+02 2.50828930501507e+23 1.10312655537634e+11 9.53870681246451e+10 
4.27561509240756e-14 3.77000000000000e+02 2.50828930501440e+23 1.57657142892665e+11 1.36325723971987e+11 
1.71153000545924e-13 3.77000000000000e+02 2.50828930500761e+23 6.31102016434065e+11 5.45712282438048e+11 
2.99549850167773e-13 3.77000000000000e+02 2.50828930500083e+23 1.10454688996532e+12 9.55098840895732e+11 
4.27946699789622e-13 3.77000000000000e+02 2.50828930499405e+23 1.57799176348622e+12 1.36448539934488e+12 
1.71191519600811e-12 3.77000000000000e+02 2.50828930492624e+23 6.31244049780343e+12 5.45835098310028e+12 
2.99588369222660e-12 3.77000000000000e+02 2.50828930485842e+23 1.10468892311057e+13 9.55221656601800e+12 
4.27985218844508e-12 3.77000000000000e+02 2.50828930479061e+23 1.57813379633737e+13 1.36460821480822e+13 
1.71195371506300e-11 3.77000000000000e+02 2.50828930411247e+23 6.31258251968663e+13 5.45847378951152e+13 
2.99592221128148e-11 3.77000000000000e+02 2.50828930343433e+23 1.10470312328862e+14 9.55233935583803e+13 
4.27989070749997e-11 3.77000000000000e+02 2.50828930275620e+23 1.57814799357438e+14 1.36462049136292e+14 
1.71195756696848e-10 3.77000000000000e+02 2.50828929597481e+23 6.31259660724416e+14 5.45848597554527e+14 
2.99592606318697e-10 3.77000000000000e+02 2.50828928919343e+23 1.10470451194168e+15 9.55235137595971e+14 
4.27989455940546e-10 3.77000000000000e+02 2.50828928241205e+23 1.57814935281705e+15 1.36462166910202e+15 
1.71195795215903e-09 3.77000000000000e+02 2.50828921459825e+23 6.31259686969122e+15 5.45848624807475e+15 
2.99592644837752e-09 3.77000000000000e+02 2.50828914678447e+23 1.10470433715916e+16 9.55234998936801e+15 
4.27989494459601e-09 3.77000000000000e+02 2.50828907897070e+23 1.57814888393000e+16 1.36462128771215e+16 
1.71195799067809e-08 3.77000000000000e+02 2.50828840083427e+23 6.31258543276710e+16 5.45847681457825e+16 
2.99592648689658e-08 3.77000000000000e+02 2.50828772269927e+23 1.10470118316656e+17 9.55232396461054e+16 
4.27989498311506e-08 3.77000000000000e+02 2.50828704456574e+23 1.57814278883407e+17 1.36461625791947e+17 
1.71195799452999e-07 3.77000000000000e+02 2.50828026335637e+23 6.31246964919353e+17 5.45838126268066e+17 
2.99592649074848e-07 3.77000000000000e+02 2.50827348229042e+23 1.10466949901000e+18 9.55206249518267e+17 
4.27989498696697e-07 3.77000000000000e+02 2.50826670137059e+23 1.57808168784208e+18 1.36456583682200e+18 
1.71195799491518e-06 3.77000000000000e+02 2.50819890478054e+23 6.31131085333465e+18 5.45742551673708e+18 
2.99592649113367e-06 3.77000000000000e+02 2.50813112255305e+23 1.10435228189896e+19 9.54944708221119e+18 
4.27989498735216e-06 3.77000000000000e+02 2.50806335497160e+23 1.57746972280444e+19 1.36406145554138e+19 
1.71195799495370e-05 3.77000000000000e+02 2.50738646475657e+23 6.30306872771115e+19 5.45066774633599e+19 
2.99592649117219e-05 3.77000000000000e+02 2.50671104527189e+23 1.10182160435333e+20 9.52876280823210e+19 
4.27989498739068e-05 3.77000000000000e+02 2.50603711971181e+23 1.57227196793330e+20 1.35982667381527e+20 
5.56386348360917e-05 3.77000000000000e+02 2.50536470517413e+23 2.04164297507862e+20 1.76591373489651e+20 
1.55676818203156e-04 3.77000000000000e+02 2.50017982078997e+23 5.65952935786451e+20 4.89990973764784e+20 
2.55715001570220e-04 3.77000000000000e+02 2.49509370466881e+23 9.20541686100140e+20 7.98036697367616e+20 
3.55753184937284e-04 3.77000000000000e+02 2.49011156706737e+23 1.26745239650832e+21 1.10064279684024e+21 
4.55791368304348e-04 3.77000000000000e+02 2.48523835017336e+23 1.60623198065019e+21 1.39772700735885e+21 
8.16132915896373e-04 3.77000000000000e+02 2.46864342645673e+23 2.75402461775881e+21 2.42112647646817e+21 
1.17647446348840e-03 3.77000000000000e+02 2.45365829629073e+23 3.77832729828680e+21 3.36954714861177e+21 
1.53681601108042e-03 3.77000000000000e+02 2.44035640522896e+23 4.67243699980893e+21 4.24170595792160e+21 
1.89715755867245e-03 3.77000000000000e+02 2.42873466162805e+23 5.43661352547989e+21 5.03770162676074e+21 
2.25749910626447e-03 3.77000000000000e+02 2.41872996306550e+23 6.07648598624674e+21 5.75889641773799e+21 
2.80936555451748e-03 3.77000000000000e+02 2.40628231373550e+23 6.83835011800740e+21 6.72469802021658e+21 
3.36123200277049e-03 3.77000000000000e+02 2.39689901306915e+23 7.37227018832464e+21 7.53351801285163e+21 
3.91309845102350e-03 3.77000000000000e+02 2.39004726444609e+23 7.72379110099673e+21 8.20082591211997e+21 
4.46496489927651e-03 3.77000000000000e+02 2.38519731842417e+23 7.93706355561596e+21 8.74427020726537e+21 
5.01683134752952e-03 3.77000000000000e+02 2.38187934048128e+23 8.05041590232304e+21 9.18116110242907e+21 
5.90577571283038e-03 3.77000000000000e+02 2.37882318448988e+23 8.09556790019206e+21 9.70208830497021e+21 
6.79472007813124e-03 3.77000000000000e+02 2.37750497135775e+23 8.05266212354000e+21 1.00515424847011e+22 
7.68366444343210e-03 3.77000000000000e+02 2.37710800482842e+23 7.97764379586508e+21 1.02809724459163e+22 
8.57260880873295e-03 3.77000000000000e+02 2.37716592271739e+23 7.89778436677252e+21 1.04291077263087e+22 
9.46155317403381e-03 3.77000000000000e+02 2.37742618772122e+23 7.82474510900501e+21 1.05231332410764e+22 
1.05750295966421e-02 3.77000000000000e+02 2.37785506358766e+23 7.74792234037969e+21 1.05910036050401e+22 
1.16885060192504e-02 3.77000000000000e+02 2.37822914927972e+23 7.69261857622737e+21 1.06267939949316e+22 
1.28019824418587e-02 3.77000000000000e+02 2.37850330175834e+23 7.65618764544209e+21 1.06448253607788e+22 
1.39154588644669e-02 3.77000000000000e+02 2.37870037002477e+23 7.63234293509612e+21 1.06531011281843e+22 
1.50289352870752e-02 3.77000000000000e+02 2.37884621693772e+23 7.61615766470387e+21 1.06563022863793e+22 
1.72422053929003e-02 3.77000000000000e+02 2.37899912231466e+23 7.60095066473229e+21 1.06561352109344e+22 
1.94554754987254e-02 3.77000000000000e+02 2.37906779818306e+23 7.59476598244111e+21 1.06547694018364e+22 
2.16687456045505e-02 3.77000000000000e+02 2.37910130236717e+23 7.59176269568708e+21 1.06540751385235e+22 
2.38820157103756e-02 3.77000000000000e+02 2.37911680275314e+23 7.59044235087550e+21 1.06536157509564e+22 
2.60952858162007e-02 3.77000000000000e+02 2.37912168513192e+23 7.59017077134372e+21 1.06531824342653e+22 
3.31719256484022e-02 3.77000000000000e+02 2.37912395957882e+23 7.59018569570380e+21 1.06526976961678e+22 
4.02485654806037e-02 3.77000000000000e+02 2.37911975027472e+23 7.59058014421201e+21 1.06527506599655e+22 
4.73252053128052e-02 3.77000000000000e+02 2.37911918612545e+23 7.59059758705747e+21 1.06528286041251e+22 
5.44018451450068e-02 3.77000000000000e+02 2.37911988521821e+23 7.59052667715580e+21 1.06528306053752e+22 
1.25168243467022e-01 3.77000000000000e+02 2.37912012569467e+23 7.59051197332841e+21 1.06528119177355e+22 
1.95934641789037e-01 3.77000000000000e+02 2.37912009349001e+23 7.59051527185056e+21 1.06528117616234e+22 
2.66701040111053e-01 3.77000000000000e+02 2.37912009119221e+23 7.59051543710655e+21 1.06528118906719e+22 
9.74365023331205e-01 3.77000000000000e+02 2.37912009131012e+23 7.59051542367231e+21 1.06528118939585e+22 
1.68202900655136e+00 3.77000000000000e+02 2.37912009132005e+23 7.59051542310162e+21 1.06528118931143e+22 
2.38969298977151e+00 3.77000000000000e+02 2.37912009132001e+23 7.59051542310723e+21 1.06528118931108e+22 
9.46633282197304e+00 3.77000000000000e+02 2.37912009132002e+23 7.59051542310795e+21 1.06528118931113e+22 
1.65429726541746e+01 3.77000000000000e+02 2.37912009132000e+23 7.59051542310794e+21 1.06528118931113e+22 
2.36196124863761e+01 3.77000000000000e+02 2.37912009132001e+23 7.59051542310795e+21 1.06528118931113e+22 
4.48495319829807e+01 3.77000000000000e+02 2.37912009132005e+23 7.59051542310797e+21 1.06528118931114e+22 
6.60794514795852e+01 3.77000000000000e+02 2.37912009132012e+23 7.59051542310800e+21 1.06528118931115e+22 
8.73093709761898e+01 3.77000000000000e+02 2.37912009132014e+23 7.59051542310801e+21 1.06528118931116e+22 
9.63093709761898e+01 3.77000000000000e+02 2.37912009132019e+23 7.59051542310804e+21 1.06528118931117e+22 
1.05309370976190e+02 3.77000000000000e+02 2.37912009132024e+23 7.59051542310806e+21 1.06528118931118e+22 
1.14309370976190e+02 3.77000000000000e+02 2.37912009132025e+23 7.59051542310807e+21 1.06528118931118e+22 
2.04309370976190e+02 3.77000000000000e+02 2.37912009132037e+23 7.59051542310813e+21 1.06528118931120e+22 
2.31309370976190e+02 3.77000000000000e+02 2.37912009132026e+23 7.59051542310807e+21 1.06528118931118e+22 
2.58309370976190e+02 3.77000000000000e+02 2.37912009132025e+23 7.59051542310807e+21 1.06528118931118e+22 
2.85309370976190e+02 3.77000000000000e+02 2.37912009132025e+23 7.59051542310807e+21 1.06528118931118e+22 
3.85309370976190e+02 3.77000000000000e+02 2.37912009132048e+23 7.59051542310819e+21 1.06528118931122e+22 
4.85309370976190e+02 3.77000000000000e+02 2.37912009132018e+23 7.59051542310803e+21 1.06528118931116e+22 
5.85309370976190e+02 3.77000000000000e+02 2.37912009132008e+23 7.59051542310798e+21 1.06528118931114e+22 
6.85309370976190e+02 3.77000000000000e+02 2.37912009131972e+23 7.59051542310780e+21 1.06528118931107e+22 
7.85309370976190e+02 3.77000000000000e+02 2.37912009131978e+23 7.59051542310783e+21 1.06528118931108e+22 
8.85309370976190e+02 3.77000000000000e+02 2.37912009132013e+23 7.59051542310800e+21 1.06528118931115e+22 
9.85309370976190e+02 3.77000000000000e+02 2.37912009132035e+23 7.59051542310812e+21 1.06528118931120e+22 
1.00000000000000e+03 3.77000000000000e+02 2.37912009132028e+23 7.59051542310808e+21 1.06528118931118e+22 
