Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.72303107794790e+22 0.00000000000000e+00 0.00000000000000e+00 
2.11035920414432e-16 3.77000000000000e+02 4.72303107794788e+22 5.82151656248583e+07 2.94344900589477e+08 
4.22071840828864e-16 3.77000000000000e+02 4.72303107794786e+22 1.16430331249716e+08 5.88689801178944e+08 
6.33107761243296e-16 3.77000000000000e+02 4.72303107794784e+22 1.74645496874572e+08 8.83034701768401e+08 
2.74346696538762e-15 3.77000000000000e+02 4.72303107794763e+22 7.56797153123048e+08 3.82648370766204e+09 
4.85382616953194e-15 3.77000000000000e+02 4.72303107794743e+22 1.33894880937142e+09 6.76993271355462e+09 
6.96418537367626e-15 3.77000000000000e+02 4.72303107794722e+22 1.92110046561970e+09 9.71338171944614e+09 
2.80677774151195e-14 3.77000000000000e+02 4.72303107794517e+22 7.74261702809371e+09 3.91478717782688e+10 
4.91713694565627e-14 3.77000000000000e+02 4.72303107794311e+22 1.35641335905578e+10 6.85823618369863e+10 
7.02749614980059e-14 3.77000000000000e+02 4.72303107794106e+22 1.93856501530117e+10 9.80168518955965e+10 
2.81310881912438e-13 3.77000000000000e+02 4.72303107792052e+22 7.76008157766765e+10 3.92361752472452e+11 
4.92346802326870e-13 3.77000000000000e+02 4.72303107789998e+22 1.35815981399346e+11 6.86706653038785e+11 
7.03382722741302e-13 3.77000000000000e+02 4.72303107787944e+22 1.94031147021002e+11 9.81051553594395e+11 
2.81374192688562e-12 3.77000000000000e+02 4.72303107767406e+22 7.76182803150119e+11 3.92450055822583e+12 
4.92410113102994e-12 3.77000000000000e+02 4.72303107746867e+22 1.35833445917973e+12 6.86794956180497e+12 
7.03446033517426e-12 3.77000000000000e+02 4.72303107726328e+22 1.94048611510794e+12 9.81139856431190e+12 
2.81380523766175e-11 3.77000000000000e+02 4.72303107520941e+22 7.76200266564604e+12 3.92458884969140e+13 
4.92416444180607e-11 3.77000000000000e+02 4.72303107315553e+22 1.35835192062333e+13 6.86803783242871e+13 
7.03452364595039e-11 3.77000000000000e+02 4.72303107110165e+22 1.94050357366812e+13 9.81148680444387e+13 
2.81381156873936e-10 3.77000000000000e+02 4.72303105056289e+22 7.76202001667544e+13 3.92459755999237e+14 
4.92417077288368e-10 3.77000000000000e+02 4.72303103002413e+22 1.35835363601740e+14 6.86804633431129e+14 
7.03452997702800e-10 3.77000000000000e+02 4.72303100948537e+22 1.94050526022798e+14 9.81149500140880e+14 
2.81381220184712e-09 3.77000000000000e+02 4.72303080409783e+22 7.76202062792744e+14 3.92459724256694e+15 
4.92417140599144e-09 3.77000000000000e+02 4.72303059871036e+22 1.35835350005388e+15 6.86804393270279e+15 
7.03453061013576e-09 3.77000000000000e+02 4.72303039332294e+22 1.94050483592214e+15 9.81148955062545e+15 
2.81381226515790e-08 3.77000000000000e+02 4.72302833945429e+22 7.76200945052893e+15 3.92458532630589e+16 
4.92417146930222e-08 3.77000000000000e+02 4.72302628559190e+22 1.35835041142076e+16 6.86801117468881e+16 
7.03453067344654e-08 3.77000000000000e+02 4.72302423173589e+22 1.94049886385329e+16 9.81142630103789e+16 
2.81381227148897e-07 3.77000000000000e+02 4.72300369372549e+22 7.76189594612645e+16 3.92446529317122e+17 
4.92417147563330e-07 3.77000000000000e+02 4.72298315634073e+22 1.35831935143816e+17 6.86768273180072e+17 
7.03453067977762e-07 3.77000000000000e+02 4.72296261959342e+22 1.94043896825830e+17 9.81079295990434e+17 
2.81381227212208e-06 3.77000000000000e+02 4.72275730707992e+22 7.76076058669329e+17 3.92326524238054e+18 
4.92417147626640e-06 3.77000000000000e+02 4.72255205711394e+22 1.35800865916883e+18 6.86439936084404e+18 
7.03453068041072e-06 3.77000000000000e+02 4.72234687085070e+22 1.93983979457652e+18 9.80446235495187e+18 
2.81381227218539e-05 3.77000000000000e+02 4.72029839905187e+22 7.75273154406344e+18 3.91481148325915e+19 
4.92417147632971e-05 3.77000000000000e+02 4.71825623930261e+22 1.35555090504506e+19 6.83857548049093e+19 
7.03453068047404e-05 3.77000000000000e+02 4.71622042035120e+22 1.93480751040097e+19 9.75170017259672e+19 
9.14488988461836e-05 3.77000000000000e+02 4.71419094139610e+22 2.51303773979491e+19 1.26541976240191e+20 
3.02484819260616e-04 3.77000000000000e+02 4.69423927726766e+22 8.23791930693481e+19 4.11077627466214e+20 
5.13520739675048e-04 3.77000000000000e+02 4.67490336650486e+22 1.38573272964328e+20 6.85407682932195e+20 
7.24556660089480e-04 3.77000000000000e+02 4.65616820065515e+22 1.93693075712407e+20 9.49871394430112e+20 
9.35592580503912e-04 3.77000000000000e+02 4.63801822382686e+22 2.47721670831976e+20 1.20481374075676e+21 
1.77407314177891e-03 3.77000000000000e+02 4.57139334221242e+22 4.51447307543455e+20 2.12986009962271e+21 
2.61255370305391e-03 3.77000000000000e+02 4.51283651501599e+22 6.37454565806821e+20 2.92898212702444e+21 
3.45103426432892e-03 3.77000000000000e+02 4.46147663373250e+22 8.05956066751775e+20 3.61917675080452e+21 
4.28951482560392e-03 3.77000000000000e+02 4.41650302700820e+22 9.57620833284101e+20 4.21531935222591e+21 
5.12799538687892e-03 3.77000000000000e+02 4.37717709713158e+22 1.09341316509617e+21 4.73025328613433e+21 
6.66636422252388e-03 3.77000000000000e+02 4.31758360282648e+22 1.30520658797532e+21 5.49853632647815e+21 
8.20473305816883e-03 3.77000000000000e+02 4.27124949779271e+22 1.47481814604945e+21 6.08599531100504e+21 
9.74310189381379e-03 3.77000000000000e+02 4.23529654976768e+22 1.60948433259041e+21 6.53572189842301e+21 
1.12814707294587e-02 3.77000000000000e+02 4.20745810115927e+22 1.71578995888433e+21 6.87987961800296e+21 
1.28198395651037e-02 3.77000000000000e+02 4.18594299562195e+22 1.79937515170953e+21 7.14301134309848e+21 
1.50685346675284e-02 3.77000000000000e+02 4.16307286138534e+22 1.88996600474794e+21 7.41923232175306e+21 
1.73172297699532e-02 3.77000000000000e+02 4.14737885906487e+22 1.95330279232512e+21 7.60643879300662e+21 
1.95659248723779e-02 3.77000000000000e+02 4.13657231751677e+22 1.99759877651739e+21 7.73397765558242e+21 
2.18146199748026e-02 3.77000000000000e+02 4.12914947651548e+22 2.02850242273479e+21 7.82062718317200e+21 
2.40633150772274e-02 3.77000000000000e+02 4.12407571480294e+22 2.04999083025199e+21 7.87912560238753e+21 
2.75786865200969e-02 3.77000000000000e+02 4.11920900694850e+22 2.07109218286967e+21 7.93425705423888e+21 
3.10940579629663e-02 3.77000000000000e+02 4.11642479833508e+22 2.08345308085200e+21 7.96521943053944e+21 
3.46094294058358e-02 3.77000000000000e+02 4.11478382432783e+22 2.09087183966787e+21 7.98320139304890e+21 
3.81248008487053e-02 3.77000000000000e+02 4.11386968664874e+22 2.09511866397396e+21 7.99299049801561e+21 
4.16401722915747e-02 3.77000000000000e+02 4.11341810979086e+22 2.09733294982900e+21 7.99759346346167e+21 
4.86908099568328e-02 3.77000000000000e+02 4.11309172740234e+22 2.09912902787442e+21 8.00052895513809e+21 
5.57414476220908e-02 3.77000000000000e+02 4.11294693960705e+22 2.09995109318594e+21 8.00178058041760e+21 
6.27920852873488e-02 3.77000000000000e+02 4.11284240884430e+22 2.10046785765397e+21 8.00283766673341e+21 
6.98427229526069e-02 3.77000000000000e+02 4.11279450278962e+22 2.10068298207120e+21 8.00336553898965e+21 
7.68933606178649e-02 3.77000000000000e+02 4.11283721041114e+22 2.10049716755552e+21 8.00288301558910e+21 
1.02050234683840e-01 3.77000000000000e+02 4.11290947369908e+22 2.10015995883879e+21 8.00211216726074e+21 
1.27207108749816e-01 3.77000000000000e+02 4.11294575498595e+22 2.09998358654123e+21 8.00173928611648e+21 
1.52363982815792e-01 3.77000000000000e+02 4.11294155986735e+22 2.09999906642247e+21 8.00179222872554e+21 
1.77520856881767e-01 3.77000000000000e+02 4.11293552567167e+22 2.10002768677265e+21 8.00185567193866e+21 
4.29089597541523e-01 3.77000000000000e+02 4.11293507354403e+22 2.10003072812213e+21 8.00185863179246e+21 
6.80658338201279e-01 3.77000000000000e+02 4.11293532645837e+22 2.10002949675674e+21 8.00185603623659e+21 
9.32227078861035e-01 3.77000000000000e+02 4.11293533732812e+22 2.10002943660810e+21 8.00185593913891e+21 
3.44791448545859e+00 3.77000000000000e+02 4.11293533653671e+22 2.10002944047316e+21 8.00185594723745e+21 
5.96360189205615e+00 3.77000000000000e+02 4.11293533648064e+22 2.10002944079816e+21 8.00185594770935e+21 
8.47928929865371e+00 3.77000000000000e+02 4.11293533648086e+22 2.10002944079720e+21 8.00185594770753e+21 
3.36361633646293e+01 3.77000000000000e+02 4.11293533648114e+22 2.10002944079705e+21 8.00185594770775e+21 
5.87930374306049e+01 3.77000000000000e+02 4.11293533648104e+22 2.10002944079703e+21 8.00185594770758e+21 
8.39499114965805e+01 3.77000000000000e+02 4.11293533648090e+22 2.10002944079700e+21 8.00185594770733e+21 
9.29499114965805e+01 3.77000000000000e+02 4.11293533648092e+22 2.10002944079701e+21 8.00185594770737e+21 
1.01949911496580e+02 3.77000000000000e+02 4.11293533648092e+22 2.10002944079701e+21 8.00185594770736e+21 
1.10949911496580e+02 3.77000000000000e+02 4.11293533648084e+22 2.10002944079699e+21 8.00185594770723e+21 
1.13379911496580e+02 3.77000000000000e+02 4.11293533648081e+22 2.10002944079699e+21 8.00185594770718e+21 
