epoch,train_loss,val_loss,train_loss_smooth,val_loss_smooth
1,0.36074542072084215,0.2000722438097,0.21242142976522443,0.12643023442029952
2,0.10566527139809397,0.05703729629516602,0.19973047741850217,0.12012540990710258
3,0.0501218610505263,0.04739772826433182,0.18700250946018432,0.11378058145642281
4,0.04802750556005372,0.0470947240293026,0.17423031491306096,0.10739115073680877
5,0.04780779691206084,0.046777629405260084,0.16140396302806012,0.10096403048038483
6,0.04751925637324651,0.04651237025856972,0.148519420668814,0.09445715511441231
7,0.04722770575020049,0.046317610144615176,0.1355687564088239,0.08788414244651793
8,0.046950761394368275,0.045906450897455216,0.12254175277054306,0.0812615888237953
9,0.04655555450254016,0.04557979896664619,0.10944112126992805,0.07454665739834307
10,0.0460890179210239,0.04504706963896751,0.09627048119472131,0.06778144865632056
11,0.04557775224248568,0.04459964856505394,0.08303583902882204,0.06095233373343944
12,0.04501210320327017,0.044166453182697296,0.06974142943388886,0.054063135373592364
13,0.04429068845179346,0.04337991133332252,0.05639625884824329,0.047133598604798314
14,0.043471612052785026,0.04245163097977638,0.04300289689169989,0.0401595567792654
15,0.04254622176289558,0.04145153254270553,0.03976536402470537,0.03886614668667316
16,0.04144055704275767,0.040336475819349286,0.038697666709952894,0.03791951628625393
17,0.040086623595820534,0.03939423739910126,0.03766224751505588,0.036950177919864664
18,0.03863186173968845,0.03740035966038704,0.03658457283775012,0.035946250849962245
19,0.03697881422109074,0.035746927112340926,0.03547309385968579,0.03492469803690911
20,0.035070329763823085,0.03450840324163437,0.03433468786378702,0.033876449361443524
21,0.0332296332054668,0.0321989581733942,0.03317422510319286,0.03282549856007099
22,0.031479418840673234,0.030942025259137154,0.03201049529943201,0.03177377716004848
23,0.029879366573360232,0.029344370737671852,0.03085169532183143,0.030732950374484057
24,0.02838518084751235,0.027842284813523292,0.02970491552650928,0.029708621963858598
25,0.027116156079702906,0.02683382458984852,0.028578558844990196,0.02869509268403053
26,0.025911371807257333,0.02572119817137718,0.027480522513058447,0.027711038324236867
27,0.024726949723230467,0.024702043980360033,0.026413216260241134,0.026759848621487614
28,0.023429428181714482,0.023731968253850936,0.025380325875348518,0.025847565224766725
29,0.02214202568762832,0.02286126486957073,0.0243908921647403,0.02497801285386085
30,0.02086592997941706,0.021679452657699584,0.02345512235015631,0.024146983072161673
31,0.019732281921638384,0.02097354993224144,0.022576806613968478,0.023392416626214982
32,0.018767555852731068,0.020111393257975577,0.021765105507936745,0.022708221811056136
33,0.017939192379514378,0.019632680863142012,0.02102793076071474,0.022067365512251854
34,0.017462309408519002,0.019286763966083528,0.02036409794671668,0.02151716143786907
35,0.017119018481009537,0.01902639999985695,0.01976974373824066,0.021019074550271036
36,0.01690825735943185,0.018991438299417497,0.01923811980038881,0.020580526489019393
37,0.016853186165293056,0.018828221186995505,0.01876613100717465,0.020204289814829822
38,0.016839780153499708,0.01877855233848095,0.01834444690429502,0.019864288967847823
39,0.016788955732352204,0.018671888411045074,0.017969795287069348,0.01956944511830807
40,0.01672396214058002,0.01864444762468338,0.017642323588745464,0.019313082829117773
41,0.016704714277552234,0.018597666546702384,0.017365944449686345,0.019095407128334047
42,0.016692378231220776,0.018618492856621743,0.017140657318880162,0.018910845491290094
43,0.016673968334992725,0.018536198511719705,0.01696476039580173,0.018775526902079585
44,0.016686286570297346,0.018642056733369827,0.01683371137968368,0.018665790015459066
45,0.016640961083273093,0.01848699577152729,0.016740052049938177,0.018589839637279514
46,0.016633812855515216,0.018443856313824655,0.016677930541088185,0.018531721550226213
47,0.016620563628772896,0.01848985306918621,0.016637028893414472,0.018487822750210766
48,0.016588768127063912,0.018380669206380845,0.016606143681787786,0.018458643677830695
49,0.016585461017158295,0.018436367958784103,0.016582334324965878,0.01842263902723789
50,0.016574053507712152,0.01833380341529846,0.016562475917653904,0.018393731239438053
51,0.0165450813766155,0.018350101932883264,0.01654025385023819,0.01836502570807934
52,0.016540157265133328,0.018292986750602723,0.016518876349843212,0.01834433163702488
53,0.016519949705236486,0.0182900757342577,0.01649886472101013,0.018315661823749545
54,0.016509847417473793,0.018247223943471908,0.016480830943501657,0.0182905708193779
55,0.016468506902456284,0.01829648792743683,0.01645922434073355,0.01826033665537834
56,0.016456056518687142,0.018230127766728402,0.01643879515421059,0.01823263967037201
57,0.016426072609093453,0.018212633803486825,0.016414602789696718,0.018201364824175836
58,0.016386154658264585,0.01817972868680954,0.01638956421257721,0.01817115969657898
59,0.01643976821667618,0.018189293965697288,0.016362707840485703,0.018141469964385034
60,0.01634688819034232,0.0182969231903553,0.01633786307349801,0.018106036159396172
61,0.01631302343888415,0.018091322034597398,0.016309364132003654,0.018071902036666868
62,0.016356725982493825,0.018105526491999625,0.016278211088230212,0.018033194917440414
63,0.016284228468106853,0.01806091405451298,0.016245438220683073,0.01799825059771538
64,0.016254518222477702,0.01815453663468361,0.01620931581026978,0.017959031933546067
65,0.016223671419752967,0.01792770229279995,0.016171142861247063,0.017930556786060335
66,0.016253869839840465,0.017970391437411307,0.01612991814000739,0.01788745432496071
67,0.016152213162018193,0.017862638756632805,0.016090593697627387,0.01784345546066761
68,0.01616323867191871,0.017843773886561394,0.01604874915629625,0.017794281890988348
69,0.016081477457450494,0.01786018557846546,0.016003658243185944,0.017743221083283422
70,0.016014996655285357,0.01773186758160591,0.015957300640973778,0.01769526724517346
71,0.015962403553227585,0.01770161300897598,0.015903975099821888,0.01765597150623799
72,0.015999444454080528,0.017604007944464685,0.015850356955826282,0.0175967391461134
73,0.015876294589704937,0.017527316138148306,0.01579266289820274,0.017520634335279468
74,0.015806634922822315,0.01746868997812271,0.01573061412125826,0.01745021872520447
75,0.015754731819033623,0.017460195422172545,0.015663364726801715,0.01737017313838005
76,0.015642021116283204,0.017369635328650476,0.015592926378713715,0.017286479100584985
