Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.66339112106751e+22 0.00000000000000e+00 0.00000000000000e+00 
9.50566034545184e-17 3.77000000000000e+02 4.66339112106749e+22 8.75576085590932e+07 2.68881934367801e+08 
1.90113206909037e-16 3.77000000000000e+02 4.66339112106747e+22 1.75115217118185e+08 5.37763868735595e+08 
2.85169810363555e-16 3.77000000000000e+02 4.66339112106744e+22 2.62672825677276e+08 8.06645803103381e+08 
1.23573584490874e-15 3.77000000000000e+02 4.66339112106722e+22 1.13824891126807e+09 3.49546514678057e+09 
2.18630187945392e-15 3.77000000000000e+02 4.66339112106700e+22 2.01382499685873e+09 6.18428449045701e+09 
3.13686791399911e-15 3.77000000000000e+02 4.66339112106678e+22 2.88940108244925e+09 8.87310383413267e+09 
1.26425282594509e-14 3.77000000000000e+02 4.66339112106456e+22 1.16451619383430e+10 3.57612972708227e+10 
2.21481886049028e-14 3.77000000000000e+02 4.66339112106234e+22 2.04009227942237e+10 6.26494907074369e+10 
3.16538489503546e-14 3.77000000000000e+02 4.66339112106012e+22 2.91566836500911e+10 8.95376841439739e+10 
1.26710452404873e-13 3.77000000000000e+02 4.66339112103792e+22 1.16714292207616e+11 3.58419618502684e+11 
2.21767055859391e-13 3.77000000000000e+02 4.66339112101572e+22 2.04271900763833e+11 6.27301552853815e+11 
3.16823659313910e-13 3.77000000000000e+02 4.66339112099352e+22 2.91829509318717e+11 8.96183487197224e+11 
1.26738969385909e-12 3.77000000000000e+02 4.66339112077152e+22 1.16740559475265e+12 3.58500282996531e+12 
2.21795572840428e-12 3.77000000000000e+02 4.66339112054952e+22 2.04298168005580e+12 6.27382217197547e+12 
3.16852176294946e-12 3.77000000000000e+02 4.66339112032752e+22 2.91855776522570e+12 8.96264151321337e+12 
1.26741821084013e-11 3.77000000000000e+02 4.66339111810754e+22 1.16743186054332e+13 3.58508348589924e+13 
2.21798424538531e-11 3.77000000000000e+02 4.66339111588755e+22 2.04300794325633e+13 6.27390281289797e+13 
3.16855027993050e-11 3.77000000000000e+02 4.66339111366757e+22 2.91858402463682e+13 8.96272213217403e+13 
1.26742106253823e-10 3.77000000000000e+02 4.66339109146771e+22 1.16743447235269e+14 3.58509146589353e+14 
2.21798709708342e-10 3.77000000000000e+02 4.66339106926785e+22 2.04301052916420e+14 6.27391064277791e+14 
3.16855313162860e-10 3.77000000000000e+02 4.66339104706800e+22 2.91858657265062e+14 8.96272974243556e+14 
1.26742134770804e-09 3.77000000000000e+02 4.66339082506948e+22 1.16743458583656e+15 3.58509140790207e+15 
2.21798738225323e-09 3.77000000000000e+02 4.66339060307102e+22 2.04301038363308e+15 6.27390908364343e+15 
3.16855341679841e-09 3.77000000000000e+02 4.66339038107261e+22 2.91858604817856e+15 8.96272598711789e+15 
1.26742137622503e-08 3.77000000000000e+02 4.66338816109297e+22 1.16743312021262e+16 3.58508284221478e+16 
2.21798741077021e-08 3.77000000000000e+02 4.66338594111843e+22 2.04300632785222e+16 6.27388550657003e+16 
3.16855344531539e-08 3.77000000000000e+02 4.66338372114909e+22 2.91857820297391e+16 8.96268044831154e+16 
1.26742137907672e-07 3.77000000000000e+02 4.66336152190353e+22 1.16741820375963e+17 3.58499638883396e+17 
2.21798741362191e-07 3.77000000000000e+02 4.66333932316770e+22 2.04296550912941e+17 6.27364894374496e+17 
3.16855344816709e-07 3.77000000000000e+02 4.66331712495124e+22 2.91849948856383e+17 8.96222427803962e+17 
1.26742137936189e-06 3.77000000000000e+02 4.66309518756875e+22 1.16726899649331e+18 3.58413198228883e+18 
2.21798741390708e-06 3.77000000000000e+02 4.66287330115238e+22 2.04255720917046e+18 6.27128388435593e+18 
3.16855344845226e-06 3.77000000000000e+02 4.66265146665220e+22 2.91771208702815e+18 8.95766413219557e+18 
1.26742137939041e-05 3.77000000000000e+02 4.66043588710349e+22 1.16621404883027e+19 3.57803983037961e+19 
2.21798741393559e-05 3.77000000000000e+02 4.65822545815371e+22 2.03932827326883e+19 6.25266928107427e+19 
3.16855344848078e-05 3.77000000000000e+02 4.65602020873791e+22 2.91110151313793e+19 8.91962163293126e+19 
4.11911948302596e-05 3.77000000000000e+02 4.65382014396439e+22 3.78152730733949e+19 1.15788995915753e+20 
1.36247798284778e-04 3.77000000000000e+02 4.63210211895567e+22 1.24105317018898e+20 3.77569408199108e+20 
2.31304401739296e-04 3.77000000000000e+02 4.61089404528476e+22 2.09014281785807e+20 6.31912952083553e+20 
3.26361005193815e-04 3.77000000000000e+02 4.59018860530306e+22 2.92518443099198e+20 8.79013429090777e+20 
4.21417608648333e-04 3.77000000000000e+02 4.56997798679657e+22 3.74596651115599e+20 1.11906938318763e+21 
8.41703057332353e-04 3.77000000000000e+02 4.48634103703544e+22 7.20127395775667e+20 2.10074688909010e+21 
1.26198850601637e-03 3.77000000000000e+02 4.41151026111326e+22 1.03685305200930e+21 2.96391109506644e+21 
1.68227395470039e-03 3.77000000000000e+02 4.34476128224166e+22 1.32493685931222e+21 3.72272305789267e+21 
2.10255940338441e-03 3.77000000000000e+02 4.28537423402394e+22 1.58531622749580e+21 4.38970528587995e+21 
2.52284485206843e-03 3.77000000000000e+02 4.23265342558515e+22 1.81943953291192e+21 4.97587484382335e+21 
3.36455105038682e-03 3.77000000000000e+02 4.14454687057602e+22 2.21674623467030e+21 5.94339254048923e+21 
4.20625724870521e-03 3.77000000000000e+02 4.07582218205030e+22 2.53081616231637e+21 6.68974645571152e+21 
