scheme,experiment_name,run_timestamp,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,training_time_s,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3
O2_novib,2__O2(X)_O2(a),2026-04-10_20-47-03,"30, 30",2,1173,4,3,2,11,2,"O2(X), O2(a)","O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,686,586,0.01634233247488737,0.016990610957145692,0.016951819099485874,0.01536026131361723,0.12393652130674489,1.902823184706669e-41,4.3621361564108346e-21,35.17880725860596,0.2654861807823181,0.7017970085144043,0.018746268004179,0.08856385946273804,0.13186047971248627,0.3070296049118042
O2_novib,2__O2(X)_O2(a),2026-04-10_20-47-03,"50, 50",2,2953,4,3,2,11,2,"O2(X), O2(a)","O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,459,359,0.0164083715983563,0.016969650313258172,0.016909481547772883,0.015404954552650452,0.1241166973160761,1.9084283785639684e-41,4.368556258724349e-21,41.438029289245605,0.2667601704597473,0.7056121826171875,0.018643569201231003,0.11628088355064392,0.13151895999908447,0.30916714668273926
O2_novib,2__O2(X)_O2(a),2026-04-10_20-47-03,"30, 30, 30",3,2103,4,3,2,11,2,"O2(X), O2(a)","O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,459,359,0.016411455927623643,0.016987737752497196,0.016934894807636738,0.015329588204622269,0.12381271422847602,1.9123520142640779e-41,4.3730447222319575e-21,53.7399628162384,0.2642988860607147,0.7059841752052307,0.01718331314623356,0.11618751287460327,0.13120608031749725,0.30430111289024353
