architecture,seed,training_time_s,epochs_ran,best_val_loss,observed_species_count,repeats,test_mse,test_mse_within_subset_std,test_rmse,test_rmse_within_subset_std,test_mse_unscaled,test_mse_unscaled_within_subset_std,test_rmse_unscaled,test_rmse_unscaled_within_subset_std,mean_rel_error_avg,mean_rel_error_avg_within_subset_std,mean_rel_error_k1,mean_rel_error_k1_within_subset_std,mean_rel_error_k2,mean_rel_error_k2_within_subset_std,mean_rel_error_k3,mean_rel_error_k3_within_subset_std
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,3,50,0.01503878228366375,0.007768145901565337,0.11708681927933866,0.03646174755426904,1.513029596079292e-41,1.6457154771761748e-41,3.3186423224992635e-21,2.0290167806377585e-21,0.14269162371754646,0.049670880259127914,0.24004403620958328,0.06702271341191121,0.08107590219005942,0.06764072474568969,0.10695492876693606,0.0634533753111686
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,4,50,0.011398979241494089,0.006439727190209808,0.100439782840447,0.03620537618169349,1.064314209623985e-41,1.3073364461813903e-41,2.683789798840102e-21,1.8548354136908362e-21,0.12198604457080364,0.04630452411937046,0.21422434657812117,0.0723005730961437,0.06433415785431862,0.04250270657205286,0.08739962600171566,0.062229562057268165
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,5,50,0.010048853587941267,0.00672890812312576,0.09171917549813692,0.04045301513958169,1.0418149614807858e-41,1.1342869831502776e-41,2.6788436398729953e-21,1.8005405765824497e-21,0.11191847987473011,0.04949273230393013,0.19686399206519126,0.0829517608706545,0.05297854010015726,0.038990734823296895,0.08591290969401598,0.05831303467632627
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,6,50,0.006200598126160912,0.006385994806482747,0.06689656811643624,0.041538503829626795,6.447150026604192e-42,9.305781416595765e-42,1.9558978093624847e-21,1.6191398290250368e-21,0.08250387240201235,0.04930175327191093,0.14807383462786675,0.08546975805781053,0.034163832310587165,0.02643835097497086,0.06527395140379667,0.054690859766756056
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,7,50,0.00419392845389666,0.004344533848726063,0.05733933234871413,0.030101983650589637,3.2936399365183366e-42,5.363567571123743e-42,1.4955702273463744e-21,1.0280611030446837e-21,0.07127605117857456,0.036049625290014445,0.12849496737122534,0.06539868926663547,0.03542231617495418,0.025822354889798355,0.04991086762398481,0.03224174982797672
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,8,50,0.00221391090657562,0.003121216517856203,0.04030269423301868,0.024281757435066813,1.917733000367085e-42,3.686715128389541e-42,1.1473703737847013e-21,7.754187421827258e-22,0.0505520873144269,0.0282040772664308,0.09442710995674133,0.05581435079148589,0.01896678963676095,0.010325572855260569,0.03826236331835389,0.02757107715006094
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,9,50,0.0012756286447984167,0.0015433111002130123,0.031131512401045693,0.01750592986453318,7.598961312340618e-43,5.4642806935634145e-43,8.2482459632660485e-22,2.8206473818738013e-22,0.04120245233178139,0.021493561779039855,0.07415157034993172,0.04185565780460198,0.02281548662111163,0.02078240021333041,0.026640298888087274,0.009879494607768472
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,10,50,0.0006168954487657174,0.000686159753632443,0.02304132752522657,0.009273223530194545,5.20442249650237e-43,5.096970779545889e-43,6.772923808986435e-22,2.4842962872186504e-22,0.03335667476058006,0.010826570698071181,0.06385238580405712,0.026051776187152275,0.01334079846739769,0.0060983052636100306,0.022876841984689235,0.007422161474462163
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,11,1,0.00036605531931854784,0.0,0.019132572208632792,0.0,2.5783891743576634e-43,0.0,5.077784137158317e-22,0.0,0.030213989317417145,0.0,0.060722123831510544,0.0,0.011573388241231441,0.0,0.018346453085541725,0.0
