scheme,experiment_name,run_timestamp,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,training_time_s,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3
O2_novib,7_species_O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D),2026-04-09_15-54-29,"30, 30",2,1473,14,3,2,11,7,"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)","O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2260,2160,7.807824583020798e-06,6.009615754010156e-06,5.021988072257955e-06,5.120197329233633e-06,0.002262785303389085,2.802596928649634e-45,5.293955920339377e-23,160.73392939567566,0.0055246977135539055,0.02834824100136757,0.0018591341795399785,0.012382663786411285,0.001554046175442636,0.005867323838174343
O2_novib,7_species_O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D),2026-04-09_15-54-29,"50, 50",2,3453,14,3,2,11,7,"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)","O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,4114,4014,5.297054445286954e-06,1.6621143695374487e-05,2.185084631491918e-06,2.473540462233359e-06,0.0015727493322946792,1.401298464324817e-45,3.743392130574644e-23,362.5448274612427,0.003749517723917961,0.01875549741089344,0.0010443758219480515,0.006036252714693546,0.0009492251556366682,0.0031675747595727444
O2_novib,7_species_O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D),2026-04-09_15-54-29,"30, 30, 30",3,2403,14,3,2,11,7,"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)","O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,2163,2063,3.0402170740570807e-06,1.985780199902365e-06,1.1825070737359057e-06,1.2184304978291038e-06,0.0011038253928176793,1.401298464324817e-45,3.743392130574644e-23,195.71349930763245,0.0019728064071387053,0.008963305503129959,0.0014772607246413827,0.009881533682346344,0.0012972211698070168,0.006623195484280586
