Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.08688913805829e+23 0.00000000000000e+00 0.00000000000000e+00 
6.23088206360182e-17 3.77000000000000e+02 1.08688913805829e+23 1.53061474889274e+08 3.96184766460799e+08 
1.24617641272036e-16 3.77000000000000e+02 1.08688913805828e+23 3.06122949778546e+08 7.92369532921598e+08 
1.86926461908055e-16 3.77000000000000e+02 1.08688913805828e+23 4.59184424667816e+08 1.18855429938239e+09 
8.10014668268237e-16 3.77000000000000e+02 1.08688913805825e+23 1.98979917356035e+09 5.15040196399026e+09 
1.43310287462842e-15 3.77000000000000e+02 1.08688913805821e+23 3.52041392245270e+09 9.11224962859802e+09 
2.05619108098860e-15 3.77000000000000e+02 1.08688913805818e+23 5.05102867134486e+09 1.30740972932057e+10 
8.28707314459042e-15 3.77000000000000e+02 1.08688913805782e+23 2.03571761602499e+10 5.26925739392718e+10 
1.45179552081922e-14 3.77000000000000e+02 1.08688913805747e+23 3.56633236491360e+10 9.23110505853263e+10 
2.07488372717941e-14 3.77000000000000e+02 1.08688913805712e+23 5.09694711380030e+10 1.31929527231369e+11 
8.30576579078123e-14 3.77000000000000e+02 1.08688913805361e+23 2.04030946025018e+11 5.28114293690777e+11 
1.45366478543830e-13 3.77000000000000e+02 1.08688913805010e+23 3.57092420910150e+11 9.24299060149024e+11 
2.07675299179849e-13 3.77000000000000e+02 1.08688913804659e+23 5.10153895793362e+11 1.32048382660609e+12 
8.30763505540031e-13 3.77000000000000e+02 1.08688913801147e+23 2.04076864445999e+12 5.28233149107477e+12 
1.45385171190021e-12 3.77000000000000e+02 1.08688913797636e+23 3.57138339293829e+12 9.24417915542741e+12 
2.07693991826039e-12 3.77000000000000e+02 1.08688913794124e+23 5.10199814122468e+12 1.32060268196618e+13 
8.30782198186221e-12 3.77000000000000e+02 1.08688913759009e+23 2.04081456075390e+13 5.28245034518090e+13 
1.45387040454640e-11 3.77000000000000e+02 1.08688913723893e+23 3.57142930550198e+13 9.24429800723520e+13 
2.07695861090659e-11 3.77000000000000e+02 1.08688913688778e+23 5.10204404833102e+13 1.32061456681071e+14 
8.30784067450841e-11 3.77000000000000e+02 1.08688913337624e+23 2.04081913111260e+14 5.28246221748580e+14 
1.45387227381102e-10 3.77000000000000e+02 1.08688912986470e+23 3.57143383855844e+14 9.24430985655674e+14 
2.07696048017120e-10 3.77000000000000e+02 1.08688912635316e+23 5.10204852681405e+14 1.32061574838038e+15 
8.30784254377302e-10 3.77000000000000e+02 1.08688909123778e+23 2.04081937544141e+15 5.28246327365913e+15 
1.45387246073748e-09 3.77000000000000e+02 1.08688905612240e+23 3.57143370986480e+15 9.24431068289630e+15 
2.07696066709767e-09 3.77000000000000e+02 1.08688902100702e+23 5.10204785238559e+15 1.32061579738948e+16 
8.30784273069949e-09 3.77000000000000e+02 1.08688866985346e+23 2.04081727279718e+16 5.28246206870078e+16 
1.45387247943013e-08 3.77000000000000e+02 1.08688831870015e+23 3.57142787697312e+16 9.24430717958917e+16 
2.07696068579031e-08 3.77000000000000e+02 1.08688796754708e+23 5.10203656209841e+16 1.32061511080771e+17 
8.30784274939213e-08 3.77000000000000e+02 1.08688445603808e+23 2.04079579110355e+17 5.28244884204456e+17 
1.45387248129940e-07 3.77000000000000e+02 1.08688094455372e+23 3.57136909053423e+17 9.24427096831882e+17 
2.07696068765958e-07 3.77000000000000e+02 1.08687743309446e+23 5.10192319699652e+17 1.32060812692489e+18 
8.30784275126140e-07 3.77000000000000e+02 1.08684232066758e+23 2.04058086286090e+18 5.28231641740390e+18 
1.45387248148632e-06 3.77000000000000e+02 1.08680721070649e+23 3.57078088781788e+18 9.24390858494032e+18 
2.07696068784650e-06 3.77000000000000e+02 1.08677210325910e+23 5.10078873707635e+18 1.32053823650874e+19 
8.30784275144832e-06 3.77000000000000e+02 1.08642116325782e+23 2.03905855892813e+19 5.28137889154792e+19 
1.45387248150501e-05 3.77000000000000e+02 1.08607047450179e+23 3.56611708036175e+19 9.24103696930240e+19 
2.07696068786520e-05 3.77000000000000e+02 1.08572003998678e+23 5.09123124793085e+19 1.31994989344630e+20 
2.70004889422538e-05 3.77000000000000e+02 1.08536986163211e+23 6.61438609805550e+19 1.71567563275405e+20 
8.93093095782720e-05 3.77000000000000e+02 1.08188264089220e+23 2.17344611698769e+20 5.66610209820049e+20 
1.51618130214290e-04 3.77000000000000e+02 1.07842250033702e+23 3.66471467212693e+20 9.60384609829198e+20 
2.13926950850308e-04 3.77000000000000e+02 1.07499060611054e+23 5.13434235339898e+20 1.35283791887102e+21 
2.76235771486327e-04 3.77000000000000e+02 1.07158812972564e+23 6.58143183567682e+20 1.74391529939584e+21 
7.07641929037049e-04 3.77000000000000e+02 1.04891441577130e+23 1.59263997185249e+21 4.40966451369384e+21 
1.13904808658777e-03 3.77000000000000e+02 1.02798533026155e+23 2.39527941016737e+21 6.99020273901262e+21 
1.57045424413849e-03 3.77000000000000e+02 1.00898279474179e+23 3.05537242102561e+21 9.47052382124851e+21 
2.00186040168922e-03 3.77000000000000e+02 9.91969311424129e+22 3.57293125187236e+21 1.18381028230879e+22 
2.43326655923994e-03 3.77000000000000e+02 9.76908409074071e+22 3.95646877107386e+21 1.40832082546965e+22 
2.96843396136445e-03 3.77000000000000e+02 9.60778256741779e+22 4.26716319541374e+21 1.66878498724751e+22 
3.50360136348895e-03 3.77000000000000e+02 9.47187988296308e+22 4.42696033733146e+21 1.90863092777338e+22 
4.03876876561346e-03 3.77000000000000e+02 9.35788049045216e+22 4.47128437219366e+21 2.12776490582279e+22 
4.57393616773796e-03 3.77000000000000e+02 9.26231585902333e+22 4.43278427605801e+21 2.32659418790758e+22 
5.10910356986247e-03 3.77000000000000e+02 9.18200898709323e+22 4.33929050359257e+21 2.50590668626086e+22 
5.64427097198698e-03 3.77000000000000e+02 9.11419657638416e+22 4.21311392543702e+21 2.66676682331011e+22 
6.63649498557938e-03 3.77000000000000e+02 9.01390867576381e+22 3.94768168034373e+21 2.92042907356948e+22 
7.62871899917178e-03 3.77000000000000e+02 8.93773159116388e+22 3.69299258264162e+21 3.12372106230975e+22 
8.62094301276418e-03 3.77000000000000e+02 8.87853256391204e+22 3.47676933556082e+21 3.28536376622959e+22 
9.61316702635658e-03 3.77000000000000e+02 8.83191450547309e+22 3.30373357882380e+21 3.41320703445490e+22 
1.06053910399490e-02 3.77000000000000e+02 8.79500130112409e+22 3.16918596450403e+21 3.51394296601684e+22 
1.15976150535414e-02 3.77000000000000e+02 8.76576517353158e+22 3.06548256198259e+21 3.59315590170616e+22 
1.29831283609473e-02 3.77000000000000e+02 8.73478222213579e+22 2.96184665037077e+21 3.67584898682009e+22 
1.43686416683533e-02 3.77000000000000e+02 8.71222296320259e+22 2.89325372990225e+21 3.73468608878021e+22 
1.57541549757592e-02 3.77000000000000e+02 8.69583236298848e+22 2.84751925427883e+21 3.77661418433311e+22 
1.71396682831652e-02 3.77000000000000e+02 8.68407362643783e+22 2.81564929991444e+21 3.80650564830729e+22 
