scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,noise_std,noise_percent,noise_label,test_mse_scaled_mean,test_mse_scaled_std,test_mse_scaled_min,test_mse_scaled_max,test_rmse_scaled_mean,test_rmse_scaled_std,test_rmse_scaled_min,test_rmse_scaled_max,k1_mse_scaled_mean,k1_mse_scaled_std,k1_mse_scaled_min,k1_mse_scaled_max,k1_rmse_scaled_mean,k1_rmse_scaled_std,k1_rmse_scaled_min,k1_rmse_scaled_max,k2_mse_scaled_mean,k2_mse_scaled_std,k2_mse_scaled_min,k2_mse_scaled_max,k2_rmse_scaled_mean,k2_rmse_scaled_std,k2_rmse_scaled_min,k2_rmse_scaled_max,k3_mse_scaled_mean,k3_mse_scaled_std,k3_mse_scaled_min,k3_mse_scaled_max,k3_rmse_scaled_mean,k3_rmse_scaled_std,k3_rmse_scaled_min,k3_rmse_scaled_max,num_seeds,num_noise_repeats,num_evaluations,fraction_reused_saved_weights,num_reused_saved_weights
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"30, 30, 30",0.05,5.0,5%,0.06039510249501877,0.010725983423210307,0.03283200689382671,0.09468445297063485,0.2447846525024881,0.021835024960886244,0.1811960454696148,0.3077083895031704,0.15989062247362118,0.030276293152577724,0.0818385787940462,0.25743639357608833,0.39807348592579495,0.037837831998318056,0.2860744287664422,0.50738190111206,0.010046970376841415,0.003091227782191126,0.004574070681392408,0.023017894537694608,0.09911404198543951,0.014964521388970442,0.06763187622262455,0.1517164939540016,0.011247714634593724,0.0020552571486997817,0.006186588742274133,0.01726858734677117,0.1056158152336433,0.009656465473466234,0.07865487106514213,0.13140999713405052,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"30, 30, 30",0.1,10.0,10%,0.23708733925249081,0.04126334528488538,0.1417290500735555,0.3701940419170356,0.4850824245445068,0.04227112217505642,0.3764691887439867,0.6084357335964379,0.6277411777156964,0.11676422486420558,0.353381599757316,1.014215349261438,0.7888998112544061,0.07342850182769949,0.5944590816509712,1.0070825930684326,0.039086661477634475,0.01132198585132188,0.018140303894799183,0.0840982632659551,0.1957255977015932,0.027930308579246096,0.13468594542415768,0.28999700561549785,0.04443417856414159,0.008130389609857402,0.026041970219083988,0.07008090233097905,0.20991961168214882,0.019205659028114802,0.16137524661200053,0.2647279779905763,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"50, 50",0.0,0.0,0%,3.859414270269035e-06,2.082522839409255e-06,6.962568151624993e-07,8.261528924912535e-06,0.0018823055141317835,0.0005631456777549231,0.0008344200471959547,0.002874287550839779,9.909011938808999e-06,5.471312912132114e-06,1.379077523351313e-06,2.1002557860656524e-05,0.003005932181466624,0.0009357203592468603,0.0011743413146744488,0.004582854771935995,1.038754757815674e-06,9.573719346326432e-07,1.539030229746885e-07,3.2128579653267765e-06,0.0009200131455090436,0.0004391043172296921,0.00039230475777727767,0.0017924446896143758,6.304761141824322e-07,2.5628318729564434e-07,3.059194370358398e-07,1.0890905768867753e-06,0.0007777310344589514,0.00016023338937161413,0.0005530998436411276,0.001043595025326767,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"50, 50",0.005,0.5,0.5%,0.0005823301586323343,8.020630586610717e-05,0.0003306844803383931,0.0008539548592130064,0.02407474374152821,0.0016564213659079512,0.018184732066719958,0.029222506039232952,0.001513141844209118,0.0002204621528235841,0.000841018717273505,0.002221580783071264,0.03879702039690983,0.0028200948331661524,0.02900032270981661,0.047133648098479114,0.00011952585181860105,3.3079903555412714e-05,6.354952741803643e-05,0.00021695472740621114,0.010832679852012686,0.0014779580312901661,0.00797179574613126,0.014729383130539144,0.00011432277986928408,2.086308843936544e-05,7.225466995821605e-05,0.00018435505949168096,0.01064932417942997,0.0009575838384765765,0.008500274698985677,0.013577741325112986,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"50, 50",0.01,1.0,1%,0.002311307072989923,0.0003389896173384502,0.0014052667140572494,0.0034274385658412438,0.04794460445548995,0.0035571913953417987,0.03748688722816619,0.05854432992050762,0.006004132798836188,0.00094399847164888,0.003349511239679199,0.009035363213490325,0.07724288670010898,0.006145214579319339,0.057874962113846774,0.0950545275801754,0.00047556531820369593,0.00013662215844914745,0.00022523621009686856,0.0011382909508087823,0.021595585855600747,0.0030362867701271205,0.015007871604490377,0.03373856770535439,0.00045422310192988474,8.44525452962259e-05,0.0002837723950831439,0.00078980869260735,0.02122375371506086,0.0019454671104956194,0.01684554525930057,0.02810353523326469,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"50, 50",0.02,2.0,2%,0.009207849521956791,0.0013620871456716149,0.005639361095184127,0.013736575068145775,0.09569196953689625,0.00714311194277957,0.07509567960398339,0.11720313591429955,0.023909974191760754,0.003788114025804712,0.01344142312249182,0.036134631942374006,0.15413769184478654,0.012325824898193675,0.11593715160591025,0.19009111484331404,0.0019003653513670735,0.0005451677138304026,0.0008963038560863001,0.004562866662990688,0.04317082462434484,0.006061113376231566,0.029938334223638764,0.0675489945372297,0.0018132090227425497,0.00033649539346816725,0.001122533034926505,0.0031329219145215335,0.042406815063418674,0.0038611306302580146,0.03350422413556991,0.055972510346790176,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"50, 50",0.05,5.0,5%,0.05743681999085549,0.008514838661507063,0.0354009654650675,0.0860952082774223,0.23899569839474794,0.01785140951623886,0.18815144289924407,0.2934198498353891,0.1490541573190261,0.023610375805910792,0.08436933537813456,0.22461774248513947,0.38485391922777945,0.030724226912035985,0.29046400014138507,0.47393854294110693,0.011928814503278538,0.0034588847552539247,0.00555221054994228,0.028529092156132786,0.1081344737444425,0.015373384261448048,0.07451315689153346,0.1689055717142948,0.011327488150261831,0.0021370207600410734,0.00654348982041733,0.02038820615738554,0.10597972277016428,0.009799315193758226,0.08089184025856581,0.1427872758945472,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,11__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd)__O-(gnd)__O3(X)__O3(exc),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",11,22,3,"50, 50",0.1,10.0,10%,0.22822670419797164,0.0332352144712033,0.14202916063672963,0.3404418582044447,0.4764613153386465,0.03484759778545782,0.3768675637896284,0.583473956749095,0.5929838196857673,0.09289683992321322,0.33855801309745603,0.8882429906094118,0.7676800883071828,0.06050001928327238,0.5818573820941486,0.9424664400441067,0.04693927838233433,0.013286154857577788,0.018587481995184344,0.09373993527191057,0.21460680629523388,0.02975584985504181,0.13633591601329542,0.3061697817746072,0.044757014525813245,0.008547619609152462,0.02544480756135493,0.08102329101758468,0.21064664348896645,0.019646145684233472,0.15951428638637646,0.2846459046211357,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30",0.0,0.0,0%,4.228363404677804e-06,2.18220272648589e-06,1.280781098470148e-06,7.688866397668193e-06,0.0019782895834373044,0.0005617139263708509,0.0011317159972670475,0.0027728805235112805,1.0680731305716673e-05,5.761829190063572e-06,3.0350274996582273e-06,2.026127189348692e-05,0.003133870377000337,0.0009283006631363496,0.0017421330315616622,0.004501252258370655,1.2560234970711016e-06,6.972881084626661e-07,2.249823471611734e-07,2.188720754814355e-06,0.0010634823677746845,0.0003540368706333727,0.0004743230409343124,0.0014794325786646565,7.483354112456375e-07,3.635659359979383e-07,1.1821947107470976e-07,1.8117961573516083e-06,0.0008375545381465964,0.0002166914739043422,0.0003438305848447892,0.0013460297758042384,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30",0.005,0.5,0.5%,0.0006897967665073574,0.00010543858068469075,0.0004336000054328289,0.00108143937496138,0.02618851094793095,0.0019921300894246777,0.020823064266164787,0.03288524555117964,0.0018769607332061993,0.00030388798224184767,0.001140580861319309,0.0030160605845309706,0.04318415938023617,0.0034812943504458627,0.03377248675059787,0.054918672457835056,7.888166145194868e-05,1.4382276331323333e-05,4.559068022710555e-05,0.000136472628771811,0.00884586592423253,0.0007961797900572977,0.006752087101563897,0.01168215000639056,0.00011354790486392384,2.279199086717775e-05,6.872304569507825e-05,0.00024577269621502753,0.010607367756628848,0.0010169757808826045,0.008289936410798232,0.01567713928671387,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30",0.01,1.0,1%,0.00275003401216598,0.0004111408835010073,0.0017094596673728044,0.004201994787503263,0.05229702989627947,0.0038848947491097025,0.04134561243194741,0.06482279527684118,0.007484901516120135,0.001185522558761265,0.00447666940035111,0.011700115174816155,0.0862493750030863,0.006786897866754875,0.06690791732187686,0.10816707065838548,0.0003159707425229932,5.439382333119216e-05,0.00019357780281857196,0.000489694230208606,0.01771156077116622,0.001508989793793665,0.013913224026751382,0.022129035907797835,0.00044922977785481197,9.725110844863086e-05,0.0002736709657364944,0.0009321365102225165,0.02108677500164413,0.0021422350038867817,0.016543003528274255,0.030530910733591238,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30",0.02,2.0,2%,0.010971207994120779,0.0016465556164783563,0.006856139859232062,0.01670594328068878,0.10445470614777103,0.0077829166887515115,0.08280181072435591,0.1292514730310211,0.029852278463061186,0.00474648034545327,0.017934698667663004,0.047126870287671166,0.1722436075759444,0.013597070017761928,0.1339204938299699,0.21708724119042824,0.0012619710754738815,0.00021632296024162509,0.0007693371709330954,0.0019421001170105456,0.03539737824934951,0.003003204394967806,0.02773692792890185,0.0440692649928558,0.0017993744438272708,0.0003898883409122752,0.0010908550672541306,0.0037323492017753714,0.04220204493562905,0.004290438992140553,0.03302809511997522,0.06109295541856992,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30",0.05,5.0,5%,0.06877116970077206,0.01056106105513753,0.042280638784936535,0.10755109822158732,0.26148566246031263,0.019935183905771044,0.2056225639003087,0.32794984101473096,0.18709568993357958,0.030506373727351276,0.11175583023257975,0.3035117559700797,0.43113838323196285,0.034906024035884366,0.3342990132091026,0.5509190103545889,0.007917421990314841,0.0013373937415194792,0.005401418070259378,0.012324354774874416,0.08867000683833327,0.007428987295409808,0.07349434039611062,0.11101511057002292,0.011300397178421757,0.0024224986330930345,0.006733545327081967,0.023369935981282862,0.10576449843343301,0.010703010587455875,0.0820581825723795,0.15287228650505252,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30",0.1,10.0,10%,0.2761282180033118,0.042695040321623856,0.16612171005334675,0.4213909062363493,0.523923359795716,0.040455192747422715,0.4075803111698929,0.6491462903201013,0.7505909305657836,0.12313053859080761,0.4329947760054753,1.1762434917821794,0.8634722697196612,0.07084573230212088,0.6580233856068303,1.0845475977485632,0.032523399931366305,0.005954408282315067,0.020578975022974868,0.05194842416359791,0.17961037472096503,0.016253419889552298,0.14345373826768987,0.2279219694623533,0.045270323512785406,0.009950222028244827,0.028360248877211624,0.09421646019352589,0.21164093448527055,0.021900626854690616,0.16840501440637576,0.3069469989974261,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30, 30",0.0,0.0,0%,1.2911808257870895e-06,4.6809247545274555e-07,7.022997206392508e-07,2.5725336564796917e-06,0.001118517778649031,0.00020049763811664498,0.0008380332455453368,0.0016039119852659285,2.408736513340948e-06,9.469392751178501e-07,1.2590671034384826e-06,4.983593800780284e-06,0.0015244274418001304,0.0002916678992214403,0.0011220815939308882,0.002232396425543699,7.018290519664738e-07,3.87315331286136e-07,2.2884601498240896e-07,1.4551451466537912e-06,0.0008044572081961141,0.00023412536998361117,0.00047837852688264445,0.0012062939719047721,7.629769120538476e-07,4.523294889007811e-07,1.8935641600492657e-07,2.1771207551690706e-06,0.0008407317242457687,0.00023725049925992197,0.0004351510266619241,0.001475506948532968,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30, 30",0.005,0.5,0.5%,0.0006956947453411888,0.00010925726127329461,0.0004429374788093147,0.0012324950974101512,0.02629647040454831,0.002049607726733922,0.02104607989173553,0.035106909539436126,0.0018885348853348808,0.0003047706921921196,0.001166109075771715,0.0031998694257655115,0.04331782727190642,0.0034829661798079265,0.03414833928277794,0.05656738835906702,8.116385411659739e-05,1.682018765498566e-05,4.4787267722101734e-05,0.0001562009978770007,0.008963576975387529,0.0009056447448694958,0.0066923290207596435,0.01249803976137861,0.00011738549657208823,3.9879290122533286e-05,6.628502683001081e-05,0.00036751407010812367,0.010722531057442338,0.0015552721539830693,0.008141561694786253,0.019170656486101972,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,2__O2(a)__O2(b),"O2(a), O2(b)",2,4,3,"30, 30, 30",0.01,1.0,1%,0.002781566399650352,0.00044632723144258385,0.001750799832640862,0.004279470643511915,0.052574318682585594,0.004189426326437151,0.041842560063180434,0.06541766308507141,0.0075537611917658246,0.0012462793946461472,0.00461357654958998,0.01151802035513966,0.08662066895076405,0.007123747027882019,0.06792331374123306,0.10732204039776573,0.000325642265945293,6.591025962545805e-05,0.00021797426252227582,0.0006341112984743536,0.017960135339911122,0.0017559935366111314,0.014763951453532886,0.025181566640587585,0.00046529574123993815,0.00017566386483817658,0.00027041486446789166,0.001416382818278379,0.021309135047316654,0.0033532993179775953,0.016444295803344444,0.03763486174118857,20,20,400,1.0,400
