scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,seed,noise_repeat,noise_std,noise_percent,noise_label,noise_rng_seed,reused_saved_weights,saved_weights_path,test_mse_scaled,test_rmse_scaled,k1_mse_scaled,k1_rmse_scaled,k2_mse_scaled,k2_rmse_scaled,k3_mse_scaled,k3_rmse_scaled
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,10,0.005,0.5,0.5%,32117345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0007303096057556265,0.027024241076404467,0.001950711559604521,0.04416686042277084,0.00011380675428141806,0.01066802485380579,0.0001264105033809404,0.011243242565245153
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,11,0.005,0.5,0.5%,32127345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0006072000709145205,0.024641429968947023,0.0015848435604225485,0.03981009370024829,9.505866201044987e-05,0.00974980317803646,0.00014169799031056308,0.011903696497750733
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,12,0.005,0.5,0.5%,32137345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.00084324129410896,0.029038617289894503,0.002290813638980569,0.047862444974954725,0.00011084491239773619,0.010528291048301058,0.00012806533094857463,0.011316595377964816
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,13,0.005,0.5,0.5%,32147345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0007648155382274139,0.027655298556107,0.002062158350320553,0.04541099371650606,9.299353367192787e-05,0.009643315491672346,0.00013929473068976072,0.011802318869178239
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,14,0.005,0.5,0.5%,32157345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0008494343770864502,0.029145057507001942,0.0023013221808352836,0.047972097940733045,0.00011538174456833694,0.010741589480534849,0.00013159920585573026,0.01147166970653053
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,15,0.005,0.5,0.5%,32167345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0008948807598384353,0.029914557657408795,0.0024264122214200535,0.04925862585801652,0.00010926868931782074,0.010453166473266402,0.0001489613687774316,0.012204973116620601
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,16,0.005,0.5,0.5%,32177345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0007683499292102258,0.027719125693467062,0.002084601853139656,0.045657440282386136,9.648807207862653e-05,0.009822834218219634,0.00012395986241239498,0.0111337263489092
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,17,0.005,0.5,0.5%,32187345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0005556372427186998,0.023571958822268035,0.0014910904233820688,0.03861464001362785,6.902038448859393e-05,0.008307850774333513,0.00010680092028543697,0.010334453071422646
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,18,0.005,0.5,0.5%,32197345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0008238022667657607,0.028701955800358985,0.002214919587058606,0.04706293219784129,0.0001072800530051321,0.010357608459732976,0.0001492071602335443,0.012215038282115382
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,19,0.005,0.5,0.5%,32207345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",0.0008412713724980854,0.029004678458794977,0.002294641362484733,0.04790241499637292,0.00011272333031913994,0.010617124390301732,0.00011644942469038355,0.010791173462158021
