Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.47444995640932e+22 0.00000000000000e+00 0.00000000000000e+00 
2.58543136744429e-16 3.77000000000000e+02 2.47444995640930e+22 6.84067678189445e+07 1.92410036289005e+08 
5.17086273488858e-16 3.77000000000000e+02 2.47444995640929e+22 1.36813535637886e+08 3.84820072577987e+08 
7.75629410233288e-16 3.77000000000000e+02 2.47444995640927e+22 2.05220303456825e+08 5.77230108866946e+08 
3.36106077767758e-15 3.77000000000000e+02 2.47444995640911e+22 8.89287981645983e+08 2.50133047175453e+09 
5.94649214512187e-15 3.77000000000000e+02 2.47444995640894e+22 1.57335565983487e+09 4.42543083463982e+09 
8.53192351256616e-15 3.77000000000000e+02 2.47444995640878e+22 2.25742333802350e+09 6.34953119752279e+09 
3.43862371870091e-14 3.77000000000000e+02 2.47444995640713e+22 9.09810011988634e+09 2.55905348261517e+10 
6.02405508614520e-14 3.77000000000000e+02 2.47444995640548e+22 1.59387769017226e+10 4.48315384545522e+10 
8.60948645358949e-14 3.77000000000000e+02 2.47444995640384e+22 2.27794536835318e+10 6.40725420827200e+10 
3.44638001280324e-13 3.77000000000000e+02 2.47444995638738e+22 9.11862214992874e+10 2.56482578344322e+11 
6.03181138024753e-13 3.77000000000000e+02 2.47444995637092e+22 1.59592989312384e+11 4.48892614583080e+11 
8.61724274769183e-13 3.77000000000000e+02 2.47444995635445e+22 2.27999757122773e+11 6.41302650798559e+11 
3.44715564221347e-12 3.77000000000000e+02 2.47444995618984e+22 9.12067434993041e+11 2.56540301094588e+12 
6.03258700965777e-12 3.77000000000000e+02 2.47444995602523e+22 1.59613511259745e+12 4.48950336880868e+12 
8.61801837710206e-12 3.77000000000000e+02 2.47444995586062e+22 2.28020278993098e+12 6.41360372434370e+12 
3.44723320515450e-11 3.77000000000000e+02 2.47444995421450e+22 9.12087953990494e+12 2.56546070789471e+13 
6.03266457259879e-11 3.77000000000000e+02 2.47444995256838e+22 1.59615562632934e+13 4.48956102050977e+13 
8.61809594004308e-11 3.77000000000000e+02 2.47444995092226e+22 2.28022329595930e+13 6.41366130984700e+13 
3.44724096144860e-10 3.77000000000000e+02 2.47444993446109e+22 9.12089975864601e+13 2.56546621957524e+14 
6.03267232889289e-10 3.77000000000000e+02 2.47444991799991e+22 1.59615759554777e+14 4.48956607971300e+14 
8.61810369633718e-10 3.77000000000000e+02 2.47444990153874e+22 2.28022518814208e+14 6.41366570707258e+14 
3.44724173707801e-09 3.77000000000000e+02 2.47444973692712e+22 9.12089877795723e+14 2.56546419060252e+15 
6.03267310452230e-09 3.77000000000000e+02 2.47444957231564e+22 1.59615697092230e+15 4.48955952597285e+15 
8.61810447196659e-09 3.77000000000000e+02 2.47444940770431e+22 2.28022379316049e+15 6.41365253356881e+15 
3.44724181464095e-08 3.77000000000000e+02 2.47444776160336e+22 9.12086865434778e+15 2.56543818657467e+16 
6.03267318208524e-08 3.77000000000000e+02 2.47444611551649e+22 1.59614869301295e+16 4.48948827485374e+16 
8.61810454952953e-08 3.77000000000000e+02 2.47444446944396e+22 2.28020781172872e+16 6.41351508613438e+16 
3.44724182239725e-07 3.77000000000000e+02 2.47442800995591e+22 9.12056539541917e+16 2.56517760258777e+17 
6.03267318984154e-07 3.77000000000000e+02 2.47441155187579e+22 1.59606571338809e+17 4.48877527822791e+17 
8.61810455728583e-07 3.77000000000000e+02 2.47439509523002e+22 2.28004780075264e+17 6.41214025840337e+17 
3.44724182317287e-06 3.77000000000000e+02 2.47423060519311e+22 9.11842479315494e+17 2.56333936550967e+18 
6.03267319061717e-06 3.77000000000000e+02 2.47406625750955e+22 1.59541112144449e+18 4.48315575246326e+18 
8.61810455806146e-06 3.77000000000000e+02 2.47390205302638e+22 2.27870890597209e+18 6.40064984690659e+18 
1.12035359255058e-05 3.77000000000000e+02 2.47373799193608e+22 2.96173525833068e+18 8.31581894803058e+18 
3.70578495999487e-05 3.77000000000000e+02 2.47210521674173e+22 9.77709067985633e+18 2.73406119920680e+19 
6.29121632743916e-05 3.77000000000000e+02 2.47048661239053e+22 1.65653825995874e+19 4.61361151765220e+19 
8.87664769488345e-05 3.77000000000000e+02 2.46888203579413e+22 2.33266867434427e+19 6.47050388168804e+19 
1.14620790623277e-04 3.77000000000000e+02 2.46729133827412e+22 3.00610837014988e+19 8.30501953010421e+19 
2.90402101959582e-04 3.77000000000000e+02 2.45683325555845e+22 7.51407245907955e+19 2.02052567835701e+20 
4.66183413295887e-04 3.77000000000000e+02 2.44696616208640e+22 1.19006514805312e+20 3.11662856847658e+20 
6.41964724632192e-04 3.77000000000000e+02 2.43764880914787e+22 1.61685221401685e+20 4.12652502425580e+20 
8.17746035968497e-04 3.77000000000000e+02 2.42884316940575e+22 2.03204147257825e+20 5.05727445555674e+20 
9.93527347304802e-04 3.77000000000000e+02 2.42051421304686e+22 2.43590913607774e+20 5.91533040033698e+20 
1.49931496493293e-03 3.77000000000000e+02 2.39892231046957e+22 3.53733065060381e+20 8.03086788674272e+20 
