epoch,train_loss,val_loss,train_loss_smooth,val_loss_smooth
1,0.21357118325101004,0.07087514728307724,0.1303282485458586,0.05619407439827919
2,0.05237990674045351,0.0501712641119957,0.122917666648825,0.05446757477223873
3,0.04729772801200549,0.04845499396324158,0.11543893617722722,0.05267037904262543
4,0.045802342626783586,0.04705673187971115,0.10789659094247553,0.050811564558744436
5,0.04427849413620101,0.045148205459117886,0.10029930440750386,0.048897413954138755
6,0.04274909089008967,0.04326619073748589,0.0926511582404375,0.046934957605600354
7,0.041014240350988176,0.041437855511903765,0.08495784473684098,0.044927919217944146
8,0.03930396376384629,0.03961104929447174,0.0772258522712522,0.04289367795586586
9,0.03748726134498914,0.03785319596529007,0.06946076775193215,0.040821417593955994
10,0.03568776610824797,0.03569401666522026,0.06166783730304904,0.03873027108311653
11,0.033783719953563475,0.033535713851451876,0.053856539578404694,0.03661636880338192
12,0.03194266771276792,0.03174735948443413,0.046025722389916576,0.0344898375838995
13,0.03005364974339803,0.029498368352651596,0.03818313626282745,0.032349874094128615
14,0.02830663582517041,0.027712656632065773,0.030331133383015792,0.030203547081351284
15,0.02660292146106561,0.025945254042744635,0.02892120275050402,0.0288783691495657
16,0.02501255238221751,0.02440478518605232,0.027709659957389037,0.027623421341180805
17,0.02363901987671852,0.02302138216793537,0.026555672695239382,0.026416797772049905
18,0.02236752907435099,0.021813738569617273,0.025459037795000604,0.02528487547934056
19,0.021238345661097103,0.020699187591671945,0.024421573754648367,0.0242245096385479
20,0.020271371611290508,0.02001911573112011,0.023451783642007243,0.023234742173552515
21,0.019444070268008443,0.01906863823533058,0.022546437447435324,0.022319151300191884
22,0.018747922028932308,0.018596484512090682,0.021711425491008494,0.021470546537637712
23,0.01828874013490147,0.018027590289711952,0.02094692749530077,0.02070857297778129
24,0.017800753538807234,0.017711866796016693,0.02025790057414108,0.020025187095999715
25,0.01750653007378181,0.017376060038805007,0.019638680935733847,0.019409957000613213
26,0.0172711112557186,0.017216971963644027,0.019092237593233585,0.01888483940064907
27,0.01713164092765914,0.017041815817356108,0.018613043851653733,0.018426694473624227
28,0.017009158184130988,0.017081298753619193,0.01820164778696166,0.018038246604800225
29,0.01695266107304229,0.016891142651438713,0.017848846072951955,0.01770737030804157
30,0.01686262163023154,0.016850148141384125,0.017548217165304556,0.017428861501812935
31,0.016812489881283706,0.01675704471766949,0.017296917312509482,0.01719817940294743
32,0.01676948753496011,0.016693668887019158,0.01708717972735564,0.017013519683480263
33,0.01667030889954832,0.016721277460455895,0.01691155211428801,0.0168452784717083
34,0.016611962434318332,0.01663807690143585,0.016765117919776175,0.01673463282734156
35,0.016575316215554872,0.01664467766880989,0.0166482867265741,0.01661588644236326
36,0.016558046924571197,0.016451066806912423,0.016542517237365245,0.016530727052688595
37,0.016462176752587158,0.0163666070997715,0.016453598454760184,0.016439780363440515
