experiment_folder,run_timestamp,hidden_size_label,num_species_kept,test_mse,baseline_num_species,baseline_test_mse,mse_ratio_vs_baseline,relative_deterioration_test_mse_pct,absolute_relative_deterioration_test_mse_pct,mean_rel_error_avg,mean_rel_error_k1,mean_rel_error_k2,mean_rel_error_k3,max_rel_error_k1,max_rel_error_k2,max_rel_error_k3,training_time_s
3__O2(X)_O2(a)_O2(b),2026-04-10_20-31-52,"50, 50",3,2.739468300205772e-06,11,2.0479101294768043e-06,1.337689706581824,33.76897065818241,33.76897065818241,0.0021135374360406666,0.0038119903765618,0.0013729723868891,0.0011556495446711,0.017653489485383,0.0045863487757742,0.0038357677403837,327.29126811027527
4__O2(X)_O2(a)_O2(b)_O2(Hz),2026-04-10_20-18-21,"50, 50",4,5.703592250938527e-06,11,2.0479101294768043e-06,2.785079368886011,178.5079368886011,178.5079368886011,0.0030415492171110667,0.0064089270308613,0.0017406516708433,0.0009750689496286,0.0301691740751266,0.0060103093273937,0.0035030012950301,174.52882170677185
5__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X),2026-04-10_14-00-05,"50, 50",5,1.199909888782713e-06,11,2.0479101294768043e-06,0.5859192117425893,-41.40807882574107,41.40807882574107,0.0013280079195586,0.0023966790176928,0.0006806039600633,0.0009067407809197,0.0120906140655279,0.0037654400803148,0.0029501009266823,408.9079487323761
6__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P),2026-04-10_12-19-38,"50, 50",6,4.429010971307434e-07,11,2.0479101294768043e-06,0.21626979170413832,-78.37302082958617,78.37302082958617,0.0008118827051172001,0.0013080298667773,0.0004242545110173,0.000703363737557,0.006864970549941,0.0033719670027494,0.0032801735214889,415.7716455459595
7__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D),2026-04-09_15-54-29,"50, 50",7,2.473540462233359e-06,11,2.0479101294768043e-06,1.207836431213558,20.783643121355812,20.783643121355812,0.001914372900500833,0.0037495177239179,0.001044375821948,0.0009492251556366,0.0187554974108934,0.0060362527146935,0.0031675747595727,362.5448274612427
8__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd),2026-04-10_12-00-54,"50, 50",8,9.61718228609243e-07,11,2.0479101294768043e-06,0.4696095862638956,-53.03904137361044,53.03904137361044,0.0013257298657359667,0.0023442914243787,0.000736697926186,0.0008962002466432,0.0116028878837823,0.0070698237977921,0.0030463843140751,400.54008436203
9__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd)_O-(gnd),2026-04-09_16-12-01,"50, 50",9,3.550456085577025e-06,11,2.0479101294768043e-06,1.7336972137952598,73.36972137952597,73.36972137952597,0.0023379492340608998,0.0043332972563803,0.001730618183501,0.0009499322623014,0.0225320421159267,0.0072570038028061,0.0037964975927025,289.84549260139465
10__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd)_O-(gnd)_O3(X),2026-04-10_11-50-30,"50, 50",10,3.591597305785399e-06,11,2.0479101294768043e-06,1.7537865817886122,75.37865817886123,75.37865817886123,0.0023473313776775665,0.0045811445452272,0.0013972293818369,0.0010636202059686,0.0254180673509836,0.0065214638598263,0.0049198828637599,194.12411642074585
11__O2(X)_O2(a)_O2(b)_O2(Hz)_O2+(X)_O(3P)_O(1D)_O+(gnd)_O-(gnd)_O3(X)_O3(exc),2026-04-09_15-18-35,"50, 50",11,2.0479101294768043e-06,11,2.0479101294768043e-06,1.0,0.0,0.0,0.0018079131259582668,0.0033734685275703,0.0011964194709435,0.000853851379361,0.0164805464446544,0.0093437973409891,0.0026543440762907,255.15589714050293
