architecture,seed,training_time_s,epochs_ran,best_val_loss,observed_species_count,repeats,test_mse,test_mse_within_subset_std,test_rmse,test_rmse_within_subset_std,test_mse_unscaled,test_mse_unscaled_within_subset_std,test_rmse_unscaled,test_rmse_unscaled_within_subset_std,mean_rel_error_avg,mean_rel_error_avg_within_subset_std,mean_rel_error_k1,mean_rel_error_k1_within_subset_std,mean_rel_error_k2,mean_rel_error_k2_within_subset_std,mean_rel_error_k3,mean_rel_error_k3_within_subset_std
"50, 50",34,174.29717302322388,1770,0.004892036616802216,5,50,0.007527597440639511,0.006533572829317754,0.07777339543117794,0.038456422139158244,8.628523320049348e-42,1.286072628037709e-41,2.3293061207120966e-21,1.7896525685346055e-21,0.09393893677741288,0.04608483448487921,0.16982449017465115,0.07534330963018916,0.0380198048427701,0.023359760297613327,0.07397251550108194,0.05606678510970446
"50, 50",34,174.29717302322388,1770,0.004892036616802216,6,50,0.004850892013637349,0.004932703710837311,0.061295841240258796,0.03307131476500953,3.5734792398440024e-42,5.6655886038177614e-42,1.5799685935007584e-21,1.0378720939476299e-21,0.07445205297321081,0.03969694508864759,0.13905337914824487,0.0776990001091171,0.03274519421160221,0.018732100107842847,0.051557582393288615,0.03639340553851883
"50, 50",34,174.29717302322388,1770,0.004892036616802216,7,50,0.004710827869712375,0.005285169651245479,0.058634257096698915,0.03567704814626048,3.878037448080358e-42,6.200634601796141e-42,1.608610610436396e-21,1.1359618620674744e-21,0.07197257090359926,0.04323521378458769,0.13322852298617363,0.08444511557021013,0.030778896659612656,0.01770358439617834,0.051910294853150844,0.03940039979612368
"50, 50",34,174.29717302322388,1770,0.004892036616802216,8,50,0.0017586163704982028,0.002322562306672268,0.03701472950712728,0.019711067196182038,1.6222832321488408e-42,2.6470820600478648e-42,1.1270997118055282e-21,5.932364383588859e-22,0.045188872776925564,0.021737545906211825,0.0796580071002245,0.04648813370481792,0.02036501083523035,0.007398769162596534,0.035543598718941215,0.019559125361246984
"50, 50",34,174.29717302322388,1770,0.004892036616802216,9,50,0.0018529636727180332,0.0030527573213989996,0.036177522323987354,0.023327034771171186,1.884354070946868e-42,3.6249906862446284e-42,1.1527365629115991e-21,7.453539343651581e-22,0.04425779223442078,0.027129727028334636,0.07885295659303665,0.05491761031585923,0.017369519788771867,0.006390652182793431,0.03655090350657701,0.026131879628800127
"50, 50",34,174.29717302322388,1770,0.004892036616802216,10,50,0.0008171989844413474,0.0009841223500250463,0.025704095820825154,0.01250993375183045,8.258972889037607e-43,6.165463481997416e-43,8.677727176256022e-22,2.6994036276266118e-22,0.03380331844091415,0.012596069161564798,0.05889150083065033,0.02851783815591144,0.014471758045256139,0.005788868382438887,0.028046697974205018,0.00926370969960229
"50, 50",34,174.29717302322388,1770,0.004892036616802216,11,1,0.0003410333301872015,0.0,0.018467087755983658,0.0,4.652310901558393e-43,0.0,6.820785073258351e-22,0.0,0.02871551178395748,0.0,0.052305907011032104,0.0,0.010755438357591629,0.0,0.02308518812060356,0.0
"50, 50",35,163.1961636543274,1663,0.005222491417080164,3,50,0.01577099270420149,0.005952055776780157,0.1227411348772133,0.0265632549446641,1.3477632577937516e-41,1.3334156321150297e-41,3.2214429025067594e-21,1.7606641371443744e-21,0.14657091319561005,0.03756531054065889,0.26110065206885336,0.04919090899124262,0.07726852208375931,0.07159104119099176,0.10134355995804072,0.052491711902409255
"50, 50",35,163.1961636543274,1663,0.005222491417080164,4,50,0.01041520175524056,0.006207374693490873,0.09592185566248877,0.03484536355823008,1.0318685449810082e-41,1.1346919731753028e-41,2.7070076207963437e-21,1.7293915666385695e-21,0.11397703438997268,0.04073298013211308,0.20541037365794182,0.06875701822514041,0.04809759598225355,0.0318378611655898,0.08842312898486852,0.05251374191763967
"50, 50",35,163.1961636543274,1663,0.005222491417080164,5,50,0.009049691461841576,0.006452319126264208,0.08729367148409935,0.037808813531605465,9.745274118208367e-42,1.1128852178371301e-41,2.606499782993019e-21,1.7179735153563082e-21,0.10574891969561577,0.04660833744758755,0.19009559236466886,0.07919185673560045,0.03921389607712626,0.028094422255983048,0.08793727304786443,0.057351038726468795
"50, 50",35,163.1961636543274,1663,0.005222491417080164,6,50,0.006562931947701145,0.005367415842007963,0.07292712356116242,0.03527841545188919,5.368066131166223e-42,7.285679625828343e-42,1.9278098820988956e-21,1.2851518157976771e-21,0.08750563878566027,0.04081297655470848,0.16314069516956806,0.07830148389692265,0.03426978796720505,0.017069775354071993,0.06510644041001797,0.04517826436286178
"50, 50",35,163.1961636543274,1663,0.005222491417080164,7,50,0.005646279088105075,0.005598984074426047,0.06522621614121574,0.03730710141520622,5.6155354399659856e-42,7.68746238249383e-42,1.950365530180042e-21,1.345960526409117e-21,0.08107502393424511,0.042734950401814825,0.14617561124265194,0.07926776696465473,0.03027492206543684,0.016233071951474845,0.06677453856915236,0.04720726205616299
"50, 50",35,163.1961636543274,1663,0.005222491417080164,8,50,0.0033007594998343847,0.0038876219167151595,0.049891105085213966,0.028489245922111064,3.000824609413023e-42,4.730173307474514e-42,1.4761141746390933e-21,9.065933778947271e-22,0.061980629079043864,0.03387534501788223,0.11185064062476158,0.06433935957942354,0.024740260522812606,0.014379631524986565,0.04935098569840193,0.03392813211046034
"50, 50",35,163.1961636543274,1663,0.005222491417080164,9,50,0.0013180555339204147,0.0014633214318476907,0.03252562084723486,0.016128841322994525,1.2625138644180872e-42,9.71524821920216e-43,1.0623813733751906e-21,3.658683942670244e-22,0.04459997415542603,0.017771075624515728,0.07833990346640349,0.039150667080379196,0.01926752345636487,0.009199887863668743,0.03619249388575554,0.011787248546971307
"50, 50",35,163.1961636543274,1663,0.005222491417080164,10,50,0.0011318040295736865,0.0012606510666219287,0.030361527936832496,0.01449074362876613,1.099935216587122e-42,1.0380203255085977e-42,9.748421722097761e-22,3.8680480331615187e-22,0.04295647546648979,0.015986713934213314,0.07872600048780441,0.03511355973363054,0.017471846248954533,0.006387706381590867,0.03267157603055239,0.013198723739839357
"50, 50",35,163.1961636543274,1663,0.005222491417080164,11,1,0.0005614376859739423,0.0,0.023694676321358396,0.0,5.6192068419425165e-43,0.0,7.496136899725429e-22,0.0,0.0406481996178627,0.0,0.08243883401155472,0.0,0.013697084970772266,0.0,0.025808673352003098,0.0
"50, 50",36,181.62114644050598,1848,0.004898245856165886,3,50,0.015145849010441453,0.008423587978060981,0.11694377148311279,0.0383406223442832,1.4664252117527773e-41,1.7559193334907878e-41,3.193767680779407e-21,2.1128417164417926e-21,0.14104512505233288,0.052027715300597174,0.2370006175339222,0.06383221933903357,0.08424015602096915,0.07637990431664679,0.10189460813999177,0.06107112307766685
"50, 50",36,181.62114644050598,1848,0.004898245856165886,4,50,0.011967589417472481,0.007689789934469534,0.10136127516400141,0.04115192965828055,1.5431491052714897e-41,1.5352114262553408e-41,3.3517830624528456e-21,2.0486681905494406e-21,0.12203212313354016,0.049833713161576615,0.20665243357419968,0.07368075783447031,0.05423555359244347,0.043236483930050654,0.1052083894982934,0.058584265378163206
"50, 50",36,181.62114644050598,1848,0.004898245856165886,5,50,0.00966685140854679,0.005774195272940517,0.09169599733536792,0.03547809861335566,8.436181092836124e-42,8.315921748215434e-42,2.504707853258643e-21,1.4705848029476596e-21,0.1071601478010416,0.038078249550188015,0.19665447428822516,0.07334827887751315,0.04415975570678711,0.03279728175561242,0.0806662168726325,0.04457128362200664
"50, 50",36,181.62114644050598,1848,0.004898245856165886,6,50,0.0075301126495469365,0.006083860333795535,0.07815864003150548,0.03770065832279968,7.74660211854188e-42,9.083546208051895e-42,2.3316016704684476e-21,1.519945975622365e-21,0.09193799465894699,0.039033688060696244,0.16573587343096732,0.07474112622172686,0.03588528357446194,0.01711828583171174,0.07419282633811236,0.044673438565471395
"50, 50",36,181.62114644050598,1848,0.004898245856165886,7,50,0.004680540692061186,0.004238872666057141,0.06145211570273878,0.03006955549585646,3.433209263565088e-42,4.755150033548249e-42,1.6130780479425051e-21,9.116953848797776e-22,0.07306112594902515,0.031025693295805134,0.13680354550480842,0.06252033346897098,0.03130329389125109,0.01926849853610222,0.051076531819999216,0.028439933503274638
"50, 50",36,181.62114644050598,1848,0.004898245856165886,8,50,0.0023377602483378723,0.003366259230975974,0.041068755935649376,0.025517004805343767,1.980623275445983e-42,3.710408531354734e-42,1.2023620833416192e-21,7.3140187037523e-22,0.05323578357696533,0.026369452230957297,0.0923001816123724,0.05406790345117479,0.02634851122274995,0.012652920066934869,0.04105865724384785,0.026765943560097413
"50, 50",36,181.62114644050598,1848,0.004898245856165886,9,50,0.001682999514741823,0.0023196526584018905,0.03597185817592289,0.019723715018046484,1.6494403963874556e-42,2.825765990664005e-42,1.1333746921243464e-21,6.040713564137094e-22,0.047601901553571226,0.02113885927230428,0.08480583868920803,0.044956104084503554,0.020454573929309845,0.006559545818608974,0.03754529323428869,0.020221600929758367
"50, 50",36,181.62114644050598,1848,0.004898245856165886,10,50,0.0009631397313205525,0.0009756663411910012,0.02861256012490384,0.012019198576415795,9.56918695318131e-43,5.9040438695856576e-43,9.410784361468418e-22,2.670020081151923e-22,0.03920169655233621,0.01240203599928489,0.07001856684684754,0.02934987187132562,0.01650238186120987,0.0045451037704352356,0.031084144189953804,0.00872549819770405
"50, 50",36,181.62114644050598,1848,0.004898245856165886,11,1,0.0003722846449818462,0.0,0.019294679188362945,0.0,5.6192068419425165e-43,0.0,7.496136899725429e-22,0.0,0.029507668688893318,0.0,0.05086761340498924,0.0,0.012756403535604477,0.0,0.024898990988731384,0.0
"50, 50",37,179.09447646141052,1823,0.005015601199120283,3,50,0.01627509160665795,0.007347533289745684,0.12294028398051385,0.03407019491356865,2.1871046041642448e-41,1.898289888942884e-41,4.1138897594497764e-21,2.224175597549958e-21,0.14818879529833795,0.04705196936065691,0.23861614659428595,0.052952148130367666,0.07967854615300894,0.06301013822794153,0.12627169460058213,0.06653725793102458
"50, 50",37,179.09447646141052,1823,0.005015601199120283,4,50,0.013177330796606839,0.007549595434159412,0.10734119860725437,0.04068412317065234,1.5211963635293772e-41,1.463128523111161e-41,3.3167867517122545e-21,2.0520451454487657e-21,0.1275653201714158,0.05114927453780886,0.21746274158358575,0.07293806995941614,0.06242563843727112,0.05378565838042074,0.1028075808659196,0.06320639993905705
"50, 50",37,179.09447646141052,1823,0.005015601199120283,5,50,0.008137894641258754,0.0057232018353437115,0.08261623912916638,0.0362277748890427,6.572538213191976e-42,8.950753746564608e-42,2.0991081937587477e-21,1.4718298149198036e-21,0.09693204831331968,0.04133336332365967,0.18048866741359235,0.07648342481318318,0.043633769117295745,0.028154965087601007,0.06667371183633804,0.04543869959471463
"50, 50",37,179.09447646141052,1823,0.005015601199120283,6,50,0.007177947206655517,0.006002315532265098,0.0753313500087782,0.038770283884832064,7.023756318704567e-42,8.478358232049786e-42,2.1850170614327382e-21,1.499818909052826e-21,0.09101477105170488,0.045931797268280436,0.16455115526914596,0.08363898171880091,0.034306494239717725,0.022399387202625996,0.07418666850775481,0.05322725955461731
"50, 50",37,179.09447646141052,1823,0.005015601199120283,7,50,0.004300136331003159,0.005361837842468924,0.05471491569527557,0.03614435407448924,4.505286666681433e-42,7.178118526925757e-42,1.664460456831285e-21,1.3171401042889947e-21,0.06668748840689659,0.041434186373036495,0.11998295284807682,0.07670433116864543,0.025526508633047344,0.01286195502367942,0.05455300413072109,0.04459120580849797
"50, 50",37,179.09447646141052,1823,0.005015601199120283,8,50,0.003030416218098253,0.0035143329406173104,0.04768786646060647,0.027500611093821504,2.3462780967269006e-42,4.160021369225779e-42,1.2911969715263774e-21,8.240682480523156e-22,0.05970756124705076,0.03077519286094373,0.11062991239130497,0.060049139846993234,0.026111354753375053,0.015097119651300544,0.04238141503185034,0.029009913334830755
"50, 50",37,179.09447646141052,1823,0.005015601199120283,9,50,0.0012424212071346118,0.0023088248358240034,0.03018495784766051,0.018201360577428556,1.3424999807617477e-42,3.224635702787599e-42,9.593119264084083e-22,6.497850480061362e-22,0.04101113498210907,0.020347455286628985,0.07491902761161327,0.03873935249602285,0.01789259547367692,0.005939237570978168,0.03022178217768669,0.02109729158515938
"50, 50",37,179.09447646141052,1823,0.005015601199120283,10,50,0.0008387018024222925,0.0008990966181795469,0.026776212241854266,0.011033415627151285,7.062544260197078e-43,7.420562224469716e-43,7.712873433485099e-22,3.3372183028700044e-22,0.0371163535490632,0.012103411050966111,0.07159921824932099,0.025595144870862473,0.015369594283401965,0.003791400483813815,0.024380252175033094,0.011136747756914325
"50, 50",37,179.09447646141052,1823,0.005015601199120283,11,1,0.00045302114449441433,0.0,0.021284293375501435,0.0,3.461207206882298e-43,0.0,5.883202535084355e-22,0.0,0.03265584260225296,0.0,0.066353939473629,0.0,0.012943688780069351,0.0,0.01866990327835083,0.0
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,3,50,0.01503878228366375,0.007768145901565337,0.11708681927933866,0.03646174755426904,1.513029596079292e-41,1.6457154771761748e-41,3.3186423224992635e-21,2.0290167806377585e-21,0.14269162371754646,0.049670880259127914,0.24004403620958328,0.06702271341191121,0.08107590219005942,0.06764072474568969,0.10695492876693606,0.0634533753111686
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,4,50,0.011398979241494089,0.006439727190209808,0.100439782840447,0.03620537618169349,1.064314209623985e-41,1.3073364461813903e-41,2.683789798840102e-21,1.8548354136908362e-21,0.12198604457080364,0.04630452411937046,0.21422434657812117,0.0723005730961437,0.06433415785431862,0.04250270657205286,0.08739962600171566,0.062229562057268165
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,5,50,0.010048853587941267,0.00672890812312576,0.09171917549813692,0.04045301513958169,1.0418149614807858e-41,1.1342869831502776e-41,2.6788436398729953e-21,1.8005405765824497e-21,0.11191847987473011,0.04949273230393013,0.19686399206519126,0.0829517608706545,0.05297854010015726,0.038990734823296895,0.08591290969401598,0.05831303467632627
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,6,50,0.006200598126160912,0.006385994806482747,0.06689656811643624,0.041538503829626795,6.447150026604192e-42,9.305781416595765e-42,1.9558978093624847e-21,1.6191398290250368e-21,0.08250387240201235,0.04930175327191093,0.14807383462786675,0.08546975805781053,0.034163832310587165,0.02643835097497086,0.06527395140379667,0.054690859766756056
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,7,50,0.00419392845389666,0.004344533848726063,0.05733933234871413,0.030101983650589637,3.2936399365183366e-42,5.363567571123743e-42,1.4955702273463744e-21,1.0280611030446837e-21,0.07127605117857456,0.036049625290014445,0.12849496737122534,0.06539868926663547,0.03542231617495418,0.025822354889798355,0.04991086762398481,0.03224174982797672
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,8,50,0.00221391090657562,0.003121216517856203,0.04030269423301868,0.024281757435066813,1.917733000367085e-42,3.686715128389541e-42,1.1473703737847013e-21,7.754187421827258e-22,0.0505520873144269,0.0282040772664308,0.09442710995674133,0.05581435079148589,0.01896678963676095,0.010325572855260569,0.03826236331835389,0.02757107715006094
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,9,50,0.0012756286447984167,0.0015433111002130123,0.031131512401045693,0.01750592986453318,7.598961312340618e-43,5.4642806935634145e-43,8.2482459632660485e-22,2.8206473818738013e-22,0.04120245233178139,0.021493561779039855,0.07415157034993172,0.04185565780460198,0.02281548662111163,0.02078240021333041,0.026640298888087274,0.009879494607768472
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,10,50,0.0006168954487657174,0.000686159753632443,0.02304132752522657,0.009273223530194545,5.20442249650237e-43,5.096970779545889e-43,6.772923808986435e-22,2.4842962872186504e-22,0.03335667476058006,0.010826570698071181,0.06385238580405712,0.026051776187152275,0.01334079846739769,0.0060983052636100306,0.022876841984689235,0.007422161474462163
"50, 50",38,195.51875853538513,1964,0.0055175557360053066,11,1,0.00036605531931854784,0.0,0.019132572208632792,0.0,2.5783891743576634e-43,0.0,5.077784137158317e-22,0.0,0.030213989317417145,0.0,0.060722123831510544,0.0,0.011573388241231441,0.0,0.018346453085541725,0.0
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,3,50,0.017315366545226425,0.007420160035591525,0.12795419968424204,0.030709759497455115,2.0181332327390295e-41,2.2485082590013195e-41,3.721399565259489e-21,2.5164494040367243e-21,0.1572865132242441,0.05051357888564781,0.2636823812127113,0.04901358881135997,0.09456655509769916,0.06516584135170952,0.11361060697585344,0.07251836080236239
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,4,50,0.011464114557020367,0.006348977969445693,0.10167906176042402,0.033548218381014565,1.1679374284638767e-41,1.2834118902106446e-41,2.921923486760835e-21,1.7724946888930772e-21,0.12233236841857434,0.04215689516978402,0.21935229510068893,0.06508401647510934,0.056655808724462985,0.038834613617227155,0.09098901078104973,0.051807493380355334
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,5,50,0.00870527045801282,0.005988767583177889,0.08648787531903938,0.03500168397107652,7.647530317114116e-42,1.0351553738542486e-41,2.266025943036205e-21,1.5851361905530373e-21,0.10460311025381089,0.041176638893092365,0.19016124427318573,0.07239958215255739,0.050996797308325764,0.0324140921546736,0.07265129219740629,0.048093231372862096
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,6,50,0.006731320584658533,0.005443269701606421,0.07440182496273245,0.03457873662922715,5.5503190094363087e-42,6.811713520676717e-42,1.9984655104647203e-21,1.2475795016427985e-21,0.0887997543811798,0.03856518051807832,0.16617965035140514,0.07703858299184915,0.03633523527532816,0.017925915003960825,0.06388437833636999,0.03871785518329056
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,7,50,0.005867653706227429,0.005409101780374264,0.06808327669709931,0.035104431919825214,5.543200413237539e-42,7.620369660760427e-42,1.944125666628401e-21,1.3279969147532739e-21,0.08344225436449051,0.041356980096811255,0.1508018532395363,0.07789097384652356,0.035419754814356566,0.020186873622974832,0.0641051559522748,0.04196262057648423
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,8,50,0.0031333387322956697,0.004459828515289007,0.046582535235019026,0.031038784502197905,3.5496571659504805e-42,5.769957912916014e-42,1.5432446863241693e-21,1.0807650087242356e-21,0.05842761054635048,0.03421014997485367,0.09902474451810121,0.06824052066811571,0.025382904317229987,0.0068334075685439,0.05087517820298672,0.03559817499240896
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,9,50,0.0016600572795141487,0.0016612533255194496,0.036848173625999285,0.017385896006313833,1.3797745199127879e-42,1.2430978232462434e-42,1.0878124031968254e-21,4.432140514062429e-22,0.04734297998249531,0.01901508993140822,0.08080900929868222,0.0415888087003029,0.025664524771273137,0.008155766655456337,0.03555540435016155,0.013697104565478211
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,10,50,0.0009561699168989435,0.0012727136128846245,0.02749197713942915,0.01415489702767379,1.0100559330853281e-42,9.666086111979439e-43,9.40277862328841e-22,3.5487106771281537e-22,0.039068019688129424,0.015077034750165202,0.06105387888848782,0.03486475201814456,0.02331974919885397,0.003922861364917047,0.03283042822033167,0.010899014032558
"50, 50",39,160.63499855995178,1619,0.0064905895292758945,11,1,0.00039830783498473465,0.0,0.019957651038755405,0.0,5.59118087265602e-43,0.0,7.4774199244498905e-22,0.0,0.03292715176939964,0.0,0.04967882111668587,0.0,0.0209210142493248,0.0,0.02818162739276886,0.0
"50, 50",40,160.81053590774536,1614,0.006285667195916176,3,50,0.016966222572373225,0.008133914246689926,0.1257529002363804,0.03394746904427753,1.881066624749562e-41,2.0810230730578123e-41,3.659027017351447e-21,2.3285591110787363e-21,0.15614162646234037,0.05102567842038191,0.24708021625876428,0.04816478784502989,0.1070870004221797,0.07206488566414014,0.11425766125321388,0.07171016315395128
"50, 50",40,160.81053590774536,1614,0.006285667195916176,4,50,0.01220186558435671,0.006710964594219678,0.10392876330241908,0.03742562949085108,1.3471803176325925e-41,1.2550549024473256e-41,3.1808633197176857e-21,1.831368809825184e-21,0.12686987318098544,0.0467111466656079,0.216312862560153,0.07194036850229596,0.06357823099941015,0.04551862014124188,0.1007185273244977,0.05545902978321609
