scheme,experiment_name,fullrun_timestamp,seed,split_seed,shuffle_seed,weight_seed,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,training_time_s,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,32,32,32,32,"30, 30",2,1233,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,437,337,0.01655138609309991,0.015471110232174396,0.0152725600451231,0.015397598035633564,0.12408705829228753,1.8767590332702275e-41,4.3321576994267275e-21,21.901113510131836,0.26848098635673523,0.7227120995521545,0.01899433694779873,0.1246580109000206,0.13065403699874878,0.2955494821071625
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,32,32,32,32,"50, 50",2,3053,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,344,244,0.01655505203952392,0.015276172682642936,0.015259260460734368,0.015390119515359402,0.1240569204654033,1.900440977317317e-41,4.359404749868171e-21,21.870917320251465,0.26875296235084534,0.7248111963272095,0.01912168227136135,0.12635886669158936,0.1312311291694641,0.2992219924926758
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,32,32,32,32,"30, 30, 30",3,2163,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,344,244,0.016562206343644196,0.01526499554514885,0.015240823850035667,0.015325863845646381,0.12379767302193681,1.8635868277055742e-41,4.316928106542399e-21,26.240221977233887,0.26639172434806824,0.722763180732727,0.019037052989006042,0.14355061948299408,0.13128532469272614,0.29695385694503784
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,33,33,33,33,"30, 30",2,1233,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,1096,996,0.016612173500988217,0.014486978985369206,0.014378100112080574,0.01553348544985056,0.12463340422956663,1.91473422165343e-41,4.3757676145488235e-21,64.60387444496155,0.2732754647731781,0.7241809368133545,0.019512033089995384,0.08757087588310242,0.134524866938591,0.31079909205436707
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,33,33,33,33,"50, 50",2,3053,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,796,696,0.0166133006165425,0.01451487112790346,0.014351019486784935,0.015521497465670109,0.12458530196483897,1.9315498032253279e-41,4.394940048766681e-21,48.87733292579651,0.2712264955043793,0.704015851020813,0.019909650087356567,0.09740404784679413,0.1380443572998047,0.3208217918872833
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,33,33,33,33,"30, 30, 30",3,2163,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,524,424,0.0166348797082901,0.014520987384021283,0.014365166425704956,0.015548065304756165,0.12469188147091279,1.9180973379678096e-41,4.379608815827973e-21,37.11566638946533,0.2724202871322632,0.7117270231246948,0.018675073981285095,0.09671738743782043,0.13679111003875732,0.31570374965667725
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,34,34,34,34,"30, 30",2,1233,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,425,325,0.016363132467700374,0.016933055557310582,0.016892446652054787,0.015392948873341084,0.12406832340827809,1.9056257816353187e-41,4.36534738782072e-21,19.217694997787476,0.2685740888118744,0.7290804386138916,0.018723418936133385,0.09957153350114822,0.1334601640701294,0.30266711115837097
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,34,34,34,34,"50, 50",2,3053,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,528,428,0.01640098049822781,0.01695977047085762,0.01688512098044157,0.01540477853268385,0.12411598822345109,1.903103444399534e-41,4.362457385923138e-21,31.106640338897705,0.2694762349128723,0.7385460138320923,0.018709814175963402,0.09758409857749939,0.13291317224502563,0.3122163414955139
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,34,34,34,34,"30, 30, 30",3,2163,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,379,279,0.016361065059900284,0.016960984282195567,0.016899136193096638,0.015457856468856335,0.12432962828246666,1.9485055146436581e-41,4.41418793737156e-21,20.212804317474365,0.2704648971557617,0.7323343753814697,0.017736487090587616,0.10700135678052902,0.1366191804409027,0.3251208961009979
O2_novib,3__O2(X)_O2(a)_O(3P),2026-04-23_14-32-46,35,35,35,35,"30, 30",2,1233,6,3,2,11,3,"O2(X), O2(a), O(3P)","O2(b), O2(Hz), O2+(X), O(1D), O+(gnd), O-(gnd), O3(X), O3(exc)",tanh,0.0001,16,5000,4995,0.014393761389785343,0.014449371509253978,0.014412144422531128,0.013289517723023891,0.11528017055428003,1.5887921988514776e-41,3.985965628115072e-21,229.52386260032654,0.24604791402816772,0.5795977115631104,0.019115561619400978,0.09691865742206573,0.1205366775393486,0.2840597629547119
