Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.94979670691767e+22 0.00000000000000e+00 0.00000000000000e+00 
1.97239903828331e-16 3.77000000000000e+02 4.94979670691764e+22 2.24993013929707e+08 1.13208325418475e+08 
3.94479807656661e-16 3.77000000000000e+02 4.94979670691761e+22 4.49986027859405e+08 2.26416650836947e+08 
5.91719711484992e-16 3.77000000000000e+02 4.94979670691758e+22 6.74979041789095e+08 3.39624976255418e+08 
2.56411874976830e-15 3.77000000000000e+02 4.94979670691730e+22 2.92490918108524e+09 1.47170823043995e+09 
4.53651778805160e-15 3.77000000000000e+02 4.94979670691702e+22 5.17483932038054e+09 2.60379148462428e+09 
6.50891682633491e-15 3.77000000000000e+02 4.94979670691674e+22 7.42476945967496e+09 3.73587473880842e+09 
2.62329072091680e-14 3.77000000000000e+02 4.94979670691392e+22 2.99240708525442e+10 1.50567072806325e+10 
4.59568975920010e-14 3.77000000000000e+02 4.94979670691111e+22 5.24233722453280e+10 2.63775398224368e+10 
6.56808879748341e-14 3.77000000000000e+02 4.94979670690829e+22 7.49226736380248e+10 3.76983723642210e+10 
2.62920791803165e-13 3.77000000000000e+02 4.94979670688013e+22 2.99915687557491e+11 1.50906697780333e+11 
4.60160695631495e-13 3.77000000000000e+02 4.94979670685197e+22 5.24908701468420e+11 2.64115023194475e+11 
6.57400599459826e-13 3.77000000000000e+02 4.94979670682381e+22 7.49901715370650e+11 3.77323348606610e+11 
2.62979963774313e-12 3.77000000000000e+02 4.94979670654221e+22 2.99983185364274e+12 1.50940660255487e+12 
4.60219867602644e-12 3.77000000000000e+02 4.94979670626062e+22 5.24976199106107e+12 2.64148985630614e+12 
6.57459771430974e-12 3.77000000000000e+02 4.94979670597902e+22 7.49969212760949e+12 3.77357310985671e+12 
2.62985880971428e-11 3.77000000000000e+02 4.94979670316305e+22 2.99989934180727e+13 1.50944056280533e+13 
4.60225784799759e-11 3.77000000000000e+02 4.94979670034708e+22 5.24982946231608e+13 2.64152381265518e+13 
6.57465688628089e-11 3.77000000000000e+02 4.94979669753110e+22 7.49975957412575e+13 3.77360706049793e+13 
2.62986472691140e-10 3.77000000000000e+02 4.94979666937139e+22 2.99990599420123e+14 1.50944393658343e+14 
4.60226376519470e-10 3.77000000000000e+02 4.94979664121167e+22 5.24983594561484e+14 2.64152714741902e+14 
6.57466280347801e-10 3.77000000000000e+02 4.94979661305196e+22 7.49976581003694e+14 3.77361033818362e+14 
2.62986531863111e-09 3.77000000000000e+02 4.94979633145490e+22 2.99990569521597e+15 1.50944405149170e+15 
