Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.20945670249847e+23 0.00000000000000e+00 0.00000000000000e+00 
7.55291848472395e-17 3.77000000000000e+02 1.20945670249847e+23 6.35352504241793e+07 4.96516216277838e+08 
1.51058369694479e-16 3.77000000000000e+02 1.20945670249846e+23 1.27070500848358e+08 9.93032432555663e+08 
2.26587554541719e-16 3.77000000000000e+02 1.20945670249846e+23 1.90605751272536e+08 1.48954864883347e+09 
9.81879403014114e-16 3.77000000000000e+02 1.20945670249843e+23 8.25958255514258e+08 6.45471081161039e+09 
1.73717125148651e-15 3.77000000000000e+02 1.20945670249840e+23 1.46131075975592e+09 1.14198729743859e+10 
2.49246309995890e-15 3.77000000000000e+02 1.20945670249837e+23 2.09666326399751e+09 1.63850351371601e+10 
1.00453815846829e-14 3.77000000000000e+02 1.20945670249805e+23 8.45018830640765e+09 6.60366567647823e+10 
1.75983000694068e-14 3.77000000000000e+02 1.20945670249774e+23 1.48037133488112e+10 1.15688278392269e+11 
2.51512185541308e-14 3.77000000000000e+02 1.20945670249743e+23 2.11572383912081e+10 1.65339900019616e+11 
1.00680403401370e-13 3.77000000000000e+02 1.20945670249431e+23 8.46924888146013e+10 6.61856116281145e+11 
1.76209588248610e-13 3.77000000000000e+02 1.20945670249120e+23 1.48227739237339e+11 1.15837233252908e+12 
2.51738773095849e-13 3.77000000000000e+02 1.20945670248808e+23 2.11762989659409e+11 1.65488854876315e+12 
1.00703062156824e-12 3.77000000000000e+02 1.20945670245690e+23 8.47115493822509e+11 6.62005070990907e+12 
1.76232247004064e-12 3.77000000000000e+02 1.20945670242572e+23 1.48246799792006e+12 1.15852128696952e+13 
2.51761431851304e-12 3.77000000000000e+02 1.20945670239454e+23 2.11782050195083e+12 1.65503750280959e+13 
1.00705328032370e-11 3.77000000000000e+02 1.20945670208275e+23 8.47134553649873e+12 6.62019964926183e+13 
1.76234512879609e-11 3.77000000000000e+02 1.20945670177095e+23 1.48248705644919e+13 1.15853617821166e+14 
2.51763697726849e-11 3.77000000000000e+02 1.20945670145916e+23 2.11783955858063e+13 1.65505239011163e+14 
1.00705554619924e-10 3.77000000000000e+02 1.20945669834123e+23 8.47136452229747e+13 6.62021438962704e+14 
1.76234739467164e-10 3.77000000000000e+02 1.20945669522329e+23 1.48248894204674e+14 1.15853762531674e+15 
2.51763924314404e-10 3.77000000000000e+02 1.20945669210536e+23 2.11784142518493e+14 1.65505379781582e+15 
1.00705577278680e-09 3.77000000000000e+02 1.20945666092603e+23 8.47136568059006e+14 6.62021432796314e+15 
1.76234762125919e-09 3.77000000000000e+02 1.20945662974671e+23 1.48248892805233e+15 1.15853734983601e+16 
2.51763946973159e-09 3.77000000000000e+02 1.20945659856740e+23 2.11784122125728e+15 1.65505312832622e+16 
1.00705579544555e-08 3.77000000000000e+02 1.20945628677494e+23 8.47135839343577e+15 6.62019896481315e+16 
1.76234764391795e-08 3.77000000000000e+02 1.20945597498322e+23 1.48248690106471e+16 1.15853312038030e+17 
2.51763949239035e-08 3.77000000000000e+02 1.20945566319226e+23 2.11783729486267e+16 1.65504495878861e+17 
1.00705579771143e-07 3.77000000000000e+02 1.20945254534818e+23 8.47128362382053e+16 6.62004386072286e+17 
1.76234764618383e-07 3.77000000000000e+02 1.20944942757864e+23 1.48246643782343e+17 1.15849067883345e+18 
2.51763949465622e-07 3.77000000000000e+02 1.20944630988505e+23 2.11779783009783e+17 1.65496311710906e+18 
1.00705579793802e-06 3.77000000000000e+02 1.20941513949944e+23 8.47053463195665e+17 6.61849287872190e+18 
1.76234764641041e-06 3.77000000000000e+02 1.20938397657046e+23 1.48226132024431e+18 1.15806629620816e+19 
2.51763949488281e-06 3.77000000000000e+02 1.20935282123885e+23 2.11740195252392e+18 1.65414480187253e+19 
1.00705579796068e-05 3.77000000000000e+02 1.20904167328851e+23 8.46516789236722e+18 6.60755062068662e+19 
1.76234764643307e-05 3.77000000000000e+02 1.20873128126442e+23 1.48060710867404e+19 1.15472104636385e+20 
2.51763949490547e-05 3.77000000000000e+02 1.20842165126015e+23 2.11399095602409e+19 1.64730428543516e+20 
3.27293134337786e-05 3.77000000000000e+02 1.20811278595868e+23 2.74665050943578e+19 2.13850297768386e+20 
9.40492605286428e-05 3.77000000000000e+02 1.20563367704557e+23 7.85303726573254e+19 6.07544345265169e+20 
1.55369207623507e-04 3.77000000000000e+02 1.20320543439409e+23 1.29020846855554e+20 9.92211927164562e+20 
2.16689154718371e-04 3.77000000000000e+02 1.20082834308245e+23 1.78864577251407e+20 1.36794272870061e+21 
