scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,noise_std,noise_percent,noise_label,test_mse_scaled_mean,test_mse_scaled_std,test_mse_scaled_min,test_mse_scaled_max,test_rmse_scaled_mean,test_rmse_scaled_std,test_rmse_scaled_min,test_rmse_scaled_max,k1_mse_scaled_mean,k1_mse_scaled_std,k1_mse_scaled_min,k1_mse_scaled_max,k1_rmse_scaled_mean,k1_rmse_scaled_std,k1_rmse_scaled_min,k1_rmse_scaled_max,k2_mse_scaled_mean,k2_mse_scaled_std,k2_mse_scaled_min,k2_mse_scaled_max,k2_rmse_scaled_mean,k2_rmse_scaled_std,k2_rmse_scaled_min,k2_rmse_scaled_max,k3_mse_scaled_mean,k3_mse_scaled_std,k3_mse_scaled_min,k3_mse_scaled_max,k3_rmse_scaled_mean,k3_rmse_scaled_std,k3_rmse_scaled_min,k3_rmse_scaled_max,num_seeds,num_noise_repeats,num_evaluations,fraction_reused_saved_weights,num_reused_saved_weights
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30",0.0,0.0,0%,3.904990920525986e-06,1.8331183795850503e-06,1.452256082385972e-06,7.824857383657384e-06,0.0019192135623686871,0.0004713444988940403,0.0012050958809928661,0.0027972946544219087,9.540980607742e-06,4.775551887510627e-06,3.3799887769969673e-06,2.0484183264759538e-05,0.002989096157412516,0.0007796180347992177,0.0018384745788280477,0.004525945565819317,1.4669805159419623e-06,7.206646940382115e-07,2.141550379253232e-07,2.9343895591793513e-06,0.0011696240447558457,0.0003149732213957705,0.00046276888175991607,0.0017130060009174957,7.070116378939949e-07,3.001563845426614e-07,2.4798286538896266e-07,1.2979921117306504e-06,0.0008210734607950383,0.00018147269966544078,0.0004979787800589124,0.0011392945675858595,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30",0.005,0.5,0.5%,0.000990092234091561,0.00021243725128038073,0.0005578236272558223,0.0017081939846847849,0.03129349868589472,0.003291848226960007,0.023618290100170723,0.0413303034671267,0.0027238350124214323,0.0006176169610302482,0.001481299159827023,0.004821068524688421,0.05187112464096133,0.0057710226701977365,0.03848764944533536,0.06943391480169055,8.430632363352055e-05,1.5248652491581292e-05,5.232432936565168e-05,0.00014350644364621523,0.00914516540460743,0.0008209496035207015,0.007233555789903861,0.011979417500288369,0.00016213536621972985,3.5945229500837024e-05,9.138024954726376e-05,0.0002723809754436335,0.012656311319704855,0.0013993016512598897,0.009559301729062837,0.016503968475601056,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30",0.01,1.0,1%,0.003954387036770139,0.0008713409026061319,0.0020935393202330126,0.007208944060621244,0.06251926461831803,0.0067707603964200945,0.045755210853333554,0.08490550076774322,0.010876362905488001,0.002538803243586248,0.0055690772578616855,0.020270246664429184,0.1036114946388771,0.011890101786240654,0.07462625046095835,0.1423736164618613,0.00033373425836576577,5.970606618201933e-05,0.00020614601709533886,0.0005482178022942729,0.018197415477962484,0.0016108430483735775,0.01435778593987732,0.023414051385744265,0.0006530639464566487,0.00015598212830041804,0.00033627290681472746,0.0011769811598004941,0.02538104491617369,0.0029813968601843286,0.018337745412528975,0.034307159016748884,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30",0.02,2.0,2%,0.015763001020697474,0.0033849016497131228,0.008356789845589777,0.027013020588740097,0.12485468359779181,0.013219147819183832,0.09141547924498224,0.16435638286583243,0.043357454097388774,0.009858137970780053,0.02224560123139467,0.07667172053332008,0.20693108351988493,0.023201866027176412,0.14914959346707812,0.276896588157601,0.0013284278310829664,0.00023968922251138946,0.0008250605260856503,0.0021726812230837746,0.036303554474922936,0.00324130045519873,0.0287238668372775,0.046612028738124825,0.002603121133620674,0.0006120561083528967,0.0013477201098062697,0.004691352204277513,0.0506830000817975,0.005868623192421259,0.03671130765590174,0.06849344643305309,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30",0.05,5.0,5%,0.09862088812989728,0.020992444739877922,0.052144976361504926,0.16598272755917057,0.3123249489382408,0.03281320109403565,0.228352745465223,0.4074097784285136,0.27123763978330223,0.06114053160203078,0.13896235324888834,0.46668308830567007,0.5176171069325082,0.05760613301137243,0.37277654600160715,0.6831420703672627,0.008343494497772047,0.001531094590894124,0.0052421311625940525,0.014262479799472429,0.09097154907294337,0.008236586698518355,0.07240256323220921,0.11942562455131825,0.016281530108617482,0.003846333789401466,0.00855524463038174,0.03321346397196099,0.12675178193976844,0.014698844300498684,0.09249456540998363,0.1822456144107753,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30",0.1,10.0,10%,0.39548970862881944,0.08489229496274923,0.21015901496749603,0.6760604209237046,0.6253888414752518,0.06625314547457305,0.4584310362175493,0.8222289346183972,1.0874950342637937,0.24733612122955786,0.5606372933116601,1.89055003543183,1.0363361501024253,0.11634542922664257,0.7487571657831797,1.374972739886806,0.03396597752086708,0.006540158790812276,0.021009297922662037,0.06354147929393877,0.18347290117932866,0.017448012395363605,0.14494584479267433,0.2520743527095503,0.06500811410179763,0.01494352154628632,0.03631363346116021,0.13591700863366113,0.2533640147755261,0.028580276400385064,0.19056136403048812,0.36866924015119723,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30, 30",0.0,0.0,0%,1.4460023896036843e-06,1.043430676945043e-06,5.533287307220765e-07,5.174134385844316e-06,0.0011515696810538458,0.000346684488573938,0.0007438606930884818,0.002274672368901578,2.9160162155910106e-06,2.4716408318111448e-06,1.218797264970206e-06,1.128717853752903e-05,0.0016151940800284829,0.0005549181333934549,0.0011039915148995513,0.003359639643998896,6.406354415542382e-07,3.428038999725816e-07,2.0617497706432175e-07,1.9154942494026273e-06,0.0007788375306252639,0.00018475084473516001,0.00045406494806835923,0.001384013818356821,7.813555116658044e-07,5.343470105862892e-07,1.79128942834339e-07,2.3197303706012916e-06,0.0008350798681420656,0.00029018553478961975,0.0004232362730607326,0.001523066108414632,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30, 30",0.005,0.5,0.5%,0.000976253711067123,0.0002415748495971918,0.0005400362542045722,0.002048330425693674,0.031031772807023867,0.0036491201288342827,0.0232386801304328,0.04525848457133396,0.002689505667383393,0.0006982201238233349,0.0013949481395353236,0.005775330689220528,0.051469957285818296,0.006360054253282283,0.03734900453205311,0.0759955965120383,8.645008129524658e-05,1.793748524955409e-05,4.911357320236398e-05,0.00016993389374168723,0.009249774206044335,0.0009455122505728985,0.0070081076762820915,0.013035869504627883,0.00015280538452272925,3.28128015978122e-05,8.174593273139407e-05,0.00031139661553639895,0.012294731409233857,0.0012841677517225513,0.009041345736747051,0.017646433507550442,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30, 30",0.01,1.0,1%,0.003925652881507565,0.0010447755755804377,0.0019919061523069577,0.00895382567271594,0.062163642184263894,0.00784144070788715,0.044630775842538946,0.09462465679047899,0.010816785014872581,0.003021983729796037,0.00524636989401845,0.025375455730333445,0.1031041512328925,0.013666966684795966,0.07243182928808611,0.15929675367167231,0.00034519670551378756,7.145875395173876e-05,0.00021104315457739275,0.0006391341561040776,0.018484156527326875,0.0018818918085305714,0.01452732441220312,0.0252811027469942,0.0006149769241363246,0.00013753066682077608,0.00035952497700247,0.0012468757622425297,0.024655173391057706,0.0026677972277377917,0.01896114387378752,0.035311128022799405,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,3__O2(a)__O2(b)__O(3P),"O2(a), O2(b), O(3P)",3,6,3,"30, 30, 30",0.02,2.0,2%,0.0156659574645722,0.004061232150427693,0.007944999946758048,0.033653997714180574,0.12422200639276021,0.01534402783838078,0.08913472918429745,0.18345025950971172,0.04316655508533339,0.011736908624292832,0.020930214655192066,0.09413370711339436,0.20604393196475235,0.026725246169022953,0.14467278477720702,0.30681216910904036,0.0013759983327952547,0.00028824886411148805,0.0008343846938162969,0.002572634415094257,0.0368994396525164,0.0038033998938365723,0.028885717817224085,0.050721143669028766,0.002455318975587956,0.000550148433716693,0.0014475019093705477,0.004990659014606031,0.04926374626912056,0.005336053108488269,0.03804604985239003,0.07064459649970428,20,20,400,1.0,400
