Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.25486297102221e+23 0.00000000000000e+00 0.00000000000000e+00 
1.32908287430852e-16 3.77000000000000e+02 1.25486297102220e+23 2.60079364951699e+08 3.63528042149581e+08 
2.65816574861704e-16 3.77000000000000e+02 1.25486297102220e+23 5.20158729903394e+08 7.27056084299139e+08 
3.98724862292556e-16 3.77000000000000e+02 1.25486297102220e+23 7.80238094855085e+08 1.09058412644867e+09 
1.72780773660108e-15 3.77000000000000e+02 1.25486297102215e+23 3.38103174437160e+09 4.72586454794194e+09 
3.05689061090960e-15 3.77000000000000e+02 1.25486297102211e+23 5.98182539388768e+09 8.36114496943284e+09 
4.38597348521812e-15 3.77000000000000e+02 1.25486297102206e+23 8.58261904340332e+09 1.19964253909213e+10 
1.76768022283033e-14 3.77000000000000e+02 1.25486297102162e+23 3.45905555385211e+10 4.83492296055988e+10 
3.09676309713885e-14 3.77000000000000e+02 1.25486297102118e+23 6.05984920335950e+10 8.47020338200402e+10 
4.42584597144738e-14 3.77000000000000e+02 1.25486297102074e+23 8.66064285286242e+10 1.21054838034241e+11 
1.77166747145326e-13 3.77000000000000e+02 1.25486297101632e+23 3.46685793475061e+11 4.84582880155501e+11 
3.10075034576178e-13 3.77000000000000e+02 1.25486297101190e+23 6.06765158417109e+11 8.48110922253149e+11 
4.42983322007030e-13 3.77000000000000e+02 1.25486297100748e+23 8.66844523354688e+11 1.21163896432674e+12 
1.77206619631555e-12 3.77000000000000e+02 1.25486297096330e+23 3.46763817234493e+12 4.84691938298785e+12 
3.10114907062407e-12 3.77000000000000e+02 1.25486297091911e+23 6.06843182089642e+12 8.48219979928781e+12 
4.43023194493259e-12 3.77000000000000e+02 1.25486297087493e+23 8.66922546900085e+12 1.21174802131819e+13 
1.77210606880178e-11 3.77000000000000e+02 1.25486297043309e+23 3.46771619114909e+13 4.84702841446439e+13 
3.10118894311030e-11 3.77000000000000e+02 1.25486296999124e+23 6.06850983101058e+13 8.48230878399913e+13 
4.43027181741882e-11 3.77000000000000e+02 1.25486296954940e+23 8.66930346640146e+13 1.21175891294754e+14 
1.77211005605040e-10 3.77000000000000e+02 1.25486296513097e+23 3.46772394347682e+14 4.84703905094460e+14 
