Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.17096869919148e+23 0.00000000000000e+00 0.00000000000000e+00 
4.77032304706252e-17 3.77000000000000e+02 1.17096869919148e+23 1.20379139256653e+08 4.40209057556185e+08 
9.54064609412503e-17 3.77000000000000e+02 1.17096869919147e+23 2.40758278513306e+08 8.80418115112363e+08 
1.43109691411876e-16 3.77000000000000e+02 1.17096869919147e+23 3.61137417769958e+08 1.32062717266853e+09 
6.20141996118127e-16 3.77000000000000e+02 1.17096869919144e+23 1.56492881033640e+09 5.72271774822964e+09 
1.09717430082438e-15 3.77000000000000e+02 1.17096869919140e+23 2.76872020290275e+09 1.01248083237901e+10 
1.57420660553063e-15 3.77000000000000e+02 1.17096869919137e+23 3.97251159546902e+09 1.45268988993498e+10 
6.34452965259315e-15 3.77000000000000e+02 1.17096869919103e+23 1.60104255211242e+10 5.85478046548864e+10 
1.11148526996557e-14 3.77000000000000e+02 1.17096869919069e+23 2.80483394467707e+10 1.02568710410354e+11 
1.58851757467182e-14 3.77000000000000e+02 1.17096869919035e+23 4.00862533724085e+10 1.46589616165752e+11 
6.35884062173434e-14 3.77000000000000e+02 1.17096869918694e+23 1.60465392628033e+11 5.86798673713676e+11 
1.11291636687969e-13 3.77000000000000e+02 1.17096869918354e+23 2.80844531882799e+11 1.02700773125471e+12 
1.58994867158594e-13 3.77000000000000e+02 1.17096869918013e+23 4.01223671136691e+11 1.46721678878873e+12 
6.36027171864845e-13 3.77000000000000e+02 1.17096869914608e+23 1.60501506360021e+12 5.86930736352378e+12 
1.11305947657110e-12 3.77000000000000e+02 1.17096869911204e+23 2.80880645597793e+12 1.02713979375702e+13 
1.59009178127735e-12 3.77000000000000e+02 1.17096869907799e+23 4.01259784826821e+12 1.46734885109148e+13 
6.36041482833987e-12 3.77000000000000e+02 1.17096869873750e+23 1.60505117636312e+13 5.86943941838455e+13 
1.11307378754024e-11 3.77000000000000e+02 1.17096869839702e+23 2.80884256704138e+13 1.02715299787908e+14 
1.59010609224649e-11 3.77000000000000e+02 1.17096869805654e+23 4.01263395684535e+13 1.46736205321799e+14 
6.36042913930901e-11 3.77000000000000e+02 1.17096869465170e+23 1.60505477794866e+14 5.86945254609123e+14 
1.11307521863715e-10 3.77000000000000e+02 1.17096869124686e+23 2.80884615163233e+14 1.02715429700965e+15 
