Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.43478269700067e+23 0.00000000000000e+00 0.00000000000000e+00 
3.55348151039114e-17 3.77000000000000e+02 2.43478269700067e+23 1.00225807496324e+08 6.95606823420853e+08 
7.10696302078228e-17 3.77000000000000e+02 2.43478269700066e+23 2.00451614992647e+08 1.39121364684170e+09 
1.06604445311734e-16 3.77000000000000e+02 2.43478269700066e+23 3.00677422488969e+08 2.08682047026253e+09 
4.61952596350848e-16 3.77000000000000e+02 2.43478269700061e+23 1.30293549745212e+09 9.04288870446991e+09 
8.17300747389962e-16 3.77000000000000e+02 2.43478269700057e+23 2.30519357241519e+09 1.59989569386762e+10 
1.17264889842908e-15 3.77000000000000e+02 2.43478269700052e+23 3.30745164737818e+09 2.29550251728814e+10 
4.72613040882022e-15 3.77000000000000e+02 2.43478269700007e+23 1.33300323970011e+10 9.25157075148395e+10 
8.27961191921136e-15 3.77000000000000e+02 2.43478269699963e+23 2.33526131466161e+10 1.62076389856690e+11 
1.18330934296025e-14 3.77000000000000e+02 2.43478269699918e+23 3.33751938962230e+10 2.31637072198432e+11 
4.73679085335139e-14 3.77000000000000e+02 2.43478269699470e+23 1.33601001391593e+11 9.27243895606438e+11 
8.29027236374253e-14 3.77000000000000e+02 2.43478269699022e+23 2.33826808886168e+11 1.62285071900373e+12 
1.18437538741337e-13 3.77000000000000e+02 2.43478269698574e+23 3.34052616379933e+11 2.31845754239012e+12 
4.73785689780451e-13 3.77000000000000e+02 2.43478269694094e+23 1.33631069124771e+12 9.27452577531276e+12 
8.29133840819565e-13 3.77000000000000e+02 2.43478269689613e+23 2.33856876603598e+12 1.62305940071643e+13 
1.18448199185868e-12 3.77000000000000e+02 2.43478269685133e+23 3.34082684074323e+12 2.31866622379245e+13 
4.73796350224982e-12 3.77000000000000e+02 2.43478269640330e+23 1.33634075808289e+13 9.27473444514088e+13 
8.29144501264096e-12 3.77000000000000e+02 2.43478269595527e+23 2.33859883129635e+13 1.62308026557786e+14 
1.18449265230321e-11 3.77000000000000e+02 2.43478269550724e+23 3.34085690369965e+13 2.31868708555027e+14 
4.73797416269435e-11 3.77000000000000e+02 2.43478269102695e+23 1.33634375578644e+14 9.27475519115657e+14 
8.29145567308549e-11 3.77000000000000e+02 2.43478268654666e+23 2.33860181325181e+14 1.62308231896553e+15 
1.18449371834766e-10 3.77000000000000e+02 2.43478268206637e+23 3.34085986261552e+14 2.31868910790186e+15 
4.73797522873880e-10 3.77000000000000e+02 2.43478263726345e+23 1.33634396575693e+15 9.27475605608671e+15 
8.29145673912994e-10 3.77000000000000e+02 2.43478259246054e+23 2.33860186574089e+15 1.62308219331959e+16 
1.18449382495211e-09 3.77000000000000e+02 2.43478254765764e+23 3.34085968470779e+15 2.31868867189497e+16 
4.73797533534325e-09 3.77000000000000e+02 2.43478209962916e+23 1.33634308874065e+16 9.27474404585002e+16 
8.29145684573439e-09 3.77000000000000e+02 2.43478165160129e+23 2.33859941386360e+16 1.62307887089959e+17 
