Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 1.19865699973497e+23 0.00000000000000e+00 0.00000000000000e+00 
4.79986239260570e-17 3.77000000000000e+02 1.19865699973497e+23 1.13455328388873e+08 4.51989894878935e+08 
9.59972478521139e-17 3.77000000000000e+02 1.19865699973497e+23 2.26910656777744e+08 9.03979789757860e+08 
1.43995871778171e-16 3.77000000000000e+02 1.19865699973496e+23 3.40365985166615e+08 1.35596968463677e+09 
6.23982111038740e-16 3.77000000000000e+02 1.19865699973493e+23 1.47491926905521e+09 5.87586863342500e+09 
1.10396835029931e-15 3.77000000000000e+02 1.19865699973489e+23 2.60947255294367e+09 1.03957675822122e+10 
1.58395458955988e-15 3.77000000000000e+02 1.19865699973486e+23 3.74402583683201e+09 1.49156665309983e+10 
6.38381698216557e-15 3.77000000000000e+02 1.19865699973452e+23 1.50895586757042e+10 6.01146560187683e+10 
1.11836793747713e-14 3.77000000000000e+02 1.19865699973418e+23 2.64350915145638e+10 1.05313645506434e+11 
1.59835417673770e-14 3.77000000000000e+02 1.19865699973384e+23 3.77806243534104e+10 1.50512634993995e+11 
6.39821656934339e-14 3.77000000000000e+02 1.19865699973045e+23 1.51235952740763e+11 6.02502529860467e+11 
1.11980789619491e-13 3.77000000000000e+02 1.19865699972705e+23 2.64691281126847e+11 1.05449242471655e+12 
1.59979413545548e-13 3.77000000000000e+02 1.19865699972366e+23 3.78146609511639e+11 1.50648231956204e+12 
6.39965652806117e-13 3.77000000000000e+02 1.19865699968971e+23 1.51269989324815e+12 6.02638126710399e+12 
1.11995189206669e-12 3.77000000000000e+02 1.19865699965577e+23 2.64725317685788e+12 1.05462802136069e+13 
1.59993813132726e-12 3.77000000000000e+02 1.19865699962182e+23 3.78180646033842e+12 1.50661791590511e+13 
6.39980052393295e-12 3.77000000000000e+02 1.19865699928237e+23 1.51273392840027e+13 6.02651685221923e+13 
1.11996629165386e-11 3.77000000000000e+02 1.19865699894292e+23 2.64728720949883e+13 1.05464157781431e+14 
1.59995253091443e-11 3.77000000000000e+02 1.19865699860347e+23 3.78184048930551e+13 1.50663146934801e+14 
6.39981492352013e-11 3.77000000000000e+02 1.19865699520897e+23 1.51273731759615e+14 6.02653029338392e+14 
1.11996773161258e-10 3.77000000000000e+02 1.19865699181447e+23 2.64729057358302e+14 1.05464290135178e+15 
1.59995397087315e-10 3.77000000000000e+02 1.19865698841997e+23 3.78184381665111e+14 1.50663276277824e+15 
6.39981636347885e-10 3.77000000000000e+02 1.19865695447495e+23 1.51273751332227e+15 6.02653046403213e+15 
1.11996787560845e-09 3.77000000000000e+02 1.19865692052993e+23 2.64729051819196e+15 1.05464271262658e+16 
1.59995411486902e-09 3.77000000000000e+02 1.19865688658493e+23 3.78184339387352e+15 1.50663227298072e+16 
6.39981650747472e-09 3.77000000000000e+02 1.19865654713543e+23 1.51273610095105e+16 6.02651874643177e+16 
1.11996789000804e-08 3.77000000000000e+02 1.19865620768657e+23 2.64728659461853e+16 1.05463948296940e+17 
1.59995412926861e-08 3.77000000000000e+02 1.19865586823838e+23 3.78183579637113e+16 1.50662603260750e+17 
6.39981652187431e-08 3.77000000000000e+02 1.19865247381322e+23 1.51272163935286e+17 6.02640022975773e+17 
1.11996789144800e-07 3.77000000000000e+02 1.19864907945269e+23 2.64724701795437e+17 1.05460705263419e+18 
1.59995413070857e-07 3.77000000000000e+02 1.19864568515802e+23 3.78175947405513e+17 1.50656349582468e+18 
