scheme,experiment_name,seed,split_seed,shuffle_seed,weight_seed,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,training_time_s,cached_training_time_s,reused_saved_weights,saved_weights_path,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3,display_species_for_folder,folder_species_slots
O2_novib,3__O2(a)_O2(b)_O3(X),48,48,48,48,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,5000,4981,2.4232888795773357e-06,1.4418821683648275e-06,1.3622727510664845e-06,217.10637140274048,217.10637140274048,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0048\30, 30\model.pth",1.6738162003093748e-06,0.001293760487999759,1.401298464324817e-45,3.743392130574644e-23,0.002957173390313983,0.01635587215423584,0.0007814131095074117,0.005000056698918343,0.0011477514635771513,0.0035268664360046387,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),48,48,48,48,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,4723,4623,1.8551523367528312e-06,7.468843568858574e-07,6.988071368141391e-07,264.40184783935547,264.40184783935547,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0048\50, 50\model.pth",6.447878035942267e-07,0.0008029868016314009,0.0,0.0,0.0016919540939852595,0.011625921353697777,0.0005243203486315906,0.0018725079717114568,0.0007342406315729022,0.002209899015724659,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),48,48,48,48,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,2539,2439,2.0598971680859297e-06,2.941400539384631e-06,7.960175139487546e-07,129.84438037872314,129.84438037872314,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0048\30, 30, 30\model.pth",7.765249279145792e-07,0.000881206518311445,1.401298464324817e-45,3.743392130574644e-23,0.0014871415914967656,0.009554396383464336,0.0008563518058508635,0.004529608879238367,0.0013350871158763766,0.0055254120379686356,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),49,49,49,49,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,4011,3911,1.5363469626410935e-06,1.8784461644827387e-06,1.044228374667e-06,174.4720220565796,174.4720220565796,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0049\30, 30\model.pth",9.023596589941008e-07,0.0009499261334409644,0.0,0.0,0.002093577291816473,0.013706396333873272,0.000999698881059885,0.0036835416685789824,0.0006333895726129413,0.002161504700779915,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),49,49,49,49,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,4415,4315,2.358474050399511e-06,8.02013391876244e-07,7.340887827922415e-07,246.03348422050476,246.03348422050476,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0049\50, 50\model.pth",6.042826612429053e-07,0.0007773561997198615,0.0,0.0,0.001784870051778853,0.014807328581809998,0.0006665196269750595,0.0037912512198090553,0.0003936429275199771,0.0019927234388887882,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),49,49,49,49,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,2403,2303,3.663252371350407e-06,3.0870221144141396e-06,1.7078772998502245e-06,189.14347767829895,189.14347767829895,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0049\30, 30, 30\model.pth",1.6763774510764051e-06,0.0012947499569709996,1.401298464324817e-45,3.743392130574644e-23,0.002788662677630782,0.01578432507812977,0.0009476827108301222,0.0037020386662334204,0.0010386621579527855,0.007787501905113459,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),50,50,50,50,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,5000,4922,1.4574400764407376e-06,1.4231086743166087e-06,1.1141830714223033e-06,300.0961709022522,300.0961709022522,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0050\30, 30\model.pth",1.0117981901203166e-06,0.001005881797290475,0.0,0.0,0.002405302133411169,0.014886862598359585,0.0006128993118181825,0.0021983555052429438,0.0008425957057625055,0.004142371006309986,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),50,50,50,50,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,4508,4408,2.5625295923722056e-06,4.026035403512651e-06,7.601457446071435e-07,335.5271213054657,335.5271213054657,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0050\50, 50\model.pth",7.906996870588046e-07,0.0008892129593403397,0.0,0.0,0.001964669907465577,0.011803418397903442,0.0005676164291799068,0.004538008477538824,0.0006645841058343649,0.0026792262215167284,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),50,50,50,50,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,2430,2330,2.66046922509607e-06,4.324302717577666e-06,1.2253127169969958e-06,157.06378030776978,157.06378030776978,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0050\30, 30, 30\model.pth",9.741580697664176e-07,0.000986994462885389,1.401298464324817e-45,3.743392130574644e-23,0.0019234707579016685,0.0115502392873168,0.0012250276049599051,0.004530050326138735,0.0009078991133719683,0.0025691052433103323,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),51,51,51,51,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,5000,4966,2.324981100830175e-06,1.8825899314833805e-06,1.2949654865224148e-06,275.3993616104126,275.3993616104126,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0051\30, 30\model.pth",1.23827612696914e-06,0.001112778561515785,1.401298464324817e-45,3.743392130574644e-23,0.002448001643642783,0.016304105520248413,0.0008115291129797697,0.0026004319079220295,0.0009665768593549728,0.0034284552093595266,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),51,51,51,51,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,2615,2515,1.43734937991111e-06,1.6143892526088165e-06,9.252899030798289e-07,194.54044008255005,194.54044008255005,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0051\50, 50\model.pth",9.14382326300256e-07,0.0009562334057646469,0.0,0.0,0.0020975153893232346,0.014218158088624477,0.000869675655849278,0.00322554400190711,0.0007458624895662069,0.0036078381817787886,"O2(a), O2(b), O3(X)",3
O2_novib,3__O2(a)_O2(b)_O3(X),51,51,51,51,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(X)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(exc)",tanh,0.0001,16,1808,1708,2.5501669607466385e-06,7.806258581695147e-06,1.1428525090195763e-06,92.70478224754333,92.70478224754333,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(X)\seed_0051\30, 30, 30\model.pth",9.068003237189259e-07,0.0009522606385433171,1.401298464324817e-45,3.743392130574644e-23,0.0017791682621464133,0.011215496808290482,0.001257202122360468,0.0038518151268363,0.0007561793318018317,0.0033132617827504873,"O2(a), O2(b), O3(X)",3
