Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.44609327169860e+22 0.00000000000000e+00 0.00000000000000e+00 
2.44211640466773e-16 3.77000000000000e+02 2.44609327169859e+22 3.15373782787235e+07 2.20681959533341e+08 
4.88423280933546e-16 3.77000000000000e+02 2.44609327169857e+22 6.30747565574460e+07 4.41363919066659e+08 
7.32634921400320e-16 3.77000000000000e+02 2.44609327169856e+22 9.46121348361672e+07 6.62045878599956e+08 
3.17475132606805e-15 3.77000000000000e+02 2.44609327169842e+22 4.09985917623280e+08 2.86886547393101e+09 
5.61686773073578e-15 3.77000000000000e+02 2.44609327169828e+22 7.25359700410281e+08 5.07568506925988e+09 
8.05898413540351e-15 3.77000000000000e+02 2.44609327169813e+22 1.04073348319717e+09 7.28250466458654e+09 
3.24801481820808e-14 3.77000000000000e+02 2.44609327169671e+22 4.19447131105608e+09 2.93507006176616e+10 
5.69013122287581e-14 3.77000000000000e+02 2.44609327169530e+22 7.34820913890367e+09 5.14188965705188e+10 
8.13224762754355e-14 3.77000000000000e+02 2.44609327169388e+22 1.05019469667397e+10 7.34870925231541e+10 
3.25534116742209e-13 3.77000000000000e+02 2.44609327167969e+22 4.20393252441066e+10 2.94169052030361e+11 
5.69745757208982e-13 3.77000000000000e+02 2.44609327166550e+22 7.35767035203423e+10 5.14851011515781e+11 
8.13957397675755e-13 3.77000000000000e+02 2.44609327165131e+22 1.05114081795426e+11 7.35532970979001e+11 
3.25607380234349e-12 3.77000000000000e+02 2.44609327150944e+22 4.20487864446868e+11 2.94235256369671e+12 
5.69819020701122e-12 3.77000000000000e+02 2.44609327136756e+22 7.35861646985203e+11 5.14917215423569e+12 
8.14030661167895e-12 3.77000000000000e+02 2.44609327122568e+22 1.05123542940829e+12 7.35599174255469e+12 
3.25614706583563e-11 3.77000000000000e+02 2.44609326980690e+22 4.20497324370011e+12 2.94241874342951e+13 
5.69826347050336e-11 3.77000000000000e+02 2.44609326838811e+22 7.35871104668116e+12 5.14923829081630e+13 
8.14037987517109e-11 3.77000000000000e+02 2.44609326696933e+22 1.05124488381373e+13 7.35605781600331e+13 
3.25615439218484e-10 3.77000000000000e+02 2.44609325278149e+22 4.20498257587954e+13 2.94242511533776e+14 
5.69827079685257e-10 3.77000000000000e+02 2.44609323859366e+22 7.35872015483764e+13 5.14924423120266e+14 
8.14038720152030e-10 3.77000000000000e+02 2.44609322440583e+22 1.05124576185465e+14 7.35606312506994e+14 
3.25615512481976e-09 3.77000000000000e+02 2.44609308252761e+22 4.20498223166060e+14 2.94242329188046e+15 
5.69827152948749e-09 3.77000000000000e+02 2.44609294064952e+22 7.35871757038975e+14 5.14923809253081e+15 
8.14038793415523e-09 3.77000000000000e+02 2.44609279877155e+22 1.05124517566273e+15 7.35605067321075e+15 
3.25615519808325e-08 3.77000000000000e+02 2.44609138000241e+22 4.20496942290011e+15 2.94239850326910e+16 
5.69827160275099e-08 3.77000000000000e+02 2.44608996124529e+22 7.35868235939371e+15 5.14917015222716e+16 
8.14038800741872e-08 3.77000000000000e+02 2.44608854250042e+22 1.05123837710386e+16 7.35591960205961e+16 
3.25615520540960e-07 3.77000000000000e+02 2.44607435610828e+22 4.20484040165352e+16 2.94214998332337e+17 
5.69827161007734e-07 3.77000000000000e+02 2.44606017091848e+22 7.35832932118944e+16 5.14849016065444e+17 
8.14038801474507e-07 3.77000000000000e+02 2.44604598695358e+22 1.05117029990166e+17 7.35460840457924e+17 
3.25615520614224e-06 3.77000000000000e+02 2.44590421257240e+22 4.20392963403631e+17 2.94039659726474e+18 
5.69827161080997e-06 3.77000000000000e+02 2.44576255977643e+22 7.35554413723102e+17 5.14312961593049e+18 
8.14038801547770e-06 3.77000000000000e+02 2.44562102930403e+22 1.05060060590856e+18 7.34364667960344e+18 
1.05825044201454e-05 3.77000000000000e+02 2.44547962133532e+22 1.36553128604943e+18 9.54194469346396e+18 
3.50036684668228e-05 3.77000000000000e+02 2.44407224147492e+22 4.50849032100069e+18 3.14036238316296e+19 
5.94248325135001e-05 3.77000000000000e+02 2.44267698584735e+22 7.63992137377236e+18 5.30458742774339e+19 
8.38459965601774e-05 3.77000000000000e+02 2.44129374651120e+22 1.07598478538452e+19 7.44708080404247e+19 
1.08267160606855e-04 3.77000000000000e+02 2.43992241104180e+22 1.38682949412783e+19 9.56806232535420e+19 
2.87750803661088e-04 3.77000000000000e+02 2.43019868459493e+22 3.63641920471164e+19 2.45163357979211e+20 
4.67234446715321e-04 3.77000000000000e+02 2.42106974226892e+22 5.82521952533441e+19 3.83966198086979e+20 
6.46718089769554e-04 3.77000000000000e+02 2.41249557741970e+22 7.95436882298751e+19 5.12866509118273e+20 
8.26201732823787e-04 3.77000000000000e+02 2.40443898016281e+22 1.00250699248673e+20 6.32584432218482e+20 
1.00568537587802e-03 3.77000000000000e+02 2.39686537631901e+22 1.20385745792977e+20 7.43786416005996e+20 
1.58319707595752e-03 3.77000000000000e+02 2.37540520993263e+22 1.81443228442613e+20 1.05087477843420e+21 
2.16070877603701e-03 3.77000000000000e+02 2.35769987606523e+22 2.37150391489326e+20 1.29356712968889e+21 
2.73822047611651e-03 3.77000000000000e+02 2.34301569461093e+22 2.87947635756579e+20 1.48565627024038e+21 
3.31573217619601e-03 3.77000000000000e+02 2.33076776339451e+22 3.34258085789934e+20 1.63799399450209e+21 
3.89324387627550e-03 3.77000000000000e+02 2.32048859811838e+22 3.76478217814424e+20 1.75913703597570e+21 
4.47075557635500e-03 3.77000000000000e+02 2.31180354675316e+22 4.14975446844697e+20 1.85584360521951e+21 
5.43868352023828e-03 3.77000000000000e+02 2.30003766196583e+22 4.72060890843419e+20 1.97699041296853e+21 
6.40661146412156e-03 3.77000000000000e+02 2.29092434761816e+22 5.21028027669687e+20 2.06132242626945e+21 
7.37453940800484e-03 3.77000000000000e+02 2.28375844250575e+22 5.63073760569175e+20 2.12054906271877e+21 
8.34246735188812e-03 3.77000000000000e+02 2.27803030959225e+22 5.99212033080959e+20 2.16283517596540e+21 
9.31039529577140e-03 3.77000000000000e+02 2.27337655695886e+22 6.30299311551784e+20 2.19373567169146e+21 
1.02783232396547e-02 3.77000000000000e+02 2.26954818038642e+22 6.57058984354325e+20 2.21678385753535e+21 
1.19032178675916e-02 3.77000000000000e+02 2.26450935203552e+22 6.93911249969079e+20 2.24385589332383e+21 
1.35281124955284e-02 3.77000000000000e+02 2.26074051733539e+22 7.22630368432752e+20 2.26179435039900e+21 
1.51530071234653e-02 3.77000000000000e+02 2.25790884656540e+22 7.45011868491610e+20 2.27366476568133e+21 
1.67779017514022e-02 3.77000000000000e+02 2.25576471337849e+22 7.62458532270286e+20 2.28165410186229e+21 
1.84027963793391e-02 3.77000000000000e+02 2.25409956050408e+22 7.76076098446228e+20 2.28772202699861e+21 
2.00276910072760e-02 3.77000000000000e+02 2.25278072724961e+22 7.86715778377942e+20 2.29281933222463e+21 
2.27630548053587e-02 3.77000000000000e+02 2.25118908795907e+22 7.99531145551056e+20 2.29902138368914e+21 
2.54984186034414e-02 3.77000000000000e+02 2.25014283594809e+22 8.08010487857403e+20 2.30298773929579e+21 
2.82337824015241e-02 3.77000000000000e+02 2.24947420604313e+22 8.13665813774067e+20 2.30504968556139e+21 
3.09691461996068e-02 3.77000000000000e+02 2.24905525781145e+22 8.17417112374318e+20 2.30592605299448e+21 
3.37045099976895e-02 3.77000000000000e+02 2.24877485602184e+22 8.19879587253738e+20 2.30660913902801e+21 
3.89077814305700e-02 3.77000000000000e+02 2.24846990297163e+22 8.22331223183271e+20 2.30780492817344e+21 
4.41110528634504e-02 3.77000000000000e+02 2.24831116401620e+22 8.23433374215951e+20 2.30877540521587e+21 
4.93143242963309e-02 3.77000000000000e+02 2.24823577255157e+22 8.24009777692190e+20 2.30913042755490e+21 
5.45175957292113e-02 3.77000000000000e+02 2.24820444763481e+22 8.24318548889215e+20 2.30913938349533e+21 
5.97208671620918e-02 3.77000000000000e+02 2.24819042364364e+22 8.24459527666746e+20 2.30913790576364e+21 
7.35537329146917e-02 3.77000000000000e+02 2.24817455086149e+22 8.24585049076857e+20 2.30920431858607e+21 
8.73865986672917e-02 3.77000000000000e+02 2.24817678803223e+22 8.24555289167645e+20 2.30921909499007e+21 
1.01219464419892e-01 3.77000000000000e+02 2.24817918212668e+22 8.24535185301009e+20 2.30921142083473e+21 
1.15052330172492e-01 3.77000000000000e+02 2.24817930866508e+22 8.24535384632838e+20 2.30920849140328e+21 
2.35871514528096e-01 3.77000000000000e+02 2.24817866629308e+22 8.24540812263983e+20 2.30921048358109e+21 
3.56690698883701e-01 3.77000000000000e+02 2.24817861887616e+22 8.24541169906466e+20 2.30921071663464e+21 
4.77509883239305e-01 3.77000000000000e+02 2.24817862183011e+22 8.24541144223117e+20 2.30921070892233e+21 
1.68570172679535e+00 3.77000000000000e+02 2.24817862249028e+22 8.24541138853936e+20 2.30921070645737e+21 
2.89389357035140e+00 3.77000000000000e+02 2.24817862246446e+22 8.24541139072310e+20 2.30921070653691e+21 
4.10208541390744e+00 3.77000000000000e+02 2.24817862246374e+22 8.24541139078187e+20 2.30921070653957e+21 
1.61840038494679e+01 3.77000000000000e+02 2.24817862246373e+22 8.24541139078040e+20 2.30921070653949e+21 
2.82659222850284e+01 3.77000000000000e+02 2.24817862246367e+22 8.24541139078015e+20 2.30921070653942e+21 
4.03478407205888e+01 3.77000000000000e+02 2.24817862246362e+22 8.24541139078000e+20 2.30921070653937e+21 
1.40347840720589e+02 3.77000000000000e+02 2.24817862246375e+22 8.24541139078039e+20 2.30921070653950e+21 
2.40347840720589e+02 3.77000000000000e+02 2.24817862246395e+22 8.24541139078098e+20 2.30921070653970e+21 
3.40347840720589e+02 3.77000000000000e+02 2.24817862246441e+22 8.24541139078233e+20 2.30921070654015e+21 
4.40347840720589e+02 3.77000000000000e+02 2.24817862246448e+22 8.24541139078254e+20 2.30921070654022e+21 
