Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.73046090245387e+22 0.00000000000000e+00 0.00000000000000e+00 
7.75696286623215e-17 3.77000000000000e+02 4.73046090245385e+22 5.26041651658334e+07 2.99343271848848e+08 
1.55139257324643e-16 3.77000000000000e+02 4.73046090245383e+22 1.05208330331666e+08 5.98686543697685e+08 
2.32708885986965e-16 3.77000000000000e+02 4.73046090245381e+22 1.57812495497499e+08 8.98029815546512e+08 
1.00840517261018e-15 3.77000000000000e+02 4.73046090245360e+22 6.83854147155775e+08 3.89146253403382e+09 
1.78410145923339e-15 3.77000000000000e+02 4.73046090245340e+22 1.20989579881400e+09 6.88489525252006e+09 
2.55979774585661e-15 3.77000000000000e+02 4.73046090245320e+22 1.73593745047217e+09 9.87832797100518e+09 
1.03167606120888e-14 3.77000000000000e+02 4.73046090245118e+22 6.99635396704919e+09 3.98126551557614e+10 
1.80737234783209e-14 3.77000000000000e+02 4.73046090244916e+22 1.22567704836209e+10 6.97469823404095e+10 
2.58306863445531e-14 3.77000000000000e+02 4.73046090244713e+22 1.75171870001872e+10 9.96813095249473e+10 
1.03400315006875e-13 3.77000000000000e+02 4.73046090242691e+22 7.01213521653828e+10 3.99024581360820e+11 
1.80969943669196e-13 3.77000000000000e+02 4.73046090240668e+22 1.22725517330047e+11 6.98367853185874e+11 
2.58539572331518e-13 3.77000000000000e+02 4.73046090238645e+22 1.75329682494169e+11 9.97711124999906e+11 
1.03423585895473e-12 3.77000000000000e+02 4.73046090218417e+22 7.01371334088663e+11 3.99114384218963e+12 
1.80993214557795e-12 3.77000000000000e+02 4.73046090198190e+22 1.22741298562998e+12 6.98457655829756e+12 
2.58562843220116e-12 3.77000000000000e+02 4.73046090177962e+22 1.75345463711712e+12 9.97800927330322e+12 
1.03425912984333e-11 3.77000000000000e+02 4.73046089975686e+22 7.01387114731587e+12 3.99123363283005e+13 
1.80995541646655e-11 3.77000000000000e+02 4.73046089773411e+22 1.22742876521971e+13 6.98466632751187e+13 
2.58565170308976e-11 3.77000000000000e+02 4.73046089571135e+22 1.75347041516601e+13 9.97809901117098e+13 
1.03426145693219e-10 3.77000000000000e+02 4.73046087548377e+22 7.01388686790285e+13 3.99124248971685e+14 
1.80995774355541e-10 3.77000000000000e+02 4.73046085525619e+22 1.22743032674646e+14 6.98467497013760e+14 
2.58565403017862e-10 3.77000000000000e+02 4.73046083502861e+22 1.75347196128443e+14 9.97810734033115e+14 
1.03426168964108e-09 3.77000000000000e+02 4.73046063275288e+22 7.01388783940211e+14 3.99124215363347e+15 
