scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,noise_std,noise_percent,noise_label,test_mse_scaled_mean,test_mse_scaled_std,test_mse_scaled_min,test_mse_scaled_max,test_rmse_scaled_mean,test_rmse_scaled_std,test_rmse_scaled_min,test_rmse_scaled_max,k1_mse_scaled_mean,k1_mse_scaled_std,k1_mse_scaled_min,k1_mse_scaled_max,k1_rmse_scaled_mean,k1_rmse_scaled_std,k1_rmse_scaled_min,k1_rmse_scaled_max,k2_mse_scaled_mean,k2_mse_scaled_std,k2_mse_scaled_min,k2_mse_scaled_max,k2_rmse_scaled_mean,k2_rmse_scaled_std,k2_rmse_scaled_min,k2_rmse_scaled_max,k3_mse_scaled_mean,k3_mse_scaled_std,k3_mse_scaled_min,k3_mse_scaled_max,k3_rmse_scaled_mean,k3_rmse_scaled_std,k3_rmse_scaled_min,k3_rmse_scaled_max,num_seeds,num_noise_repeats,num_evaluations,fraction_reused_saved_weights,num_reused_saved_weights
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30",0.0,0.0,0%,4.707059159449282e-06,2.8428717991818485e-06,1.9098290391076726e-06,1.0941583123559676e-05,0.0020792147872748536,0.0006203928158366462,0.0013819656432443148,0.0033078063914866113,1.1531356489418165e-05,7.964539786572857e-06,3.2633268080139998e-06,3.0120497766956688e-05,0.0032092672905611897,0.0011113269393240562,0.0018064680478807257,0.0054882144425083,1.4892204366274698e-06,6.1920503631289e-07,3.2393541935071826e-07,3.2879998026746906e-06,0.0011931627431979897,0.0002564127016269019,0.0005691532476852946,0.001813284258651878,1.1006005523022112e-06,4.1569747807933777e-07,4.4698472603243997e-07,1.929189168379253e-06,0.0010295877853942971,0.00020162135898777736,0.000668569163237761,0.0013889525436022834,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30",0.005,0.5,0.5%,0.0008742812351038666,0.0001539200013648919,0.0005392529787224362,0.001527797765121471,0.029456023608328646,0.0025769186179156996,0.02322182117583451,0.03908705367665195,0.0023671832192984537,0.0004367554333618726,0.0014359310623377874,0.004276481446924354,0.04845060484197426,0.004446519829236453,0.037893681034412416,0.0653948120795859,0.00010063778608267263,1.9159226370770826e-05,6.42027345743923e-05,0.00017411817261229424,0.009987579692634356,0.0009424747277681524,0.008012660892262463,0.01319538451930425,0.0001550226999304735,3.1206395755918114e-05,8.682207543965426e-05,0.000318777849267029,0.012392446198394136,0.0012056579856352559,0.009317836414085314,0.01785435098980159,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30",0.01,1.0,1%,0.003515895236120493,0.0005878289226155461,0.0022044652568345233,0.00547913301267642,0.059092059358120876,0.004907541834151492,0.0469517332676284,0.0740211659775528,0.009513634730454041,0.0016751895088850395,0.005788465533832341,0.0152397535810416,0.09716722396102288,0.008505655978319066,0.07608196589095435,0.1234493968435715,0.0004037276091532837,8.020829002537229e-05,0.00024135144474121795,0.0007026451091921793,0.019996085312749864,0.001973300815584104,0.015535489845550992,0.026507453842121075,0.0006303233687541547,0.00013417372102390222,0.000373024699891209,0.0010939459340314395,0.02497258698427165,0.0025903751031614445,0.019313847361186454,0.0330748534997729,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30",0.02,2.0,2%,0.014045003217171495,0.0023861966008193163,0.008813443622489798,0.02209480734165324,0.11809514652075473,0.009939142407292743,0.09387994259952334,0.14864322164718188,0.037999240880696415,0.00680375205219035,0.02313834182209239,0.061488652377842526,0.19417280118772287,0.01723097285917568,0.15211292457280673,0.24796905528279636,0.001609691005608637,0.00032417987658337003,0.0009619063425909769,0.0027614720843525562,0.039922216695404654,0.0039934306623413745,0.031014614983761717,0.052549710601986724,0.0025260777652094278,0.0005325444064483863,0.001562582605251972,0.004348296753490755,0.04999686521363501,0.005143673537725639,0.039529515621266754,0.06594161624869954,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30",0.05,5.0,5%,0.08831489393096996,0.01527169914259589,0.05550763511960819,0.14150411414387615,0.29609844864557305,0.025341826316537048,0.23560058386941274,0.3761703259746523,0.23902808303825984,0.04360518230054418,0.14601408001772492,0.3944315600430231,0.4869287727178549,0.04396915457600659,0.38211788759193793,0.6280378651347569,0.010157402520785674,0.0020646927510668284,0.006073786595613404,0.016497511457864426,0.10027942353785958,0.010084342845560779,0.07793450195910284,0.12844263878426207,0.015759196233864365,0.003300639776751709,0.009938369246431216,0.029301293489818196,0.12489339009717883,0.012698048866294583,0.09969136996967799,0.1711762059686398,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30",0.1,10.0,10%,0.3517921081175502,0.06169173100923924,0.22750241411826408,0.5309266133559677,0.5909114929642044,0.051208117311237554,0.47697213138532957,0.7286471116775031,0.9508175598038937,0.17619477568351505,0.589058782110888,1.475891394877304,0.9710481268612693,0.08889798790607309,0.7675016495818677,1.2148627061842436,0.04164234380857053,0.009135848347050427,0.023740063562286914,0.06938746516411756,0.2028864226264688,0.021923615913923892,0.15407810864067262,0.26341500557887276,0.06291642074018626,0.01269855603833191,0.03931146141243917,0.11653285447676057,0.24961480759162558,0.024706164363897845,0.198271181497562,0.3413690883439222,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30, 30",0.0,0.0,0%,2.101854542994719e-06,2.28258117666261e-06,6.828035864240671e-07,1.1511683029512554e-05,0.0013401253208970725,0.0005537918207567533,0.0008263193005273852,0.003392887123013755,4.178594573200911e-06,5.7348983986619175e-06,7.095191306571991e-07,2.8205464552177872e-05,0.0018222836728649116,0.0009273763291947649,0.0008423295855288469,0.005310881711371274,9.79838430321678e-07,8.886269578596864e-07,3.1816259952854865e-07,4.339646423465737e-06,0.000928249134524443,0.0003442211426742407,0.0005640590390451594,0.002083181802787682,1.1471306254615678e-06,6.279321021405335e-07,1.6185333556073545e-07,2.065989197124196e-06,0.0010212238866378952,0.00032325474923660313,0.00040230999932978976,0.0014373549308101309,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30, 30",0.005,0.5,0.5%,0.0009582009500398151,0.00019386961359680227,0.0005428236200043476,0.001668816333102807,0.030800935960761805,0.0030866019763270258,0.023298575493028485,0.04085114849184546,0.0026120510406823032,0.0005556364480965719,0.0014257402729383028,0.004630467574247437,0.050827289344551954,0.005358122082233543,0.037758976057863415,0.06804753907561564,0.00011098612525594465,2.4978580743631194e-05,6.227848825524518e-05,0.0002450085190636031,0.010473018447972158,0.0011424854602781072,0.00789167208234384,0.01565274797163754,0.00015156568418119766,2.6187619601427137e-05,9.547008093947262e-05,0.0002465407565316657,0.012266268238139316,0.0010521955521251999,0.009770879230625697,0.015701616366847897,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30, 30",0.01,1.0,1%,0.00386124858946237,0.0007020311667423974,0.0023016366815267818,0.006601918481542565,0.061884549656608924,0.005624071364042588,0.047975375783070026,0.08125219062611522,0.010525702253640443,0.00201667965313994,0.00605519382745789,0.01849867381105242,0.10212744126192766,0.009794274575900415,0.07781512595542006,0.13600982983245152,0.0004431498320939895,8.943384081594864e-05,0.00026564546702265266,0.0007641287440085876,0.02094709863726184,0.0020928068175901657,0.016298633900503828,0.02764287872144628,0.0006148936826526778,0.00011730667397093877,0.00037239158587211386,0.0010607944666580348,0.02468571711819524,0.00235007662928874,0.019297450242768185,0.03256983983163004,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,8__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)__O+(gnd),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd)",8,16,3,"30, 30, 30",0.02,2.0,2%,0.015417832689298144,0.0028464950651362264,0.009143808675446348,0.026503419581526345,0.12364710406787438,0.01138201302395922,0.0956232643003069,0.16279870878335106,0.04202400718674856,0.008181923705743744,0.024037115742248663,0.07427884761295911,0.2040387355306785,0.019828881742758937,0.1550390781133862,0.2725414603559596,0.001770968129428463,0.00036132180183273547,0.001052163051225339,0.0031138489694947412,0.041869480106479534,0.004237884401689496,0.03243706292538427,0.05580187245509546,0.002458522751717396,0.0004599877148600073,0.0014886771248166753,0.004261949525613917,0.04936936312926071,0.00460888712488323,0.03858337886728786,0.06528360839915268,20,20,400,1.0,400
