Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.36302568025002e+22 0.00000000000000e+00 0.00000000000000e+00 
1.54383442558683e-16 3.77000000000000e+02 2.36302568025000e+22 3.90099350692641e+07 2.10018642945810e+08 
3.08766885117365e-16 3.77000000000000e+02 2.36302568024999e+22 7.80198701385270e+07 4.20037285891608e+08 
4.63150327676048e-16 3.77000000000000e+02 2.36302568024997e+22 1.17029805207789e+08 6.30055928837395e+08 
2.00698475326287e-15 3.77000000000000e+02 2.36302568024983e+22 5.07129155900308e+08 2.73024235829428e+09 
3.55081917884970e-15 3.77000000000000e+02 2.36302568024969e+22 8.97228506592715e+08 4.83042878775005e+09 
5.09465360443653e-15 3.77000000000000e+02 2.36302568024954e+22 1.28732785728501e+09 6.93061521720467e+09 
2.05329978603048e-14 3.77000000000000e+02 2.36302568024810e+22 5.18832136419804e+09 2.79324795116524e+10 
3.59713421161730e-14 3.77000000000000e+02 2.36302568024666e+22 9.08931487109983e+09 4.89343438059882e+10 
5.14096863720413e-14 3.77000000000000e+02 2.36302568024522e+22 1.29903083779902e+10 6.99362081002097e+10 
2.05793128930724e-13 3.77000000000000e+02 2.36302568023082e+22 5.20002434459050e+10 2.79954851032578e+11 
3.60176571489407e-13 3.77000000000000e+02 2.36302568021642e+22 9.10101785126950e+10 4.89973493953739e+11 
5.14560014048089e-13 3.77000000000000e+02 2.36302568020202e+22 1.30020113578339e+11 6.99992136863482e+11 
2.05839443963492e-12 3.77000000000000e+02 2.36302568005800e+22 5.20119464135936e+11 2.80017856497618e+12 
3.60222886522174e-12 3.77000000000000e+02 2.36302567991398e+22 9.10218814581049e+11 4.90036499196823e+12 
5.14606329080857e-12 3.77000000000000e+02 2.36302567976996e+22 1.30031816491155e+12 7.00055141781843e+12 
2.05844075466768e-11 3.77000000000000e+02 2.36302567832977e+22 5.20131165833237e+12 2.80024155778471e+13 
3.60227518025451e-11 3.77000000000000e+02 2.36302567688957e+22 9.10230514050484e+12 4.90042796258117e+13 
5.14610960584133e-11 3.77000000000000e+02 2.36302567544938e+22 1.30032986112160e+13 7.00061435595904e+13 
2.05844538617096e-10 3.77000000000000e+02 2.36302566104745e+22 5.20132323299094e+13 2.80024773050049e+14 
3.60227981175779e-10 3.77000000000000e+02 2.36302564664553e+22 9.10231649237679e+13 4.90043391334099e+14 
5.14611423734461e-10 3.77000000000000e+02 2.36302563224361e+22 1.30033096371494e+14 7.00061998199563e+14 
2.05844584932129e-09 3.77000000000000e+02 2.36302548822443e+22 5.20132312006974e+14 2.80024708212198e+15 
3.60228027490811e-09 3.77000000000000e+02 2.36302534420532e+22 9.10231415158987e+14 4.90043104540413e+15 
5.14611470049494e-09 3.77000000000000e+02 2.36302520018628e+22 1.30033040369786e+15 7.00061386682929e+15 
2.05844589563632e-08 3.77000000000000e+02 2.36302376000180e+22 5.20131040493186e+15 2.80023436084300e+16 
3.60228032122315e-08 3.77000000000000e+02 2.36302231982404e+22 9.10227915784217e+15 4.90039612866920e+16 
5.14611474680997e-08 3.77000000000000e+02 2.36302087965313e+22 1.30032364494971e+16 7.00054647808616e+16 
2.05844590026782e-07 3.77000000000000e+02 2.36300647853527e+22 5.20118209743908e+16 2.80010653028490e+17 
3.60228032585465e-07 3.77000000000000e+02 2.36299207809017e+22 9.10192806898768e+16 4.90004635630319e+17 
5.14611475144147e-07 3.77000000000000e+02 2.36297767833051e+22 1.30025594338494e+17 6.99987201428433e+17 
2.05844590073097e-06 3.77000000000000e+02 2.36283373982042e+22 5.19989915479165e+17 2.79882876091967e+18 
3.60228032631780e-06 3.77000000000000e+02 2.36268986854998e+22 9.09841778644412e+17 4.89655044342948e+18 
5.14611475190462e-06 3.77000000000000e+02 2.36254606573813e+22 1.29957909382773e+18 6.99313205012444e+18 
1.92172298228951e-05 3.77000000000000e+02 2.36123843076709e+22 4.84670190722637e+18 2.60515858441186e+19 
3.32883448938856e-05 3.77000000000000e+02 2.35993641355189e+22 8.38439597201982e+18 4.50165420185658e+19 
4.73594599648760e-05 3.77000000000000e+02 2.35864003322945e+22 1.19126048091436e+19 6.38877307929558e+19 
6.14305750358665e-05 3.77000000000000e+02 2.35734927976076e+22 1.54313197334033e+19 8.26653703183150e+19 
2.02141725745771e-04 3.77000000000000e+02 2.34474260594004e+22 5.01019925257296e+19 2.65457501148094e+20 
3.42852876455676e-04 3.77000000000000e+02 2.33267084715873e+22 8.38423308524955e+19 4.39412000120714e+20 
4.83564027165581e-04 3.77000000000000e+02 2.32111199802300e+22 1.16668976299077e+20 6.04935691942204e+20 
6.24275177875485e-04 3.77000000000000e+02 2.31004386984267e+22 1.48599806494203e+20 7.62436595158524e+20 
1.21740106461001e-03 3.77000000000000e+02 2.26833375454240e+22 2.73770816512575e+20 1.34629688112718e+21 
1.81052695134453e-03 3.77000000000000e+02 2.23355351081250e+22 3.84759320621250e+20 1.81992474750803e+21 
2.40365283807905e-03 3.77000000000000e+02 2.20448491839283e+22 4.82973752600558e+20 2.20486773194267e+21 
2.99677872481357e-03 3.77000000000000e+02 2.18013852525883e+22 5.69771373474750e+20 2.51820035287450e+21 
3.58990461154809e-03 3.77000000000000e+02 2.15970893873637e+22 6.46417979452058e+20 2.77349887136908e+21 
4.42140006517908e-03 3.77000000000000e+02 2.13644324393149e+22 7.38940723950472e+20 3.05376727846992e+21 
5.25289551881007e-03 3.77000000000000e+02 2.11810911470416e+22 8.16592992628551e+20 3.26514532566066e+21 
6.08439097244106e-03 3.77000000000000e+02 2.10358030741398e+22 8.81792028580543e+20 3.42532339956030e+21 
6.91588642607205e-03 3.77000000000000e+02 2.09201471335650e+22 9.36565165129808e+20 3.54708900761160e+21 
7.74738187970305e-03 3.77000000000000e+02 2.08276881679626e+22 9.82610837346221e+20 3.63991559438370e+21 
9.01189521059508e-03 3.77000000000000e+02 2.07209315129630e+22 1.03896249308506e+21 3.74072559290558e+21 
1.02764085414871e-02 3.77000000000000e+02 2.06433463018852e+22 1.08240777998257e+21 3.80900544126658e+21 
1.15409218723791e-02 3.77000000000000e+02 2.05862303151559e+22 1.11600415037193e+21 3.85604467394715e+21 
1.28054352032712e-02 3.77000000000000e+02 2.05439522889316e+22 1.14201454430630e+21 3.88857993852744e+21 
1.40699485341632e-02 3.77000000000000e+02 2.05125465174768e+22 1.16216252002970e+21 3.91109552999053e+21 
1.62261210884679e-02 3.77000000000000e+02 2.04762358984790e+22 1.18652621145554e+21 3.93498938513517e+21 
1.83822936427727e-02 3.77000000000000e+02 2.04530420130223e+22 1.20248303951057e+21 3.94946349993978e+21 
2.05384661970774e-02 3.77000000000000e+02 2.04378528453597e+22 1.21303721168264e+21 3.95873349092266e+21 
2.26946387513821e-02 3.77000000000000e+02 2.04283130697938e+22 1.21995203875414e+21 3.96398338791281e+21 
2.48508113056868e-02 3.77000000000000e+02 2.04226786474548e+22 1.22440754254832e+21 3.96634122500308e+21 
2.87058422292355e-02 3.77000000000000e+02 2.04179592597677e+22 1.22876136133647e+21 3.96707236280069e+21 
3.25608731527841e-02 3.77000000000000e+02 2.04153727980166e+22 1.23110945754801e+21 3.96754909387995e+21 
3.64159040763327e-02 3.77000000000000e+02 2.04137392463213e+22 1.23213362374569e+21 3.96876786487462e+21 
4.02709349998813e-02 3.77000000000000e+02 2.04126176258593e+22 1.23248312254812e+21 3.97031210819358e+21 
4.41259659234299e-02 3.77000000000000e+02 2.04120479983183e+22 1.23261641680798e+21 3.97118477475643e+21 
5.32542528080831e-02 3.77000000000000e+02 2.04121308933595e+22 1.23247373128944e+21 3.97130435571173e+21 
6.23825396927363e-02 3.77000000000000e+02 2.04124388812958e+22 1.23259537811547e+21 3.97044508618446e+21 
7.15108265773896e-02 3.77000000000000e+02 2.04122842218703e+22 1.23277608322678e+21 3.97039299481304e+21 
8.06391134620428e-02 3.77000000000000e+02 2.04121202657023e+22 1.23279670296519e+21 3.97067966767549e+21 
8.97674003466960e-02 3.77000000000000e+02 2.04121580308454e+22 1.23273426280429e+21 3.97072901771306e+21 
1.14049951601274e-01 3.77000000000000e+02 2.04122130675804e+22 1.23270905956263e+21 3.97066935072863e+21 
1.38332502855853e-01 3.77000000000000e+02 2.04122262242619e+22 1.23271424422892e+21 3.97063266803091e+21 
1.62615054110431e-01 3.77000000000000e+02 2.04122157490226e+22 1.23272040175352e+21 3.97064130345912e+21 
1.86897605365009e-01 3.77000000000000e+02 2.04122127156318e+22 1.23272113062282e+21 3.97064591250185e+21 
4.29723117910793e-01 3.77000000000000e+02 2.04122136341400e+22 1.23272055269880e+21 3.97064523133313e+21 
6.72548630456576e-01 3.77000000000000e+02 2.04122137284114e+22 1.23272051455066e+21 3.97064511908664e+21 
9.15374143002360e-01 3.77000000000000e+02 2.04122137272126e+22 1.23272051572454e+21 3.97064511913643e+21 
3.34362926846019e+00 3.77000000000000e+02 2.04122137269041e+22 1.23272051589543e+21 3.97064511941166e+21 
5.77188439391803e+00 3.77000000000000e+02 2.04122137269089e+22 1.23272051589126e+21 3.97064511941073e+21 
8.20013951937586e+00 3.77000000000000e+02 2.04122137269090e+22 1.23272051589118e+21 3.97064511941065e+21 
3.24826907739542e+01 3.77000000000000e+02 2.04122137269088e+22 1.23272051589117e+21 3.97064511941061e+21 
5.67652420285326e+01 3.77000000000000e+02 2.04122137269074e+22 1.23272051589110e+21 3.97064511941035e+21 
8.10477932831109e+01 3.77000000000000e+02 2.04122137269085e+22 1.23272051589116e+21 3.97064511941056e+21 
1.81047793283111e+02 3.77000000000000e+02 2.04122137269092e+22 1.23272051589119e+21 3.97064511941069e+21 
2.81047793283111e+02 3.77000000000000e+02 2.04122137269062e+22 1.23272051589104e+21 3.97064511941014e+21 
3.81047793283111e+02 3.77000000000000e+02 2.04122137269219e+22 1.23272051589183e+21 3.97064511941305e+21 
