Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.86119860827591e+22 0.00000000000000e+00 0.00000000000000e+00 
1.72917278801895e-16 3.77000000000000e+02 4.86119860827588e+22 2.18290234755993e+08 1.33516877566243e+08 
3.45834557603790e-16 3.77000000000000e+02 4.86119860827585e+22 4.36580469511978e+08 2.67033755132485e+08 
5.18751836405684e-16 3.77000000000000e+02 4.86119860827583e+22 6.54870704267956e+08 4.00550632698728e+08 
2.24792462442463e-15 3.77000000000000e+02 4.86119860827554e+22 2.83777305182708e+09 1.73571940836116e+09 
3.97709741244358e-15 3.77000000000000e+02 4.86119860827526e+22 5.02067539938545e+09 3.07088818402361e+09 
5.70627020046253e-15 3.77000000000000e+02 4.86119860827497e+22 7.20357774694306e+09 4.40605695968607e+09 
2.29979980806520e-14 3.77000000000000e+02 4.86119860827212e+22 2.90326012224535e+10 1.77577447163115e+10 
4.02897259608415e-14 3.77000000000000e+02 4.86119860826927e+22 5.08616246978891e+10 3.11094324729379e+10 
5.75814538410310e-14 3.77000000000000e+02 4.86119860826642e+22 7.26906481732486e+10 4.44611202295652e+10 
2.30498732642926e-13 3.77000000000000e+02 4.86119860823791e+22 2.90980882920274e+11 1.77977997795924e+11 
4.03416011444821e-13 3.77000000000000e+02 4.86119860820941e+22 5.09271117659822e+11 3.11494875362381e+11 
5.76333290246715e-13 3.77000000000000e+02 4.86119860818091e+22 7.27561352391753e+11 4.45011752928937e+11 
2.30550607826566e-12 3.77000000000000e+02 4.86119860789586e+22 2.91046369905410e+12 1.78018052860304e+12 
4.03467886628461e-12 3.77000000000000e+02 4.86119860761081e+22 5.09336604496881e+12 3.11534930428687e+12 
5.76385165430356e-12 3.77000000000000e+02 4.86119860732576e+22 7.27626839012173e+12 4.45051807998062e+12 
2.30555795344930e-11 3.77000000000000e+02 4.86119860447527e+22 2.91052917759547e+13 1.78022058377728e+13 
4.03473074146825e-11 3.77000000000000e+02 4.86119860162479e+22 5.09343150870243e+13 3.11538935965378e+13 
5.76390352948720e-11 3.77000000000000e+02 4.86119859877430e+22 7.27633383219149e+13 4.45055813562938e+13 
2.30556314096767e-10 3.77000000000000e+02 4.86119857026943e+22 2.91053564101194e+14 1.78022459039331e+14 
4.03473592898662e-10 3.77000000000000e+02 4.86119854176457e+22 5.09343782404135e+14 3.11539336819642e+14 
5.76390871700556e-10 3.77000000000000e+02 4.86119851325970e+22 7.27633993089186e+14 4.45056214699068e+14 
2.30556365971950e-09 3.77000000000000e+02 4.86119822821112e+22 2.91053544297698e+15 1.78022500204076e+15 
4.03473644773845e-09 3.77000000000000e+02 4.86119794316261e+22 5.09343614523103e+15 3.11539379910958e+15 
5.76390923575740e-09 3.77000000000000e+02 4.86119765811417e+22 7.27633608569616e+15 4.45056260608928e+15 
