architecture,seed,training_time_s,epochs_ran,best_val_loss,observed_species_count,repeats,test_mse,test_mse_within_subset_std,test_rmse,test_rmse_within_subset_std,test_mse_unscaled,test_mse_unscaled_within_subset_std,test_rmse_unscaled,test_rmse_unscaled_within_subset_std,mean_rel_error_avg,mean_rel_error_avg_within_subset_std,mean_rel_error_k1,mean_rel_error_k1_within_subset_std,mean_rel_error_k2,mean_rel_error_k2_within_subset_std,mean_rel_error_k3,mean_rel_error_k3_within_subset_std
"30, 30, 30",34,204.2372589111328,1770,0.00475849999114871,7,50,0.0046178956562653185,0.00502819802595702,0.05880587027140388,0.034055326718270315,3.750351132011081e-42,6.153720960293771e-42,1.532083207635608e-21,1.1845134768722847e-21,0.07183323450386524,0.041749129457385056,0.13422697603702546,0.07686480113343504,0.03097483890131116,0.017483096214467593,0.050297892950475216,0.04382839108325312
"30, 30, 30",34,204.2372589111328,1770,0.00475849999114871,8,50,0.001815978355007246,0.0023482132375672884,0.037974802027694106,0.019336306937072684,1.6177710510937148e-42,2.7975171476549672e-42,1.1092405080375895e-21,6.223797445468678e-22,0.04582897659391165,0.02259931988081692,0.08219442032277584,0.04552399914034275,0.021069206353276967,0.006372355388499635,0.034223302379250524,0.02112328732034842
"30, 30, 30",34,204.2372589111328,1770,0.00475849999114871,9,50,0.0019548534223577008,0.0030683015656579322,0.03771038853521166,0.023082028049568732,2.0556487952259337e-42,3.941751125030532e-42,1.1802647024557995e-21,8.140172156428e-22,0.04680367521941662,0.02927516337826591,0.0807638668268919,0.052227394595441914,0.020530149079859256,0.006754588789309619,0.03911701168864965,0.03315873062241873
"30, 30, 30",34,204.2372589111328,1770,0.00475849999114871,10,50,0.0009314172540325671,0.0010144393323483615,0.027856670614775782,0.01246688238062968,8.192271082135746e-43,8.23246992810664e-43,8.36263683399612e-22,3.462515848923845e-22,0.034663090705871584,0.01489890409651155,0.05778573885560036,0.02877743985943121,0.019723755978047847,0.005892677808627002,0.026479776501655578,0.011490639382619154
"30, 30, 30",34,204.2372589111328,1770,0.00475849999114871,11,1,0.0003825842577498406,0.0,0.019559761188466505,0.0,3.3210773604498165e-43,0.0,5.762878933701294e-22,0.0,0.026456013321876526,0.0,0.04118148237466812,0.0,0.02003057487308979,0.0,0.018155984580516815,0.0
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,3,50,0.015360332957934588,0.005902966100144574,0.121055290909165,0.02656971021354996,1.3375898309427537e-41,1.17934791496188e-41,3.2843791795001904e-21,1.6089598238281768e-21,0.1435510790348053,0.038055515859392715,0.253353696167469,0.05546390212341211,0.07586458012461662,0.06505454709299795,0.10143496531993151,0.04809592060609005
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,4,50,0.00973778220359236,0.006189981755999859,0.0918404925621557,0.03609856132220479,9.711670981033858e-42,1.0039676416249321e-41,2.6630719966537757e-21,1.6185544543426182e-21,0.10837041318416596,0.04153598739950886,0.19518375322222709,0.07305271182038624,0.04869841773994267,0.03319960041579015,0.08122906718403101,0.04806960116806801
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,5,50,0.008552526091225445,0.00647594683523643,0.08421118407630171,0.038223063295511436,9.16253013883425e-42,8.982023994886146e-42,2.6438710267352966e-21,1.4739322008911727e-21,0.10261406317353249,0.04372063550771009,0.18124392926692962,0.08238477670308313,0.043440885581076144,0.02951560334441446,0.08315737266093493,0.04432535115426006
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,6,50,0.0061727954098023475,0.005292085661978038,0.07053235199196226,0.03461188715288847,5.392700958169053e-42,6.818196467803099e-42,1.9629864528597194e-21,1.2407196073481995e-21,0.08474806629121304,0.037675406936977886,0.15486997500061989,0.07489831160830444,0.03980167744681239,0.025734502172002332,0.05957254581153393,0.036007944391614304
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,7,50,0.0051571164326742296,0.00540963395994037,0.06168615444809971,0.036768665764199515,4.8498659590589054e-42,6.696548990848791e-42,1.796858723461685e-21,1.2732496561863071e-21,0.07418734695762395,0.040824747490660715,0.13590790033340455,0.08239404137280382,0.03201767509803176,0.019410583697727333,0.05463646579533815,0.03710627746510979
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,8,50,0.0030550556955859067,0.0037880763848497493,0.047498173977880545,0.02826621949169888,2.69960149152176e-42,4.50697822206481e-42,1.3676675465265194e-21,9.10542131754424e-22,0.05823309659957886,0.031520353073723806,0.10372001886367797,0.06462510130626964,0.027661982607096434,0.014242866786466881,0.043317290246486666,0.02675651898744471
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,9,50,0.0011431349912891164,0.001287184115167157,0.030183666984437613,0.015234212768032595,9.547326697137844e-43,9.848604523131092e-43,8.813947187351358e-22,4.2175350561624883e-22,0.040501640290021894,0.01709399146542085,0.07230385303497315,0.03699619126546255,0.01987888554111123,0.009995270521616936,0.029322179891169073,0.012328584791788725
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,10,50,0.0009690174227580428,0.0010816182360951015,0.02811469560303617,0.01336343196587842,7.982636831872752e-43,9.887558631822368e-43,7.877793307300948e-22,4.2150612007623246e-22,0.039534472823143006,0.015296832966053862,0.07455479174852371,0.03308544702579191,0.017082930244505405,0.005527320411705784,0.02696569349616766,0.012367226516148085
"30, 30, 30",35,141.12918043136597,1854,0.004847436854615808,11,1,0.00046343813301064074,0.0,0.021527613267862296,0.0,2.1860256043467146e-43,0.0,4.675495272531794e-22,0.0,0.035546183586120605,0.0,0.07637901604175568,0.0,0.012520368210971355,0.0,0.01773916743695736,0.0
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,3,50,0.015460148182464764,0.010205224163313757,0.11675479968144094,0.042760553478777164,1.519772644289623e-41,1.9442484160849816e-41,3.176963328820431e-21,2.259342924442068e-21,0.14045898899435996,0.06040545494294565,0.23902986764907838,0.06906865661390028,0.08080591436475515,0.09231372477547564,0.10154118292033672,0.07003914410045438
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,4,50,0.011551416197326034,0.007631949912221878,0.09899570358442404,0.041848140569813716,1.498512143988887e-41,1.488821812720962e-41,3.2950316100074167e-21,2.0317204849439304e-21,0.11959200650453568,0.052375761885403924,0.20693024925887585,0.08105247872254985,0.04944404605776072,0.041350507596711564,0.10240171577781439,0.06016100133751391
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,5,50,0.009871481894515454,0.005939967034015885,0.09269025097915547,0.03577707740909844,8.907185532664981e-42,9.279699249620225e-42,2.5289758368749642e-21,1.584760786102293e-21,0.10870975464582443,0.041785299808413855,0.20574939027428626,0.07686874215628893,0.037798497155308725,0.02263959388812925,0.08258138593286275,0.05203175007673146
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,6,50,0.0073971778264967725,0.006083714243832749,0.07717902572362355,0.037954918190519486,7.144155882759355e-42,8.349358499400264e-42,2.2182923329389704e-21,1.4910851781114098e-21,0.09152363397181035,0.04415579044110078,0.17111985541880131,0.0797239610992881,0.032261813245713714,0.02724512835864148,0.07118922982364893,0.046476879724621334
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,7,50,0.004815023950650357,0.0042989926311991075,0.0625781114776863,0.029983393979611823,3.3856211677166175e-42,4.730046036832391e-42,1.5838684095101669e-21,9.36473186520763e-22,0.07663833759725094,0.03414116281642073,0.14472375489771366,0.06710731432917573,0.033420004043728115,0.024500470992449983,0.0517712539806962,0.03006329998415323
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,8,50,0.0021777338499668984,0.0035543506722750026,0.038090828409803816,0.026959648384609566,1.7394598097356818e-42,3.78964654450922e-42,1.0464914038898705e-21,8.026926879698667e-22,0.04884799350053072,0.030010743317277978,0.08697719223797322,0.059719659458513756,0.025906778257340193,0.016608506267495642,0.03366000788286328,0.026353622742976972
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,9,50,0.0016734872257802636,0.00261897046336196,0.03451358989544287,0.021961314585184726,1.5437264402387916e-42,2.8379025197320954e-42,1.0334456704438587e-21,6.897220356633786e-22,0.045040325559675694,0.024433412676851323,0.08207817912101746,0.05104507720805584,0.020344822406768798,0.008050358930169595,0.03269797425717116,0.02217629152890137
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,10,50,0.000867563292849809,0.0011502471157540843,0.02625812957295005,0.013344434202317273,6.965854666158666e-43,9.763437313868654e-43,7.3379933518280615e-22,3.9764808851689253e-22,0.037789002172648904,0.01458205393371443,0.07073967210948467,0.033091634261513556,0.018487887904047966,0.008125488603268434,0.02413944099098444,0.012021108379050573
"30, 30, 30",36,139.06055879592896,1822,0.004735299777239561,11,1,0.00039714350714348257,0.0,0.01992845972832528,0.0,3.4191682529525537e-43,0.0,5.847365434922427e-22,0.0,0.032792992889881134,0.0,0.06386996805667877,0.0,0.013101674616336823,0.0,0.021407337859272957,0.0
"30, 30, 30",37,131.65033841133118,1721,0.004644119441509247,3,50,0.01519625419867225,0.0064075772524080045,0.1192506460756249,0.03123359744279068,1.955416718669708e-41,1.6072921818431773e-41,3.999849809668268e-21,1.885568531449814e-21,0.14563804551959036,0.043941016633240224,0.2444393131136894,0.05594362946989019,0.07164936907589435,0.0548869939877045,0.12082545876502991,0.0586518051368757
"30, 30, 30",37,131.65033841133118,1721,0.004644119441509247,4,50,0.012478730721632018,0.006798344558892885,0.10446523529239946,0.03956950008447968,1.3456809282757651e-41,1.1444411785969748e-41,3.1974231556480255e-21,1.7981363815026584e-21,0.12516915142536164,0.05015498536366733,0.22025372989475728,0.08028834845678724,0.05651696687564254,0.04846836200850449,0.0987367619946599,0.056543646740571094
