Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.29994194611368e+23 0.00000000000000e+00 0.00000000000000e+00 
4.08475424698984e-17 3.77000000000000e+02 2.29994194611368e+23 7.06488777700891e+07 6.99920005116444e+08 
8.16950849397968e-17 3.77000000000000e+02 2.29994194611368e+23 1.41297755540178e+08 1.39984001023288e+09 
1.22542627409695e-16 3.77000000000000e+02 2.29994194611367e+23 2.11946633310265e+08 2.09976001534932e+09 
5.31018052108679e-16 3.77000000000000e+02 2.29994194611363e+23 9.18435411011095e+08 9.09896006651318e+09 
9.39493476807663e-16 3.77000000000000e+02 2.29994194611359e+23 1.62492418871187e+09 1.60981601176765e+10 
1.34796890150665e-15 3.77000000000000e+02 2.29994194611355e+23 2.33141296641258e+09 2.30973601688393e+10 
5.43272314849649e-15 3.77000000000000e+02 2.29994194611313e+23 9.39630074341476e+09 9.30893606804196e+10 
9.51747739548632e-15 3.77000000000000e+02 2.29994194611270e+23 1.64611885204113e+10 1.63081361191946e+11 
1.36022316424762e-14 3.77000000000000e+02 2.29994194611228e+23 2.35260762974020e+10 2.33073361703418e+11 
5.44497741123745e-14 3.77000000000000e+02 2.29994194610808e+23 9.41749540668123e+10 9.32993366813397e+11 
9.52973165822729e-14 3.77000000000000e+02 2.29994194610387e+23 1.64823831835657e+11 1.63291337191799e+12 
1.36144859052171e-13 3.77000000000000e+02 2.29994194609967e+23 2.35472709603924e+11 2.33283337701709e+12 
5.44620283751155e-13 3.77000000000000e+02 2.29994194605760e+23 9.41961487236874e+11 9.33203342753450e+12 
9.53095708450139e-13 3.77000000000000e+02 2.29994194601554e+23 1.64845026481323e+12 1.63312334775130e+13 
1.36157113314912e-12 3.77000000000000e+02 2.29994194597348e+23 2.35493904233193e+12 2.33304335269423e+13 
5.44632538013896e-12 3.77000000000000e+02 2.29994194555287e+23 9.41982681254611e+12 9.33224339738778e+13 
9.53107962712880e-12 3.77000000000000e+02 2.29994194513227e+23 1.64847145771012e+13 1.63314434366919e+14 
1.36158338741186e-11 3.77000000000000e+02 2.29994194471166e+23 2.35496023358900e+13 2.33306434705047e+14 
5.44633763440170e-11 3.77000000000000e+02 2.29994194050557e+23 9.41984794264998e+13 9.33226433350541e+14 
9.53109188139154e-11 3.77000000000000e+02 2.29994193629948e+23 1.64847355951199e+14 1.63314642660665e+15 
1.36158461283814e-10 3.77000000000000e+02 2.29994193209339e+23 2.35496231899272e+14 2.33306641437132e+15 
5.44633885982798e-10 3.77000000000000e+02 2.29994189003251e+23 9.41984941652023e+14 9.33226581844015e+15 
9.53109310681782e-10 3.77000000000000e+02 2.29994184797163e+23 1.64847359481338e+15 1.63314646835700e+16 
1.36158473538077e-09 3.77000000000000e+02 2.29994180591075e+23 2.35496219031164e+15 2.33306629995568e+16 
5.44633898237060e-09 3.77000000000000e+02 2.29994138530226e+23 9.41984317235558e+15 9.33225988015996e+16 
9.53109322936044e-09 3.77000000000000e+02 2.29994096469410e+23 1.64847184949267e+16 1.63314480709629e+17 
1.36158474763503e-08 3.77000000000000e+02 2.29994054408627e+23 2.35495880506601e+16 2.33306307703196e+17 
5.44633899462487e-08 3.77000000000000e+02 2.29993633803661e+23 9.41977861739246e+16 9.33219841824912e+17 
9.53109324161471e-08 3.77000000000000e+02 2.29993213201957e+23 1.64845418017068e+17 1.63312798643219e+18 
1.36158474886045e-07 3.77000000000000e+02 2.29992792603576e+23 2.35492472647462e+17 2.33303063944028e+18 
5.44633899585029e-07 3.77000000000000e+02 2.29988586906455e+23 9.41913135380418e+17 9.33158355663394e+18 
9.53109324284013e-07 3.77000000000000e+02 2.29984381535827e+23 1.64827683734326e+18 1.63295974093536e+19 
1.36158474898300e-06 3.77000000000000e+02 2.29980176498105e+23 2.35458228932867e+18 2.33270619492444e+19 
5.44633899597284e-06 3.77000000000000e+02 2.29938143957126e+23 9.41445568318638e+18 9.32723971195009e+19 
9.53109324296267e-06 3.77000000000000e+02 2.29896144778793e+23 1.64682951320500e+19 1.63163074887075e+20 
1.36158474899525e-05 3.77000000000000e+02 2.29854179435295e+23 2.35158505219536e+19 2.32998651102757e+20 
1.77006017369423e-05 3.77000000000000e+02 2.29812248259727e+23 3.05568883359156e+19 3.02778926611751e+20 
4.91032612036549e-05 3.77000000000000e+02 2.29491075654485e+23 8.44316119944536e+19 8.37374689777575e+20 
8.05059206703674e-05 3.77000000000000e+02 2.29172054263643e+23 1.37807105031809e+20 1.36866648538792e+21 
1.11908580137080e-04 3.77000000000000e+02 2.28855287485628e+23 1.90593595558225e+20 1.89662706036498e+21 
1.43311239603792e-04 3.77000000000000e+02 2.28540879418530e+23 2.42700691782500e+20 2.42122900211159e+21 
3.21151155017085e-04 3.77000000000000e+02 2.26809028293946e+23 5.21334708090774e+20 5.32766321866370e+21 
4.98991070430378e-04 3.77000000000000e+02 2.25170359125527e+23 7.63051994370013e+20 8.12156698294362e+21 
6.76830985843671e-04 3.77000000000000e+02 2.23634758306847e+23 9.59522276499316e+20 1.07998280560443e+22 
8.54670901256964e-04 3.77000000000000e+02 2.22206417527820e+23 1.10756004158567e+21 1.33604340839251e+22 
1.03251081667026e-03 3.77000000000000e+02 2.20884489243359e+23 1.20849875225285e+21 1.58024132315129e+22 
1.21324420953299e-03 3.77000000000000e+02 2.19644542227940e+23 1.26831778951911e+21 1.81626691878181e+22 
1.39397760239573e-03 3.77000000000000e+02 2.18501933232473e+23 1.29154903882228e+21 2.04014246801471e+22 
1.57471099525846e-03 3.77000000000000e+02 2.17448301831701e+23 1.28569449118703e+21 2.25203965769613e+22 
1.75544438812120e-03 3.77000000000000e+02 2.16474801500219e+23 1.25839096764415e+21 2.45220042870109e+22 
2.15975161201533e-03 3.77000000000000e+02 2.14546738834259e+23 1.15182174323177e+21 2.85912680677550e+22 
2.45870988168300e-03 3.77000000000000e+02 2.13304605565946e+23 1.06164823034002e+21 3.12558816301649e+22 
2.75766815135066e-03 3.77000000000000e+02 2.12191963778154e+23 9.77261728857524e+20 3.36499382087136e+22 
3.05662642101832e-03 3.77000000000000e+02 2.11192959059710e+23 9.04025129340452e+20 3.57944208446358e+22 
3.35558469068598e-03 3.77000000000000e+02 2.10296144314187e+23 8.42939262045663e+20 3.77102220702726e+22 
3.65454296035365e-03 3.77000000000000e+02 2.09492315339018e+23 7.93042721890475e+20 3.94176731009194e+22 
4.05450084122578e-03 3.77000000000000e+02 2.08545995444105e+23 7.40531280573164e+20 4.14153357733812e+22 
4.45445872209791e-03 3.77000000000000e+02 2.07733740627764e+23 7.01181981793266e+20 4.31185440036229e+22 
4.85441660297004e-03 3.77000000000000e+02 2.07039808680663e+23 6.71540686641580e+20 4.45656904881284e+22 
5.25437448384217e-03 3.77000000000000e+02 2.06449237045514e+23 6.48845235647513e+20 4.57922246604143e+22 
