scheme,experiment_name,seed,split_seed,shuffle_seed,weight_seed,hidden_size,depth,num_parameters,input_size,output_size,num_pressure_conditions,num_species_total,num_species_kept,kept_species,removed_species,activation,learning_rate,batch_size,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,training_time_s,cached_training_time_s,reused_saved_weights,saved_weights_path,test_mse,test_rmse,test_mse_unscaled,test_rmse_unscaled,mean_rel_error_k1,max_rel_error_k1,mean_rel_error_k2,max_rel_error_k2,mean_rel_error_k3,max_rel_error_k3,display_species_for_folder,folder_species_slots
O2_novib,3__O2(a)_O2(b)_O3(exc),43,43,43,43,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,1922,1822,3.5102184094487005e-06,2.718059386097593e-06,2.199239638684958e-06,146.0054407119751,146.0054407119751,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0043\30, 30, 30\model.pth",1.7109576901930268e-06,0.0013080358138036691,1.401298464324817e-45,3.743392130574644e-23,0.002784100826829672,0.011741556227207184,0.0007674890221096575,0.006029151380062103,0.0009263911051675677,0.0038028087001293898,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),44,44,44,44,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2966,2866,3.6568351217485744e-06,8.643284545541973e-06,2.9846588040527422e-06,131.3584144115448,131.3584144115448,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0044\30, 30\model.pth",2.6482375687919557e-06,0.0016273406431328247,1.401298464324817e-45,3.743392130574644e-23,0.0038193082436919212,0.019739747047424316,0.000906840548850596,0.005687213968485594,0.001017482834868133,0.005083772819489241,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),44,44,44,44,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3316,3216,4.212226268565347e-06,3.371386583239655e-06,2.9365616774157388e-06,203.77410101890564,203.77410101890564,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0044\50, 50\model.pth",2.6360385163570754e-06,0.001623588160943863,0.0,0.0,0.0038747317157685757,0.02047480084002018,0.0007880502962507308,0.006869954988360405,0.0008097317768260837,0.003518137149512768,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),44,44,44,44,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2608,2508,2.9449144125869173e-06,2.34807436754636e-06,1.66463708410447e-06,134.69106554985046,134.69106554985046,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0044\30, 30, 30\model.pth",1.2486561900004745e-06,0.0011174328570435338,1.401298464324817e-45,3.743392130574644e-23,0.002398421987891197,0.009269355796277523,0.0007191452896222472,0.0037661937531083822,0.0009001755970530212,0.0035922329407185316,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),45,45,45,45,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3594,3494,3.240857274957105e-06,2.467490203343914e-06,2.0452608350751687e-06,158.0531826019287,158.0531826019287,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0045\30, 30\model.pth",1.8440968005961622e-06,0.0013579752577260612,1.401298464324817e-45,3.743392130574644e-23,0.003108214819803834,0.013176695443689823,0.0006972586852498353,0.005555341020226479,0.0012507076608017087,0.004950962495058775,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),45,45,45,45,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2822,2722,2.5331390831221747e-06,1.8677780690268265e-06,1.7246452671315637e-06,160.72666096687317,160.72666096687317,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0045\50, 50\model.pth",1.361264708066301e-06,0.0011667324920761832,0.0,0.0,0.0025816988199949265,0.010956726036965847,0.0010233883513137698,0.005261369049549103,0.0006869049975648522,0.002919173100963235,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),45,45,45,45,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2619,2519,4.041967345579502e-06,2.8112390646128916e-06,1.8664836215975811e-06,135.62853026390076,135.62853026390076,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0045\30, 30, 30\model.pth",1.4688811234009336e-06,0.001211974060531385,0.0,0.0,0.0027858810499310493,0.009959309361875057,0.0008411707240156829,0.004637288395315409,0.0007274915114976466,0.0025344339665025473,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),46,46,46,46,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2471,2371,3.1614812688632002e-06,2.5865524821711004e-06,2.5102171093749347e-06,124.04808306694031,124.04808306694031,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0046\30, 30\model.pth",2.3427201085723937e-06,0.0015305946911486378,0.0,0.0,0.0035860014613717794,0.019387071952223778,0.0009999247267842293,0.007698334287852049,0.000736504269298166,0.0029617645777761936,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),46,46,46,46,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3104,3004,3.556502358858577e-06,3.194726577930851e-06,2.4303472173414774e-06,39898.777562856674,39898.777562856674,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0046\50, 50\model.pth",2.0378267890919233e-06,0.0014275247069987698,0.0,0.0,0.003330509178340435,0.020946839824318886,0.0011172506492584944,0.009803266264498234,0.0006378000252880156,0.0030726431868970394,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),46,46,46,46,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3244,3144,3.797248723458324e-06,1.5891439534243544e-06,1.4614831889048219e-06,303.94127202033997,303.94127202033997,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0046\30, 30, 30\model.pth",9.314796898252098e-07,0.0009651319546182324,0.0,0.0,0.002146574668586254,0.011827527545392513,0.0005787234986200929,0.0048276400193572044,0.0008448056178167462,0.003864554688334465,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),47,47,47,47,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3483,3383,3.2691237841693994e-06,1.8622638799570268e-06,1.7325316957794713e-06,255.78215980529785,255.78215980529785,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0047\30, 30\model.pth",1.5110839512999519e-06,0.001229261547149325,1.401298464324817e-45,3.743392130574644e-23,0.0027331626042723656,0.013749987818300724,0.0009191260323859751,0.006879146676510572,0.0010221049888059497,0.0052417884580791,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),47,47,47,47,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3165,3065,3.3436117749058918e-06,2.8291398484725506e-06,2.0126235449424714e-06,271.6679241657257,271.6679241657257,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0047\50, 50\model.pth",1.8810143274095026e-06,0.0013715007573492268,1.401298464324817e-45,3.743392130574644e-23,0.0031363614834845066,0.015147854574024677,0.0009009494679048657,0.005856593605130911,0.001271957065910101,0.007168730720877647,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),47,47,47,47,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2873,2773,3.851443249105715e-06,7.630281415913487e-06,1.4005688490215108e-06,147.52783799171448,147.52783799171448,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0047\30, 30, 30\model.pth",1.0749180319180596e-06,0.0010367825383936881,1.401298464324817e-45,3.743392130574644e-23,0.002150207059457898,0.010332232341170311,0.0007468599360436201,0.0026806527748703957,0.0009034632821567357,0.004779494367539883,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),48,48,48,48,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2962,2862,4.2344897984649935e-06,1.5296839374059347e-05,3.1553200551570625e-06,145.60740661621094,145.60740661621094,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0048\30, 30\model.pth",3.5120549455314176e-06,0.00187404774366381,1.401298464324817e-45,3.743392130574644e-23,0.004324331413954496,0.02229444310069084,0.001123041962273419,0.0053979624062776566,0.0013753147795796394,0.006901529151946306,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),48,48,48,48,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,1856,1756,4.526936192835112e-06,5.609572290268261e-06,3.3070475001295564e-06,107.54494094848633,107.54494094848633,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0048\50, 50\model.pth",3.819108314928599e-06,0.0019542539023700576,1.401298464324817e-45,3.743392130574644e-23,0.004802169278264046,0.02719121240079403,0.0008172409725375473,0.003261169884353876,0.001195815159007907,0.003765441942960024,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),48,48,48,48,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3038,2938,3.529230012746767e-06,1.9204779073334067e-06,1.5439086109836353e-06,155.92662119865417,155.92662119865417,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0048\30, 30, 30\model.pth",1.078877971849579e-06,0.0010386905082119403,0.0,0.0,0.0023168055340647697,0.010610212571918964,0.0007776471902616322,0.004775247536599636,0.0008103502332232893,0.0033414666540920734,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),49,49,49,49,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3422,3322,3.357645755638967e-06,1.8939573510579065e-06,1.5064426270328113e-06,149.23302602767944,149.23302602767944,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0049\30, 30\model.pth",1.340070525657211e-06,0.001157614152322444,1.401298464324817e-45,3.743392130574644e-23,0.0024409503675997257,0.015516304410994053,0.0007773613906465471,0.006378941237926483,0.0011054263450205326,0.0048432000912725925,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),49,49,49,49,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,3113,3013,4.363676196387839e-06,1.0745581748778932e-05,2.213101379311411e-06,175.71963930130005,175.71963930130005,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0049\50, 50\model.pth",1.9671490463224472e-06,0.0014025509068559497,0.0,0.0,0.0032501639798283577,0.016980569809675217,0.0009396233363077044,0.009760627523064613,0.0007920667412690818,0.003648450830951333,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),49,49,49,49,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,1830,1730,5.527569263803242e-06,2.6146484287892236e-06,2.4129074427037267e-06,94.13458490371704,94.13458490371704,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0049\30, 30, 30\model.pth",2.4851865418895613e-06,0.001576447443427646,1.401298464324817e-45,3.743392130574644e-23,0.003528403118252754,0.0175346489995718,0.0012269641738384962,0.005016501527279615,0.0008947378373704851,0.005899176001548767,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),50,50,50,50,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2753,2653,3.8330021592022e-06,7.31927233573515e-06,2.4692255919944728e-06,192.58296251296997,192.58296251296997,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0050\30, 30\model.pth",2.4718067379581043e-06,0.0015721980593926786,2.802596928649634e-45,5.293955920339377e-23,0.0033458308316767216,0.020379643887281418,0.0008826713310554624,0.003701767884194851,0.0016460306942462921,0.011589310131967068,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),50,50,50,50,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2961,2861,4.435282259388866e-06,4.120940102438908e-06,2.1950794871372636e-06,236.84661197662354,236.84661197662354,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0050\50, 50\model.pth",1.9823060029011685e-06,0.0014079438919577614,1.401298464324817e-45,3.743392130574644e-23,0.003256658324971795,0.01663469523191452,0.0007315938710235059,0.007041884120553732,0.0009888526983559132,0.004190144594758749,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),50,50,50,50,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2379,2279,5.612269686834123e-06,2.245450668851845e-06,2.1685174488084157e-06,206.81422209739685,206.81422209739685,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0050\30, 30, 30\model.pth",2.168296532545355e-06,0.0014725136782201228,2.802596928649634e-45,5.293955920339377e-23,0.0030819110106676817,0.018079420551657677,0.0009237976628355682,0.004770672880113125,0.0014294082066044211,0.007912182249128819,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),51,51,51,51,"30, 30",2,1233,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,1844,1744,5.709953328631753e-06,7.61427352699684e-06,4.596307098836405e-06,126.47160339355469,126.47160339355469,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0051\30, 30\model.pth",4.1471048461971804e-06,0.002036444167218237,1.401298464324817e-45,3.743392130574644e-23,0.004838846158236265,0.02637326903641224,0.001234525116160512,0.00928319338709116,0.001077870256267488,0.005413105711340904,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),51,51,51,51,"50, 50",2,3053,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2023,1923,3.6005959560093792e-06,2.0861753125700488e-06,1.7377403685259196e-06,163.76022124290466,163.76022124290466,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0051\50, 50\model.pth",1.6314952517859638e-06,0.0012772999850410882,1.401298464324817e-45,3.743392130574644e-23,0.0029442862141877413,0.018485859036445618,0.0008407323621213436,0.009563315659761429,0.0009737329673953354,0.0024106584023684263,"O2(a), O2(b), O3(exc)",3
O2_novib,3__O2(a)_O2(b)_O3(exc),51,51,51,51,"30, 30, 30",3,2163,6,3,2,11,3,"O2(a), O2(b), O3(exc)","O2(X), O2(Hz), O2+(X), O(3P), O(1D), O+(gnd), O-(gnd), O3(X)",tanh,0.0001,16,2383,2283,2.6040091036823774e-06,4.166709741184604e-06,1.5563555120934324e-06,203.61592936515808,203.61592936515808,False,"saved_weights\O2_novib\3__O2(a)__O2(b)__O3(exc)\seed_0051\30, 30, 30\model.pth",1.1652871307887835e-06,0.0010794846598209645,0.0,0.0,0.0022111653815954924,0.011456748470664024,0.0008474032511003315,0.002839866327121854,0.0006896669510751963,0.0031857460271567106,"O2(a), O2(b), O3(exc)",3
