Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.76842734091369e+22 0.00000000000000e+00 0.00000000000000e+00 
8.81531470289111e-17 3.77000000000000e+02 4.76842734091367e+22 1.07180480761178e+08 2.58277307888000e+08 
1.76306294057822e-16 3.77000000000000e+02 4.76842734091364e+22 2.14360961522356e+08 5.16554615775990e+08 
2.64459441086733e-16 3.77000000000000e+02 4.76842734091362e+22 3.21541442283531e+08 7.74831923663970e+08 
1.14599091137584e-15 3.77000000000000e+02 4.76842734091338e+22 1.39334624989517e+09 3.35760500254292e+09 
2.02752238166496e-15 3.77000000000000e+02 4.76842734091315e+22 2.46515105750666e+09 5.94037808142090e+09 
2.90905385195407e-15 3.77000000000000e+02 4.76842734091291e+22 3.53695586511802e+09 8.52315116029789e+09 
1.17243685548452e-14 3.77000000000000e+02 4.76842734091055e+22 1.42550039412194e+10 3.43508819489825e+10 
2.05396832577363e-14 3.77000000000000e+02 4.76842734090818e+22 2.49730520173069e+10 6.01786127375702e+10 
2.93549979606274e-14 3.77000000000000e+02 4.76842734090582e+22 3.56911000933802e+10 8.60063435260590e+10 
1.17508144989538e-13 3.77000000000000e+02 4.76842734088219e+22 1.42871580852895e+11 3.44283651402422e+11 
2.05661292018450e-13 3.77000000000000e+02 4.76842734085856e+22 2.50052061611021e+11 6.02560959269084e+11 
2.93814439047361e-13 3.77000000000000e+02 4.76842734083493e+22 3.57232542367734e+11 8.60838267125861e+11 
1.17534590933647e-12 3.77000000000000e+02 4.76842734059861e+22 1.42903734981295e+12 3.44361134484115e+12 
2.05687737962558e-12 3.77000000000000e+02 4.76842734036229e+22 2.50084215711942e+12 6.02638442158630e+12 
2.93840884991469e-12 3.77000000000000e+02 4.76842734012597e+22 3.57264696428452e+12 8.60915749734294e+12 
1.17537235528058e-11 3.77000000000000e+02 4.76842733776278e+22 1.42906950237438e+13 3.44368881696613e+13 
2.05690382556969e-11 3.77000000000000e+02 4.76842733539959e+22 2.50087430693286e+13 6.02646187449660e+13 
2.93843529585880e-11 3.77000000000000e+02 4.76842733303639e+22 3.57267911007764e+13 8.60923492214202e+13 
1.17537499987499e-10 3.77000000000000e+02 4.76842730940448e+22 1.42907270196080e+14 3.44369645461150e+14 
2.05690647016410e-10 3.77000000000000e+02 4.76842728577257e+22 2.50087747903943e+14 6.02646931999515e+14 
2.93843794045321e-10 3.77000000000000e+02 4.76842726214066e+22 3.57268224198099e+14 8.60924208652834e+14 
1.17537526433443e-09 3.77000000000000e+02 4.76842702582160e+22 1.42907286522218e+15 3.44369612270520e+15 
2.05690673462354e-09 3.77000000000000e+02 4.76842678950260e+22 2.50087736750227e+15 6.02646706662139e+15 
2.93843820491265e-09 3.77000000000000e+02 4.76842655318367e+22 3.57268172841142e+15 8.60923702203388e+15 
1.17537529078038e-08 3.77000000000000e+02 4.76842418999981e+22 1.42907131457372e+16 3.44368513284253e+16 
2.05690676106949e-08 3.77000000000000e+02 4.76842182682219e+22 2.50087306886034e+16 6.02643686216012e+16 
2.93843823135860e-08 3.77000000000000e+02 4.76841946365093e+22 3.57267340942870e+16 8.60917870653728e+16 
1.17537529342497e-07 3.77000000000000e+02 4.76839583248644e+22 1.42905548956158e+17 3.44357447077390e+17 
2.05690676371408e-07 3.77000000000000e+02 4.76837220194575e+22 2.50082976311578e+17 6.02613406170259e+17 
2.93843823400319e-07 3.77000000000000e+02 4.76834857204064e+22 3.57258989860050e+17 8.60859481288473e+17 
1.17537529368943e-06 3.77000000000000e+02 4.76811232778807e+22 1.42889718747622e+18 3.44246813751084e+18 
2.05690676397854e-06 3.77000000000000e+02 4.76787614590109e+22 2.50039657401182e+18 6.02310710403870e+18 
2.93843823426765e-06 3.77000000000000e+02 4.76764002753263e+22 3.57175449135971e+18 8.60275863852337e+18 
1.17537529371588e-05 3.77000000000000e+02 4.76528222532835e+22 1.42777775555965e+19 3.43467565956295e+19 
2.05690676400499e-05 3.77000000000000e+02 4.76293071838645e+22 2.49696997123565e+19 5.99930511201469e+19 
2.93843823429410e-05 3.77000000000000e+02 4.76058553661312e+22 3.56473862135422e+19 8.55413135843924e+19 
3.81996970458321e-05 3.77000000000000e+02 4.75824668050070e+22 4.63107648883339e+19 1.10991678483172e+20 
1.26352844074743e-04 3.77000000000000e+02 4.73520093217582e+22 1.52144255483521e+20 3.60239663790331e+20 
2.14505991103654e-04 3.77000000000000e+02 4.71277091620491e+22 2.56507740371729e+20 6.00113013432186e+20 
3.02659138132565e-04 3.77000000000000e+02 4.69094276611471e+22 3.59373569678247e+20 8.30944356623187e+20 
3.90812285161476e-04 3.77000000000000e+02 4.66970204916246e+22 4.60717146377369e+20 1.05307154226995e+21 
7.84145998798289e-04 3.77000000000000e+02 4.58171758793168e+22 8.94024665178247e+20 1.94614572928383e+21 
1.17747971243510e-03 3.77000000000000e+02 4.50391217764362e+22 1.29588634681004e+21 2.69853057178129e+21 
1.57081342607191e-03 3.77000000000000e+02 4.43512445166980e+22 1.66644315463766e+21 3.33317147560247e+21 
1.96414713970872e-03 3.77000000000000e+02 4.37429803899024e+22 2.00670927862432e+21 3.86916748122033e+21 
2.35748085334554e-03 3.77000000000000e+02 4.32048495858983e+22 2.31822688714063e+21 4.32239387219589e+21 
