Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 2.38362791457157e+22 0.00000000000000e+00 0.00000000000000e+00 
1.70133849522713e-16 3.77000000000000e+02 2.38362791457155e+22 2.82058254702741e+07 2.20423302749172e+08 
3.40267699045425e-16 3.77000000000000e+02 2.38362791457154e+22 5.64116509405476e+07 4.40846605498330e+08 
5.10401548568138e-16 3.77000000000000e+02 2.38362791457153e+22 8.46174764108204e+07 6.61269908247475e+08 
2.21174004379526e-15 3.77000000000000e+02 2.38362791457139e+22 3.66675731113491e+08 2.86550293573773e+09 
3.91307853902239e-15 3.77000000000000e+02 2.38362791457125e+22 6.48733985816096e+08 5.06973596322662e+09 
5.61441703424952e-15 3.77000000000000e+02 2.38362791457111e+22 9.30792240518634e+08 7.27396899071412e+09 
2.26278019865208e-14 3.77000000000000e+02 2.38362791456973e+22 3.75137478753826e+09 2.93162992654697e+10 
3.96411869387920e-14 3.77000000000000e+02 2.38362791456834e+22 6.57195733455132e+09 5.13586295400893e+10 
5.66545718910633e-14 3.77000000000000e+02 2.38362791456696e+22 9.39253988155771e+09 7.34009598145703e+10 
2.26788421413776e-13 3.77000000000000e+02 2.38362791455312e+22 3.75983653510456e+10 2.93824262547432e+11 
3.96922270936489e-13 3.77000000000000e+02 2.38362791453928e+22 6.58041908198781e+10 5.14247565266697e+11 
5.67056120459201e-13 3.77000000000000e+02 2.38362791452543e+22 9.40100162880426e+10 7.34670867972107e+11 
2.26839461568633e-12 3.77000000000000e+02 2.38362791438702e+22 3.76068270912091e+11 2.93890389383136e+12 
3.96973311091345e-12 3.77000000000000e+02 2.38362791424860e+22 6.58126525470592e+11 5.14313691833086e+12 
5.67107160614058e-12 3.77000000000000e+02 2.38362791411018e+22 9.40184779962305e+11 7.34736994144487e+12 
2.26844565584118e-11 3.77000000000000e+02 2.38362791272601e+22 3.76076731911968e+12 2.93897000531006e+13 
3.96978415106831e-11 3.77000000000000e+02 2.38362791134183e+22 6.58134985172237e+12 5.14320300287812e+13 
5.67112264629544e-11 3.77000000000000e+02 2.38362790995766e+22 9.40193237764626e+12 7.34743598659123e+13 
2.26845075985667e-10 3.77000000000000e+02 2.38362789611591e+22 3.76077570609095e+13 2.93897646288787e+14 
3.96978925508380e-10 3.77000000000000e+02 2.38362788227416e+22 6.58135810887037e+13 5.14320919114159e+14 
5.67112775031092e-10 3.77000000000000e+02 2.38362786843242e+22 9.40194044486185e+13 7.34744178084580e+14 
2.26845127025822e-09 3.77000000000000e+02 2.38362773001503e+22 3.76077580450206e+14 2.93897557294593e+15 
3.96978976548535e-09 3.77000000000000e+02 2.38362759159772e+22 6.58135690904877e+14 5.14320560805789e+15 
5.67112826071247e-09 3.77000000000000e+02 2.38362745318048e+22 9.40193734571599e+14 7.34743425767696e+15 
2.26845132129837e-08 3.77000000000000e+02 2.38362606901466e+22 3.76076841148624e+15 2.93896012703713e+16 
3.96978981652550e-08 3.77000000000000e+02 2.38362468485630e+22 6.58133653370130e+15 5.14316323090665e+16 
5.67112831175263e-08 3.77000000000000e+02 2.38362330070553e+22 9.40189797711799e+15 7.34735248006893e+16 
2.26845132640239e-07 3.77000000000000e+02 2.38360945985282e+22 3.76069364394547e+16 2.93880502156847e+17 
3.96978982162952e-07 3.77000000000000e+02 2.38359561974547e+22 6.58113194238902e+16 5.14273883052240e+17 
5.67112831685664e-07 3.77000000000000e+02 2.38358178039754e+22 9.40150345249592e+16 7.34653411456931e+17 
2.26845132691279e-06 3.77000000000000e+02 2.38344345237595e+22 3.75994591790680e+17 2.93725472890114e+18 
3.96978982213992e-06 3.77000000000000e+02 2.38330519884530e+22 6.57908593349881e+17 5.13849733868677e+18 
5.67112831736704e-06 3.77000000000000e+02 2.38316702114553e+22 9.39755803138734e+17 7.33835691445137e+18 
2.04820110350778e-05 3.77000000000000e+02 2.38196720555143e+22 3.39063395737383e+18 2.64329124880497e+19 
3.52928937527886e-05 3.77000000000000e+02 2.38077306092661e+22 5.83648707661349e+18 4.54240987460242e+19 
5.01037764704994e-05 3.77000000000000e+02 2.37958460602307e+22 8.27727328894239e+18 6.43116243920500e+19 
6.49146591882102e-05 3.77000000000000e+02 2.37840182873508e+22 1.07129768721845e+19 8.30957629854622e+19 
2.13023486365318e-04 3.77000000000000e+02 2.36687672428475e+22 3.47898843326398e+19 2.65444037071197e+20 
3.61132313542426e-04 3.77000000000000e+02 2.35588839613971e+22 5.83576971244009e+19 4.38074974388346e+20 
5.09241140719534e-04 3.77000000000000e+02 2.34541247982432e+22 8.14171782739334e+19 6.01474338397137e+20 
6.57349967896642e-04 3.77000000000000e+02 2.33542449495289e+22 1.03970280323833e+20 7.56127831725903e+20 
1.23384944279866e-03 3.77000000000000e+02 2.30078772043394e+22 1.87018702788151e+20 1.28276647717643e+21 
1.81034891770068e-03 3.77000000000000e+02 2.27197070977371e+22 2.62762430827667e+20 1.70761923430201e+21 
2.38684839260270e-03 3.77000000000000e+02 2.24792405240248e+22 3.31623380418575e+20 2.05083048254489e+21 
2.96334786750472e-03 3.77000000000000e+02 2.22779984827492e+22 3.94104048821217e+20 2.32835322829087e+21 
3.53984734240674e-03 3.77000000000000e+02 2.21091177274614e+22 4.50732864185560e+20 2.55285710813783e+21 
4.34410874695554e-03 3.77000000000000e+02 2.19173396652330e+22 5.20934392302108e+20 2.79601017636179e+21 
5.14837015150434e-03 3.77000000000000e+02 2.17654494929873e+22 5.82077584121177e+20 2.97750413721519e+21 
5.95263155605314e-03 3.77000000000000e+02 2.16441655043662e+22 6.35357503614003e+20 3.11351227547208e+21 
6.75689296060194e-03 3.77000000000000e+02 2.15466119731373e+22 6.81826082022637e+20 3.21568218111282e+21 
7.56115436515073e-03 3.77000000000000e+02 2.14675806834539e+22 7.22398360109899e+20 3.29260020430516e+21 
8.77787428840630e-03 3.77000000000000e+02 2.13747900767707e+22 7.74267707448233e+20 3.37444272299541e+21 
9.99459421166187e-03 3.77000000000000e+02 2.13050709069313e+22 8.16717679382400e+20 3.42898111880639e+21 
1.12113141349174e-02 3.77000000000000e+02 2.12517055187577e+22 8.51558206260464e+20 3.46603084139815e+21 
1.24280340581730e-02 3.77000000000000e+02 2.12104066567419e+22 8.80202560804663e+20 3.49133985634192e+21 
1.36447539814286e-02 3.77000000000000e+02 2.11781580355122e+22 9.03784082194816e+20 3.50867405602139e+21 
1.57294361554465e-02 3.77000000000000e+02 2.11378172506657e+22 9.34908720524502e+20 3.52710634905586e+21 
1.78141183294643e-02 3.77000000000000e+02 2.11102404031962e+22 9.57327801623298e+20 3.53742188179752e+21 
1.98988005034822e-02 3.77000000000000e+02 2.10904760061357e+22 9.73617645484392e+20 3.54437098819660e+21 
2.19834826775001e-02 3.77000000000000e+02 2.10760847785271e+22 9.85476386348713e+20 3.54943596168618e+21 
2.40681648515180e-02 3.77000000000000e+02 2.10658954328021e+22 9.94062301314399e+20 3.55264282320580e+21 
2.76753179136162e-02 3.77000000000000e+02 2.10554554690827e+22 1.00356062388754e+21 3.55452610549847e+21 
3.12824709757145e-02 3.77000000000000e+02 2.10495187711690e+22 1.00899281018132e+21 3.55553512873781e+21 
3.48896240378127e-02 3.77000000000000e+02 2.10456889888316e+22 1.01218200303449e+21 3.55681630771110e+21 
3.84967770999110e-02 3.77000000000000e+02 2.10433120037447e+22 1.01405553295526e+21 3.55782321805078e+21 
4.21039301620092e-02 3.77000000000000e+02 2.10420186562325e+22 1.01513082413352e+21 3.55825933072309e+21 
4.88251768652618e-02 3.77000000000000e+02 2.10410945435608e+22 1.01594727429004e+21 3.55847465575765e+21 
5.55464235685144e-02 3.77000000000000e+02 2.10408016609128e+22 1.01625905519432e+21 3.55843685924752e+21 
6.22676702717670e-02 3.77000000000000e+02 2.10405826317826e+22 1.01644796280164e+21 3.55849710229808e+21 
6.89889169750196e-02 3.77000000000000e+02 2.10404456331214e+22 1.01654557905093e+21 3.55857586712709e+21 
7.57101636782721e-02 3.77000000000000e+02 2.10404150560044e+22 1.01656732000879e+21 3.55859353944804e+21 
1.09051732517027e-01 3.77000000000000e+02 2.10403841815628e+22 1.01659555045782e+21 3.55859882744236e+21 
1.42393301355782e-01 3.77000000000000e+02 2.10404454061264e+22 1.01654862854810e+21 3.55857022211396e+21 
1.75734870194537e-01 3.77000000000000e+02 2.10404452707204e+22 1.01654754829930e+21 3.55857265340920e+21 
2.09076439033292e-01 3.77000000000000e+02 2.10404364828480e+22 1.01655456443090e+21 3.55857619688684e+21 
5.42492127420841e-01 3.77000000000000e+02 2.10404351884979e+22 1.01655576251081e+21 3.55857638942096e+21 
8.75907815808391e-01 3.77000000000000e+02 2.10404354455378e+22 1.01655554843340e+21 3.55857630349548e+21 
1.20932350419594e+00 3.77000000000000e+02 2.10404354562694e+22 1.01655553911388e+21 3.55857630067116e+21 
4.54348038807144e+00 3.77000000000000e+02 2.10404354557592e+22 1.01655553953882e+21 3.55857630084083e+21 
7.87763727194693e+00 3.77000000000000e+02 2.10404354557193e+22 1.01655553957324e+21 3.55857630085111e+21 
1.12117941558224e+01 3.77000000000000e+02 2.10404354557191e+22 1.01655553957334e+21 3.55857630085109e+21 
4.45533629945774e+01 3.77000000000000e+02 2.10404354557176e+22 1.01655553957330e+21 3.55857630085086e+21 
7.78949318333323e+01 3.77000000000000e+02 2.10404354557187e+22 1.01655553957333e+21 3.55857630085103e+21 
1.11236500672087e+02 3.77000000000000e+02 2.10404354557173e+22 1.01655553957329e+21 3.55857630085080e+21 
1.20236500672087e+02 3.77000000000000e+02 2.10404354557170e+22 1.01655553957328e+21 3.55857630085077e+21 
1.29236500672087e+02 3.77000000000000e+02 2.10404354557164e+22 1.01655553957326e+21 3.55857630085066e+21 
1.38236500672087e+02 3.77000000000000e+02 2.10404354557153e+22 1.01655553957323e+21 3.55857630085050e+21 
1.46336500672087e+02 3.77000000000000e+02 2.10404354557151e+22 1.01655553957322e+21 3.55857630085046e+21 
1.54436500672087e+02 3.77000000000000e+02 2.10404354557144e+22 1.01655553957320e+21 3.55857630085034e+21 
1.62536500672087e+02 3.77000000000000e+02 2.10404354557135e+22 1.01655553957317e+21 3.55857630085020e+21 
2.43536500672087e+02 3.77000000000000e+02 2.10404354557040e+22 1.01655553957289e+21 3.55857630084869e+21 
3.24536500672087e+02 3.77000000000000e+02 2.10404354557040e+22 1.01655553957290e+21 3.55857630084870e+21 
4.05536500672087e+02 3.77000000000000e+02 2.10404354557110e+22 1.01655553957310e+21 3.55857630084981e+21 
4.35536500672087e+02 3.77000000000000e+02 2.10404354557139e+22 1.01655553957319e+21 3.55857630085027e+21 
4.65536500672087e+02 3.77000000000000e+02 2.10404354557109e+22 1.01655553957310e+21 3.55857630084980e+21 
4.95536500672087e+02 3.77000000000000e+02 2.10404354557094e+22 1.01655553957305e+21 3.55857630084955e+21 
5.04536500672087e+02 3.77000000000000e+02 2.10404354557092e+22 1.01655553957305e+21 3.55857630084952e+21 
5.13536500672087e+02 3.77000000000000e+02 2.10404354557084e+22 1.01655553957302e+21 3.55857630084939e+21 
5.22536500672087e+02 3.77000000000000e+02 2.10404354557082e+22 1.01655553957302e+21 3.55857630084936e+21 
6.12536500672087e+02 3.77000000000000e+02 2.10404354557162e+22 1.01655553957326e+21 3.55857630085063e+21 
7.02536500672087e+02 3.77000000000000e+02 2.10404354557120e+22 1.01655553957313e+21 3.55857630084996e+21 
7.92536500672087e+02 3.77000000000000e+02 2.10404354557082e+22 1.01655553957302e+21 3.55857630084935e+21 
7.95236500672087e+02 3.77000000000000e+02 2.10404354557080e+22 1.01655553957301e+21 3.55857630084932e+21 
7.97936500672087e+02 3.77000000000000e+02 2.10404354557078e+22 1.01655553957301e+21 3.55857630084929e+21 
8.00636500672087e+02 3.77000000000000e+02 2.10404354557076e+22 1.01655553957300e+21 3.55857630084926e+21 
8.27636500672087e+02 3.77000000000000e+02 2.10404354557071e+22 1.01655553957299e+21 3.55857630084919e+21 
8.35736500672087e+02 3.77000000000000e+02 2.10404354557068e+22 1.01655553957298e+21 3.55857630084914e+21 
8.43836500672087e+02 3.77000000000000e+02 2.10404354557068e+22 1.01655553957298e+21 3.55857630084914e+21 
8.51936500672087e+02 3.77000000000000e+02 2.10404354557077e+22 1.01655553957300e+21 3.55857630084928e+21 
8.76236500672087e+02 3.77000000000000e+02 2.10404354557112e+22 1.01655553957311e+21 3.55857630084983e+21 
9.00536500672087e+02 3.77000000000000e+02 2.10404354557117e+22 1.01655553957312e+21 3.55857630084992e+21 
9.24836500672087e+02 3.77000000000000e+02 2.10404354557096e+22 1.01655553957306e+21 3.55857630084959e+21 
1.00000000000000e+03 3.77000000000000e+02 2.10404354557154e+22 1.01655553957323e+21 3.55857630085051e+21 
