Time(s)              GasTemp(K)           [O2(X)](m^-3)        [O2(a)](m^-3)        [O(3P)](m^-3)       
0.00000000000000e+00 3.77000000000000e+02 4.82915652428274e+22 0.00000000000000e+00 0.00000000000000e+00 
1.08264626842019e-16 3.77000000000000e+02 4.82915652428272e+22 9.70731527867916e+07 2.67686499957408e+08 
2.16529253684038e-16 3.77000000000000e+02 4.82915652428270e+22 1.94146305573581e+08 5.35372999914804e+08 
3.24793880526058e-16 3.77000000000000e+02 4.82915652428267e+22 2.91219458360368e+08 8.03059499872188e+08 
1.40744014894625e-15 3.77000000000000e+02 4.82915652428244e+22 1.26195098622803e+09 3.47992449944497e+09 
2.49008641736644e-15 3.77000000000000e+02 4.82915652428221e+22 2.23268251409546e+09 6.15678949901654e+09 
3.57273268578664e-15 3.77000000000000e+02 4.82915652428198e+22 3.20341404196266e+09 8.83365449858689e+09 
1.43991953699886e-14 3.77000000000000e+02 4.82915652427967e+22 1.29107293206141e+10 3.56023044941845e+10 
2.52256580541905e-14 3.77000000000000e+02 4.82915652427736e+22 2.26180445992423e+10 6.23709544896617e+10 
3.60521207383924e-14 3.77000000000000e+02 4.82915652427505e+22 3.23253598778468e+10 8.91396044850162e+10 
1.44316747580412e-13 3.77000000000000e+02 4.82915652425196e+22 1.29398512661844e+11 3.56826104427977e+11 
2.52581374422431e-13 3.77000000000000e+02 4.82915652422887e+22 2.26471665443513e+11 6.24512604358894e+11 
3.60846001264450e-13 3.77000000000000e+02 4.82915652420578e+22 3.23544818222808e+11 8.92199104277538e+11 
1.44349226968464e-12 3.77000000000000e+02 4.82915652397486e+22 1.29427634581108e+12 3.56906410240560e+12 
2.52613853810483e-12 3.77000000000000e+02 4.82915652374395e+22 2.26500787316643e+12 6.24592909932922e+12 
3.60878480652503e-12 3.77000000000000e+02 4.82915652351303e+22 3.23573940028444e+12 8.92279409502558e+12 
1.44352474907270e-11 3.77000000000000e+02 4.82915652120387e+22 1.29430546509967e+13 3.56914439461516e+13 
2.52617101749289e-11 3.77000000000000e+02 4.82915651889470e+22 2.26503698784162e+13 6.24600936768329e+13 
3.60881728591308e-11 3.77000000000000e+02 4.82915651658554e+22 3.23576850821021e+13 8.92287432847889e+13 
1.44352799701150e-10 3.77000000000000e+02 4.82915649349390e+22 1.29430835072177e+14 3.56915228780591e+14 
2.52617426543169e-10 3.77000000000000e+02 4.82915647040226e+22 2.26503982732982e+14 6.24601702231914e+14 
3.60882053385188e-10 3.77000000000000e+02 4.82915644731062e+22 3.23577128020415e+14 8.92288163410716e+14 
1.44352832180538e-09 3.77000000000000e+02 4.82915621639432e+22 1.29430837621643e+15 3.56915171682341e+15 
2.52617459022557e-09 3.77000000000000e+02 4.82915598547810e+22 2.26503939148532e+15 6.24601406578886e+15 
3.60882085864577e-09 3.77000000000000e+02 4.82915575456197e+22 3.23577016941695e+15 8.92287518750348e+15 
1.44352835428477e-08 3.77000000000000e+02 4.82915344540797e+22 1.29430574808964e+16 3.56913805676359e+16 
2.52617462270496e-08 3.77000000000000e+02 4.82915113626232e+22 2.26503214995950e+16 6.24597655036513e+16 
3.60882089112515e-08 3.77000000000000e+02 4.82914882712518e+22 3.23575617844961e+16 8.92280277160310e+16 
1.44352835753271e-07 3.77000000000000e+02 4.82912573648763e+22 1.29427917844581e+17 3.56900066655628e+17 
2.52617462595290e-07 3.77000000000000e+02 4.82910264668520e+22 2.26495944557720e+17 6.24560061791645e+17 
3.60882089437309e-07 3.77000000000000e+02 4.82907955773366e+22 3.23561597819917e+17 8.92207786009991e+17 
1.44352835785750e-06 3.77000000000000e+02 4.82884874157676e+22 1.29401344635346e+18 3.56762722688378e+18 
2.52617462627769e-06 3.77000000000000e+02 4.82861800890884e+22 2.26423229144548e+18 6.24184289516837e+18 
