scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,noise_std,noise_percent,noise_label,test_mse_scaled_mean,test_mse_scaled_std,test_mse_scaled_min,test_mse_scaled_max,test_rmse_scaled_mean,test_rmse_scaled_std,test_rmse_scaled_min,test_rmse_scaled_max,k1_mse_scaled_mean,k1_mse_scaled_std,k1_mse_scaled_min,k1_mse_scaled_max,k1_rmse_scaled_mean,k1_rmse_scaled_std,k1_rmse_scaled_min,k1_rmse_scaled_max,k2_mse_scaled_mean,k2_mse_scaled_std,k2_mse_scaled_min,k2_mse_scaled_max,k2_rmse_scaled_mean,k2_rmse_scaled_std,k2_rmse_scaled_min,k2_rmse_scaled_max,k3_mse_scaled_mean,k3_mse_scaled_std,k3_mse_scaled_min,k3_mse_scaled_max,k3_rmse_scaled_mean,k3_rmse_scaled_std,k3_rmse_scaled_min,k3_rmse_scaled_max,num_seeds,num_noise_repeats,num_evaluations,fraction_reused_saved_weights,num_reused_saved_weights
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",0.0,0.0,0%,4.073781718167968e-06,1.8817666319323788e-06,1.5964031580336288e-06,8.307933948096628e-06,0.001964132103347173,0.0004653042756533946,0.0012634884874954853,0.0028823486860712444,9.64644143554505e-06,5.277466350846755e-06,3.3833931369553483e-06,2.1063900629370023e-05,0.0029895695654215404,0.0008430254913096069,0.0018394002111980275,0.004589542529421644,1.532127148495377e-06,7.397361995147957e-07,3.3113955480779114e-07,3.5078722021797405e-06,0.0011975921911366646,0.00031328175156481483,0.0005754472650102624,0.0018729314462039822,1.0427765704634773e-06,4.3136148469562057e-07,5.020394543908679e-07,2.0959346621296505e-06,0.0010002652993327758,0.00020579548310484223,0.0007085474256469131,0.0014477343202845094,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",0.005,0.5,0.5%,0.0008695866443558702,0.00013467230133156174,0.0005314534528650147,0.0013426788846676275,0.02940106637942755,0.002275276316000054,0.023053274233067515,0.036642582942085666,0.0023434474744306304,0.0003818722577360853,0.0013454578892826352,0.003666020690161105,0.04824958412751614,0.003932399441281032,0.036680483765657114,0.06054767287155721,0.00010205492142599235,2.077416710047718e-05,6.07147665301877e-05,0.00018094406951294495,0.01005117343109059,0.0010155848638445306,0.00779196807810374,0.013451545246288433,0.0001632575372109875,3.414432691121006e-05,9.203379293516889e-05,0.00027340396039079453,0.012710409352996029,0.0013066367280565616,0.009593424463410804,0.01653493152059586,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",0.01,1.0,1%,0.0035042128883731477,0.0005565570644088825,0.0020851380672697673,0.005459518112716504,0.05901182933943537,0.004676704534151286,0.04566331204884034,0.07388855197333687,0.00945249717098031,0.0015858087381955914,0.005599108502321526,0.014967698748968462,0.09688538994854035,0.00811684010145993,0.07482719092897665,0.12234254676509093,0.00040950546216794,8.015756286326564e-05,0.00015865641007478892,0.0007322284980429395,0.02014034417698004,0.001970203760495583,0.012595888617909771,0.027059720952791428,0.0006506360319711936,0.00013909554639996764,0.0003385208322193045,0.0011747437845944964,0.025365536061218656,0.0026914162818514353,0.018398935627348244,0.03427453551245438,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",0.02,2.0,2%,0.013994479880337982,0.002199205154991623,0.008291461774392,0.021799438165135118,0.11793687438487713,0.009251351762704295,0.09105746413332627,0.14764632797714652,0.037747346786838096,0.006265851528751369,0.02226071305458956,0.05977473385688287,0.193623971813644,0.016054553799203574,0.14920024482080974,0.24448871928349347,0.0016347769395500323,0.0003194574609627174,0.0006275753519855965,0.0029287718170463873,0.04024166625953194,0.003927314056160986,0.025051454089245927,0.054118128358678366,0.0026013159146258207,0.000559453238208852,0.0013389051610909796,0.004701989581637498,0.050716250142214835,0.005408420626420908,0.0365910530197066,0.0685710549841367,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",0.05,5.0,5%,0.08771039115975052,0.013454821892620391,0.05117675759156656,0.13585359965991847,0.29529422949786527,0.02264931928718925,0.2262228051978106,0.3685832330151746,0.23658203469519415,0.038359371246054805,0.13733300228254217,0.3724197434846815,0.484807749704251,0.0393363558826917,0.3705846762651448,0.6102620285456744,0.010281621791921531,0.0020054733545747253,0.006219298905701474,0.018635879379064555,0.10092603739436797,0.009787556305751973,0.07886253169726086,0.13651329378146496,0.01626751699213588,0.0035415210426835227,0.008257644965627937,0.029386859950834204,0.1268116065375172,0.013667495769574468,0.09087158502869826,0.17142596055100348,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",0.1,10.0,10%,0.35314372677011596,0.053292663124963016,0.200423291142353,0.5054678589392211,0.5925606091895242,0.044952229805283406,0.4476865992436595,0.7109626283703111,0.9524653772456465,0.15192636563351125,0.5374848544384051,1.3738172972046123,0.9728270652424953,0.07802626880660098,0.7331335856707187,1.172099525298348,0.04229003666291189,0.008702255276788817,0.023698275843736977,0.07736111324480176,0.20458089105135507,0.02092343554325664,0.15394244328234166,0.2781386583069706,0.06467576640178957,0.014347313746837485,0.03257978754986007,0.11612807467337051,0.25279640580399876,0.027778999196523282,0.18049871897013584,0.3407756955438144,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30, 30",0.0,0.0,0%,2.437538617703498e-06,1.9112465385194786e-06,4.453992137302502e-07,9.334582551687732e-06,0.0014686417981174928,0.0005304085402542568,0.0006673823594688807,0.003055254907808468,5.161307797603154e-06,4.8966105869738515e-06,5.809891277408496e-07,2.30398856343772e-05,0.0020797780696873904,0.0009153828668556564,0.0007622264281306767,0.004799988086899508,9.58131381610716e-07,5.719823705112418e-07,2.2306453596243613e-07,2.7325728971394624e-06,0.0009420890245496729,0.00026603870567278785,0.0004722970844314372,0.0016530495749188718,1.1931766738966232e-06,7.605191573417298e-07,2.613856491784361e-07,3.228805087642783e-06,0.0010405022940858256,0.0003328793649022149,0.0005112588866498421,0.0017968876112998229,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30, 30",0.005,0.5,0.5%,0.0008968994399021053,0.0001289099574051162,0.0006104931388828579,0.0013810823781272349,0.02987210411556892,0.0021373479481226333,0.024708159358456022,0.03716291670640552,0.0024169112665690436,0.00036868120546507084,0.0015718401156672513,0.0037928677461761674,0.049021165813420656,0.00372441229989517,0.03964643887749884,0.06158626264173016,0.00010622319250860216,2.2079552905718646e-05,5.668293796697199e-05,0.0001936734703717047,0.01025199277765063,0.001059548584827769,0.00752880720745139,0.013916661610160128,0.00016756386062866991,3.5605055519069155e-05,9.29728563149812e-05,0.0003038395947238648,0.012875780854756888,0.001335134626216095,0.009642243323780064,0.017430995230446965,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30, 30",0.01,1.0,1%,0.0036220924780375092,0.0005172300110871222,0.0021607610157979066,0.0055228736642460655,0.06002969282906073,0.004309860104623671,0.04648398665990156,0.07431603907802181,0.009777430278414954,0.0014892693835838577,0.005774216028069592,0.015023112689597183,0.09859180938110673,0.007564950267903761,0.07598826243617887,0.12256880797983304,0.000423872241373924,8.127471533835175e-05,0.000230194040203342,0.0006767285292895408,0.020493354149949274,0.0019759651196481205,0.015172146855450023,0.02601400640596409,0.0006649749143236482,0.00014582519898924376,0.00036977895836133535,0.0011923527690095082,0.025639470291057394,0.002758895844960783,0.019229637499478126,0.03453046146534257,20,20,400,1.0,400
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30, 30",0.02,2.0,2%,0.014466275593715215,0.0020518306728377444,0.008576806900755744,0.02177316347942743,0.11997237998597213,0.008549055508765974,0.09261105172038456,0.14755732268995472,0.03905002584844107,0.005903908098234985,0.023323227730438642,0.05919120676743961,0.19704247855253226,0.014994986440869046,0.15271944123273448,0.2432924305592749,0.0016922982848881691,0.0003269567618101263,0.0009161402204624203,0.002696473711611755,0.04094578168933052,0.003972492729265173,0.030267808319440974,0.05192758141500291,0.0026565026478164054,0.0005845623261162302,0.0014697432804130117,0.00479319118477455,0.05124477945572054,0.005527350664140855,0.03833723099563937,0.06923287647335297,20,20,400,1.0,400
