scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,seed,noise_repeat,noise_std,noise_percent,noise_label,noise_rng_seed,reused_saved_weights,saved_weights_path,test_mse_scaled,test_rmse_scaled,k1_mse_scaled,k1_rmse_scaled,k2_mse_scaled,k2_rmse_scaled,k3_mse_scaled,k3_rmse_scaled
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,0,0.0,0.0,0%,32012345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,1,0.0,0.0,0%,32022345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,2,0.0,0.0,0%,32032345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,3,0.0,0.0,0%,32042345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,4,0.0,0.0,0%,32052345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,5,0.0,0.0,0%,32062345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,6,0.0,0.0,0%,32072345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,7,0.0,0.0,0%,32082345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,8,0.0,0.0,0%,32092345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,9,0.0,0.0,0%,32102345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,10,0.0,0.0,0%,32112345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
O2_novib,InverseProblem_GaussianNoiseRobustness,6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P)",6,12,3,"30, 30",32,11,0.0,0.0,0%,32122345,True,"saved_weights\O2_novib\6__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)\seed_0032\30, 30\model.pth",5.314583984556975e-06,0.002305338149720551,1.2964141731073297e-05,0.0036005751944756404,1.3050096001787636e-06,0.0011423701677559528,1.6746006224188647e-06,0.0012940636083357204
